time,fx,fy,fz,mx,my,mz
4.426958560943603516e-01,1.003435404114720597e-01,1.683118394512632676e-01,3.556754381702063594e-01,2.016724868792696412e-02,1.365314552018167225e-02,1.449844751751724068e-03
4.486956596374511719e-01,1.298240811885761903e-01,1.314985130457392015e-01,2.519917540267613276e-01,1.545085684589467441e-02,1.480248065363730207e-02,1.238299088440604880e-03
4.590559005737304688e-01,1.166358856558825097e-01,1.336937761091836763e-01,1.774298875878443371e-01,1.679586236726630585e-02,1.629540858385878505e-02,3.887368226854951911e-03
4.640343189239501953e-01,1.324489965922869827e-01,2.269149871413044250e-01,2.038172832056389383e-01,2.827755767619712091e-02,1.991528230083179987e-02,5.247396349326279366e-03
4.740257263183593750e-01,1.450899874080095742e-01,1.434077864344558972e-01,1.522637874763826116e-01,1.770258029253106782e-02,2.099421487211466583e-02,5.665105291482586472e-03
4.800257682800292969e-01,1.459940229582223081e-01,9.227835086498999140e-02,1.662491479708800568e-01,1.183940360347873408e-02,1.827405925220736832e-02,7.906849131794417909e-03
4.906957149505615234e-01,1.073433347866452892e-01,7.733236487846302520e-02,1.739983887988543754e-01,9.241362542235087921e-03,1.423227761207524616e-02,8.125880501535724665e-03
4.964163303375244141e-01,1.097544432816228294e-01,3.069425525217800085e-02,1.618465829922572652e-01,3.973828416679600108e-03,1.479214781204469739e-02,5.309232265827172441e-03
5.069730281829833984e-01,9.231886238628016217e-02,1.003452090504832091e-02,2.417651305742367640e-01,4.621062612085324699e-03,1.256670697785898343e-02,8.815214869345607690e-03
5.128202438354492188e-01,7.162115302387614402e-02,5.426227972512123049e-02,1.910633812749149285e-01,1.016870670981605967e-02,1.134497169063825375e-02,8.871898500721838582e-03
5.220258235931396484e-01,7.126652215178334859e-02,2.325325557989543768e-02,1.218163880969174301e-01,4.004124191340707566e-03,1.155076692896262608e-02,6.134150579791830538e-03
5.281181335449218750e-01,2.835767126271235977e-02,5.773317301397563883e-02,1.306319410390725522e-01,8.336817247803374881e-03,2.263929466273406524e-04,5.275959220258533838e-03
5.386478900909423828e-01,2.793997983004909216e-02,1.007821670636715738e-01,1.020518047391962141e-01,1.238723497651103393e-02,4.021153276304812113e-04,7.802457817012801652e-03
5.456480979919433594e-01,1.680651269162538458e-02,1.445762760563738536e-01,5.096025754764663129e-02,1.765697899886464056e-02,4.013593426189921223e-03,1.000414338211121253e-02
5.546481609344482422e-01,6.331685451424841349e-02,1.502155010234607346e-01,9.405243603522256413e-02,1.695791623189440642e-02,7.274676944395889501e-03,8.813848810410748053e-03
5.606477260589599609e-01,1.181875987978121684e-01,1.403312552488595599e-01,5.199993540794925484e-02,1.636629860293143182e-02,1.217520340463620378e-02,6.426052697445753734e-03
5.706479549407958984e-01,1.309538457319076032e-01,8.569575992141550969e-02,1.244389315654975334e-02,9.994666986644536177e-03,1.320151932535577367e-02,2.725847624689829371e-03
5.766642093658447266e-01,1.582026994066104975e-01,1.315823786645656523e-01,2.279233483494446516e-02,1.661505593635457384e-02,1.896446269153624978e-02,2.527291145574632187e-04
5.867321491241455078e-01,1.693438404478082304e-01,1.446803333435658090e-01,6.258493032292140879e-02,1.825926310909509881e-02,1.962660931337808709e-02,1.802276766949055054e-03
5.925951004028320312e-01,1.815502070406180279e-01,1.888425151422040982e-01,5.078296332358268189e-02,2.279232570354358320e-02,2.228762279194218543e-02,1.248733670338175727e-04
6.027874946594238281e-01,1.251589564328722815e-01,1.802803593399062154e-01,7.058150138077673441e-02,2.154001775697338486e-02,1.482505358959809207e-02,3.341946152175830683e-03
6.088414192199707031e-01,1.463027502879263864e-01,2.540300843870961223e-01,7.548509245710353921e-02,2.906235515762733285e-02,1.713056003626796733e-02,7.144160051092226030e-03
6.187286376953125000e-01,1.305037482426565643e-01,2.620820220921672439e-01,1.498416696308844109e-01,3.011293235728492237e-02,1.496231045713155260e-02,7.405352729988745261e-03
6.247727870941162109e-01,1.367024536541696367e-01,2.913666400425123926e-01,1.898077852248900854e-01,3.308870951472264038e-02,1.518398938608254804e-02,7.479472768174962906e-03
6.346578598022460938e-01,1.404230808892864557e-01,2.722016493767332457e-01,1.987791291727314669e-01,2.925117781705880229e-02,1.549913133347396652e-02,5.399933019606883815e-03
6.416583061218261719e-01,1.638008217423085056e-01,2.095768470912095782e-01,1.748795190552381029e-01,2.023358142403507143e-02,1.767259074380372538e-02,6.001693645466528969e-03
6.504445075988769531e-01,1.328336107508772956e-01,2.062058888423043412e-01,1.562695470848616819e-01,2.085636463092050905e-02,1.390499251399048182e-02,8.448495024507441525e-03
6.666932106018066406e-01,1.816217029199206079e-01,2.172643672231165113e-01,1.744230164209672751e-01,2.264074334375027961e-02,2.060526263126430738e-02,5.311633929389018502e-03
6.737010478973388672e-01,1.841592541025692809e-01,2.422352673862145367e-01,1.548373054183732334e-01,2.630096390826709013e-02,2.253403567078352335e-02,4.890022182867470243e-03
6.816647052764892578e-01,1.988764116859288722e-01,2.494341985885180635e-01,1.157980613237924727e-01,2.779856790654579302e-02,2.683913801363098026e-02,5.311268967133786316e-03
6.896905899047851562e-01,1.524111082389308647e-01,1.933047252918091430e-01,1.980078375184741446e-01,2.337584178057259404e-02,2.381007352083153172e-02,7.149922899119701830e-03
6.990859508514404297e-01,1.486727211325636344e-01,1.317467773909664630e-01,9.848303797369956092e-02,1.425781913658556201e-02,2.382599323524849100e-02,7.187505683492216232e-03
7.040848731994628906e-01,1.470552514390644772e-01,1.504731216520468762e-01,4.688132152367311539e-02,1.657140526511587456e-02,2.091671376552460548e-02,1.067029195455477045e-02
7.151095867156982422e-01,1.809820057418278227e-01,9.018280538933064194e-02,3.346914909866593318e-02,9.714439729412837482e-03,2.273528264505889421e-02,1.090243715545266383e-02
7.221474647521972656e-01,1.717058726396319401e-01,1.047422227661172628e-01,5.551703112083548886e-02,1.305289468547948459e-02,2.155450917039600928e-02,7.803968513211575336e-03
7.302963733673095703e-01,2.296280559290605483e-01,1.691149412237753780e-01,8.733129689338928192e-02,2.093814969110739665e-02,3.006392552991619949e-02,9.277243900564982951e-03
7.372550964355468750e-01,1.967540443964859720e-01,2.339538951198439631e-01,6.645081717222608986e-02,3.108661958071105499e-02,2.633533736269396894e-02,9.520745476138422689e-03
7.468423843383789062e-01,1.972081493017384390e-01,2.220423277458166977e-01,2.445387523172849742e-02,2.909741963244402360e-02,2.786283968127717045e-02,1.020216185081355108e-02
7.528431415557861328e-01,1.543559655217255910e-01,1.297528701344693447e-01,6.403404300966072937e-02,1.622853514067656988e-02,2.036090611379711215e-02,1.133506752903969995e-02
7.628512382507324219e-01,1.959131681863617302e-01,1.445625385552692932e-01,2.353098595018110386e-03,1.610542666610316476e-02,2.505633508530487677e-02,1.168533482292916439e-02
7.678511142730712891e-01,2.265472746593462372e-01,1.534892967370334871e-01,2.516257799332327280e-02,1.949879382809971418e-02,2.859156660354611468e-02,9.373856130483500596e-03
7.785439491271972656e-01,2.721536558790151328e-01,8.245518772258293716e-02,1.276432364679986123e-02,9.780079482545230019e-03,3.370616534203391829e-02,8.212116802305831353e-03
7.845990657806396484e-01,2.605909763880461805e-01,8.083910609325736796e-02,7.905114040556521227e-02,1.078946026502999693e-02,3.222990451014274421e-02,7.238343791668500234e-03
7.945430278778076172e-01,2.814370609565183257e-01,6.499310714650997911e-02,1.119013774704069875e-01,9.402794173002307701e-03,3.292368298859922604e-02,4.738369573865553255e-03
7.995443344116210938e-01,2.944087408505936532e-01,9.891018272318868876e-02,1.358096563156325487e-01,1.494409147650106393e-02,3.482790734411816275e-02,2.051316367899339976e-03
8.104026317596435547e-01,2.150737560201650411e-01,1.455498836500699611e-01,1.513151143689159539e-01,2.134127988167649689e-02,2.866525575847010676e-02,3.525603051079621419e-03
8.164677619934082031e-01,2.340701315626797507e-01,1.563376159033647295e-01,1.936650941036070495e-01,2.270889553213250450e-02,2.859226748295274484e-02,1.269430763575514877e-04
8.271355628967285156e-01,2.562156736621782893e-01,1.475872613750908724e-01,1.517606636577653600e-01,2.216033212413085277e-02,2.889382185608663570e-02,4.015549061104758065e-04
8.327748775482177734e-01,2.545959146301763898e-01,1.157828037595123732e-01,1.745500744588241449e-01,1.735970648291994961e-02,2.858856607707553968e-02,4.408459138979662836e-03
8.425962924957275391e-01,2.397069505183421767e-01,1.078067849180172344e-01,1.554851568892502145e-01,1.808499672745321474e-02,2.665388194983463882e-02,6.264057833043349538e-03
8.475978374481201172e-01,1.674140442432524023e-01,1.108443556799187518e-01,1.685842621889302451e-01,1.817551689460460834e-02,2.045609323317466172e-02,6.383206313009622337e-03
8.598513603210449219e-01,1.701904450197964935e-01,8.804845563493064742e-02,1.213608146151836792e-01,1.608830905645195625e-02,2.006031512125401942e-02,3.822926450825854874e-03
8.648433685302734375e-01,1.585759257219128415e-01,8.683046758420924494e-02,1.218185960621994413e-01,1.353150666584183349e-02,2.008110650128886940e-02,4.350200444927147456e-03
8.758370876312255859e-01,1.453843598615961186e-01,2.853150716145099429e-03,1.488502917230457856e-01,4.449439160983518528e-03,1.801763337189450989e-02,2.205494529527326185e-03
8.814125061035156250e-01,9.629718306364647151e-02,5.473074459100738844e-03,1.978186054878314226e-01,5.340525380591879673e-03,1.232401808956595096e-02,5.461149511134226085e-04
8.908545970916748047e-01,2.098024512881551187e-02,4.058546943227175213e-02,1.789521592097500502e-01,5.049007704144514936e-04,5.593647773791603044e-03,3.058086001820677514e-03
9.065971374511718750e-01,9.859455844606420868e-03,8.176836237583509984e-03,1.743944043215575335e-01,4.919580685223046493e-03,5.285578026549542056e-03,2.148562295492310436e-03
9.125967025756835938e-01,5.139358657301376643e-02,2.395204862892986314e-02,2.008066300408778149e-01,6.009262532508922615e-04,9.060261503520313994e-03,2.922690323834187254e-03
9.235923290252685547e-01,3.494452824655903955e-02,6.594357851616668154e-02,1.475388650510862931e-01,4.836816492702311968e-03,6.948652339457473022e-03,3.819709690208232273e-03
9.290993213653564453e-01,1.876398703416555167e-02,6.906320947355529261e-02,1.512276216536602991e-01,4.383764311382639355e-03,3.920793532956601268e-03,1.917781192385007794e-03
9.398498535156250000e-01,3.759768914573011211e-02,6.539328918302705906e-02,2.391410179355931975e-01,6.607044056123179306e-03,5.817402235403612565e-03,2.010236705590277492e-03
9.448628425598144531e-01,4.738231209339905520e-02,5.830641002048272264e-03,1.311537731494401837e-01,5.625961330030489552e-03,7.968555721917007506e-03,7.654000312497040610e-04
9.556083679199218750e-01,7.485710349190478896e-02,2.400793453544546735e-02,6.609879233082811834e-02,2.601355294782514878e-03,1.047838234614519200e-02,3.296706468400574779e-03
9.616389274597167969e-01,4.541484424606257592e-02,3.581230074581800982e-02,6.931025090059464433e-02,8.622557071317278783e-04,7.439186848176711567e-03,1.754297620905405797e-03
9.715962409973144531e-01,7.539473252014919358e-02,1.742464629464137577e-02,6.031600050220428666e-02,6.916920675239938629e-03,1.060773806761779701e-02,6.918414259041790089e-04
9.773011207580566406e-01,7.520075205738217805e-02,5.274026271320432502e-02,1.046658278059813540e-01,2.469118696261792326e-03,9.868472149562722978e-03,1.523495686139142392e-03
9.875974655151367188e-01,6.686323735086953379e-02,1.244620844462142883e-01,1.491614046068865662e-01,1.171050636156820667e-02,8.322750831600582086e-03,3.136894161614956107e-03
9.925458431243896484e-01,6.624210846253598961e-02,8.987003813081693993e-02,1.293746366174661488e-01,8.393688075164659063e-03,6.399109107145199010e-03,5.588121692430784299e-03
1.003839015960693359e+00,1.154127447552700941e-01,5.660622246965516663e-02,1.122915182307809290e-01,4.865454901520334906e-03,1.529196367055452727e-02,5.365707653085675759e-03
1.008838415145874023e+00,8.572102571450154751e-02,1.224623414080786149e-01,5.651567529889949676e-02,1.325804010125401257e-02,1.039016832478676343e-02,5.013107047656214198e-03
1.018247842788696289e+00,8.426769265803102371e-03,1.454170866047988508e-01,3.011016497251925092e-02,1.770396813453203183e-02,1.357449450733720251e-04,3.116662903490530299e-03
1.024690628051757812e+00,2.643272300535386490e-02,7.778719750464185845e-02,8.195492257812660164e-02,1.032146040881993729e-02,2.745052420182740160e-03,5.591589795501198876e-03
1.034198999404907227e+00,8.277098830754260617e-02,6.047872449273417744e-02,2.914713398616915717e-03,9.208696691297469511e-03,1.047312247923679572e-02,4.008456374660266872e-03
1.040243148803710938e+00,4.604075883395992996e-02,3.748429625301478302e-02,2.114844988157073974e-02,5.662997531674266588e-03,7.482194087723422447e-03,2.918811804015467807e-03
1.050254344940185547e+00,1.121228326265324461e-02,8.602294052817617553e-02,4.888716612152279456e-02,1.165095769790524399e-02,4.312659006370219393e-03,1.020763147276459960e-03
1.056242704391479492e+00,5.120448282982152655e-02,1.272533017029322255e-01,1.414211162299234062e-02,1.801325692231176348e-02,9.029378293948920123e-03,3.979521720259956465e-03
1.067379236221313477e+00,6.170673644298976801e-02,1.044871842049767963e-01,1.261252839991158260e-02,1.459824309877859674e-02,1.031582338947594976e-02,3.566088188721202104e-03
1.073447704315185547e+00,5.583429810664337217e-02,6.275407634532872980e-02,1.115516486811595626e-02,1.099390938806722035e-02,1.111861742039376572e-02,4.034871396978371820e-03
1.081590652465820312e+00,1.165360965083337384e-02,3.206052348781961853e-02,5.860500818411651207e-03,6.127298841182060411e-03,3.547188824727124865e-03,4.289878485841199310e-03
1.088231086730957031e+00,2.995203920410081933e-02,7.560895807353441855e-02,4.613837518042463587e-02,1.121223837719422141e-02,8.473323995032977778e-05,5.975799669397667026e-03
1.098232746124267578e+00,1.457230077919575637e-02,7.583353509225171374e-02,3.857326892283126363e-02,9.874513311191889658e-03,1.938560671384574271e-04,6.690048383376826467e-03
1.104239940643310547e+00,4.205921816732735574e-02,2.319227244285949896e-02,5.953435119178133311e-02,2.720618988068797522e-03,2.658620913369480303e-03,5.764599864305234612e-03
1.114719867706298828e+00,5.390255573505389752e-02,8.269329394044906689e-02,1.956272989356146186e-02,7.470133569121924395e-03,5.199636521126027415e-03,7.167209296542464969e-03
1.130830526351928711e+00,5.348623662204232687e-02,2.884246802338547369e-02,1.056661248172391793e-01,2.259758860364572720e-03,6.011263061767113322e-03,6.218598433547957612e-03
1.136855602264404297e+00,1.436005588918452640e-02,5.657812675485539983e-02,1.784613011296862228e-01,6.130874561756153446e-03,6.228632676134123088e-04,7.649626505664800478e-03
1.145837783813476562e+00,3.064192196811437938e-02,2.277542921236535775e-02,1.167483733120095735e-01,3.039508826518340975e-03,2.659171184890437266e-03,9.089869726873681458e-03
1.151865720748901367e+00,1.681064530720088185e-02,7.293504595106128918e-02,7.492480870982115571e-02,9.513789263091135609e-03,2.703567646038088947e-03,8.174341754406662039e-03
1.162590026855468750e+00,5.668086089492613971e-02,6.685291939006958450e-02,3.001342776131465939e-02,7.674686893803913702e-03,6.764659095892241319e-03,4.470958389056741387e-03
1.167998790740966797e+00,2.179269991297161282e-03,2.204936142857765943e-02,3.513770707168030472e-02,3.097385674186625606e-03,5.174739481106656715e-04,6.123927641402963223e-03
1.177597761154174805e+00,9.608696878086840643e-02,3.605060336512622230e-03,5.011385707784796889e-02,7.491171803718425608e-04,8.808629779916884658e-03,7.111337920214151967e-03
1.183598756790161133e+00,1.054904148825116239e-01,3.594580977206476152e-02,5.458176544806292441e-03,5.182528961659708076e-03,8.823546739432494221e-03,6.674149959917959236e-03
1.194597959518432617e+00,1.226822336767855320e-01,1.285077918945868756e-03,1.351212078213303441e-02,1.281689909251445105e-03,9.217810597860538746e-03,5.533914350475462908e-03
1.200492620468139648e+00,4.500473698536211486e-02,2.950788697682421927e-02,6.643386610406380732e-02,6.608927699873964022e-03,1.373112888394656351e-03,3.468241148338909244e-03
1.210423231124877930e+00,5.377402054269519310e-02,1.060825773594302815e-02,9.667764559282450779e-03,4.119671583559695455e-03,2.584700982315564933e-03,5.171763202634357438e-03
1.215424060821533203e+00,4.550496844722549949e-02,6.573667421886615625e-02,1.281509512633244655e-02,1.226743075095022492e-02,2.108863149245913688e-03,3.245412061860501350e-04
1.226172208786010742e+00,2.316659917845787647e-02,1.213026047697004194e-03,2.942519040095229865e-03,4.472430729288726960e-03,1.550797680148008253e-03,7.683874508891038726e-04
1.231673955917358398e+00,3.828452278391670377e-02,3.398759362511517140e-02,2.316354091866278109e-02,2.762355048282216959e-03,2.848761318906323009e-04,2.180596079976885714e-03
1.242673635482788086e+00,1.899795483442072094e-02,3.444634110667739967e-03,1.579560874218278316e-02,6.569730540211852869e-03,1.283457912477755248e-03,4.862775175389192489e-03
1.247754335403442383e+00,1.420045827312274404e-02,4.914763198712061507e-03,6.133898860294806354e-03,7.286879842239339482e-03,7.189132748859928049e-03,4.825095615087260370e-03
1.258852481842041016e+00,3.999270651938360149e-02,8.772595265464198933e-02,3.412051000326007163e-03,4.068970099703505747e-03,6.631001293023490104e-03,6.832585083558558904e-03
1.263841390609741211e+00,1.097336232152533279e-02,2.989116117299251557e-02,1.434520332908742202e-01,3.026581954660656493e-03,4.838127271367727994e-03,6.071159078844849503e-03
1.274693012237548828e+00,7.217557897337935346e-02,2.490404111319482680e-02,9.649163577511217504e-02,8.528439718819492282e-03,1.112614928790381548e-02,9.857443164827003196e-03
1.279762744903564453e+00,1.016569254926847493e-01,8.794780960307141404e-02,1.111083198701725422e-01,1.688130767475589170e-02,1.517451432192763044e-02,7.906006869205188872e-03
1.292021274566650391e+00,3.225335017914474772e-02,7.347454819404883319e-02,9.525752300250710236e-02,1.622936327634617870e-02,7.895233229388499280e-03,1.016167086842941457e-02
1.297586917877197266e+00,2.283593231460940773e-02,8.734709401602079593e-02,2.888282637751539428e-02,1.740497166701212781e-02,9.188327743830019753e-03,7.047017074106717328e-03
1.306699275970458984e+00,1.060684888317453556e-02,9.162143708315066692e-02,2.575794130524282008e-02,2.004181785341708349e-02,8.138381180312521945e-03,9.090901320625141210e-03
1.313706159591674805e+00,3.226670849202359359e-02,6.317043678998762735e-02,8.463014780780280313e-03,1.665437365065217459e-02,1.223809218105065960e-02,1.186053103345650721e-02
1.322718381881713867e+00,4.033305273690122872e-02,1.174619227461713850e-01,1.482578407339521682e-02,2.296649380234908402e-02,1.486337643959387798e-02,1.021586011672336730e-02
1.328721284866333008e+00,2.095622041744604758e-02,1.678441161561124717e-01,6.160221268085829677e-02,2.949757682164098893e-02,9.237899385277510353e-03,8.197541679060520517e-03
1.339746475219726562e+00,8.596428194265068323e-02,9.101661249512413288e-02,5.020967716222628219e-02,2.133525139666160586e-02,1.885992768882290482e-03,6.441545948030495163e-03
1.355802297592163086e+00,5.418654614044105672e-02,1.500105724706135846e-01,1.731747051484120586e-02,2.720759647614379162e-02,5.133043959530943744e-03,7.022909818231445195e-03
1.360802173614501953e+00,8.323264070609658061e-02,1.607915793317090392e-01,2.685843644189773657e-02,2.843723235054085308e-02,3.044419266385863486e-03,3.153106974569815611e-03
1.370573997497558594e+00,1.043671415643368933e-01,1.250653345179401355e-01,6.047526004936613908e-02,2.437022481883932556e-02,1.750136527469484983e-03,3.907225940959335904e-03
1.378204584121704102e+00,6.679742332578395003e-02,1.377925880735697828e-01,6.614312148460281190e-03,2.694227190829808979e-02,5.670636521163101122e-03,3.694266451457813277e-03
1.387205839157104492e+00,7.978693750362945633e-03,1.807184525208796744e-01,2.407121558387241220e-02,3.284166077913604903e-02,1.294458572777082601e-02,6.208202408311377235e-03
1.392204523086547852e+00,2.276986100473929117e-02,1.392017975387039030e-01,7.387183618091815868e-03,2.583677812085062586e-02,1.264815189847416123e-02,5.130024761763770508e-03
1.402207136154174805e+00,1.064995232153340965e-01,1.129371866712664541e-01,7.293356136765632991e-02,2.217002122678053341e-02,6.257027490190495908e-03,1.719164445206130230e-03
