time,fx,fy,fz,mx,my,mz
1.797277927398681641e-01,2.341589768799766658e-01,8.412683246020832839e-02,7.486498013846419608e-02,5.541549010810757452e-03,2.642370951810377872e-02,3.537279878081145499e-03
1.887297630310058594e-01,2.325658293270258525e-01,5.464927830192797126e-02,1.227514614119151332e-01,2.226078139689372740e-03,2.614803281077592023e-02,5.076991223675708480e-03
1.982533931732177734e-01,2.790537393314548864e-01,7.948077663000201187e-02,1.299074026626449441e-01,5.012741552931328573e-03,2.945298779802742184e-02,6.963532668470806195e-03
2.062664031982421875e-01,3.380466166845055853e-01,5.093322577840903725e-02,2.073960680442165083e-01,1.253002273957667121e-03,3.467150212008363042e-02,8.494810030266730302e-03
2.152676582336425781e-01,3.896693304681008163e-01,6.376247002336536684e-02,1.659424310918285184e-01,2.155587634114179175e-03,3.841025228399394531e-02,1.252102518331989385e-02
2.232670783996582031e-01,4.182732845079227268e-01,4.176735367871012988e-02,1.499801649884718868e-01,3.663254533314841410e-05,4.168678531354455541e-02,1.235406914795872738e-02
2.332665920257568359e-01,4.801518248930795041e-01,5.049971636641951284e-02,1.125504466989324243e-01,1.804636264655693986e-04,4.852597418230889664e-02,1.033350378825465335e-02
2.412667274475097656e-01,4.784014584819968885e-01,1.932422220815036874e-03,1.457812783316226046e-01,6.163787568603021870e-03,5.040071090442019286e-02,1.092502960676980557e-02
2.532684803009033203e-01,4.801704741085629502e-01,4.913520661610230184e-02,2.023886013591192634e-01,6.333910635891726315e-04,4.983526990608995455e-02,9.952668282585348802e-03
2.622685432434082031e-01,4.330527044182249652e-01,2.464514983674348687e-03,2.486719301861297082e-01,5.895105317082816043e-03,4.423454616285353580e-02,7.894773349048733388e-03
2.702665328979492188e-01,4.946192342262499264e-01,3.202316565060054493e-02,2.704329640687653802e-01,1.877772470001381989e-03,5.033926574971724077e-02,6.506713350295371609e-03
2.803068161010742188e-01,5.117798433441765882e-01,1.269548475372573593e-01,2.864888982598500777e-01,9.552331157679934057e-03,5.212655847367334699e-02,8.691667528414310714e-03
2.882707118988037109e-01,5.395721462349550857e-01,1.485243075129877299e-01,3.008817969875091647e-01,1.188668095870456902e-02,5.496297789223181240e-02,8.794244218883114431e-03
2.977716922760009766e-01,5.377544231384604467e-01,1.387334378493515485e-01,3.006437183134769153e-01,1.115106951985070545e-02,5.476934886391585100e-02,7.842028849436907117e-03
3.067736625671386719e-01,6.127662338512180895e-01,1.308131829031751181e-01,3.153823343921129951e-01,1.100174303056095440e-02,6.296980576960108100e-02,9.350423845843620907e-03
3.157737255096435547e-01,6.077744506938607127e-01,2.135735252229035153e-01,3.018890208063064740e-01,2.219260905121724081e-02,6.314858669554920811e-02,1.262936985488058959e-02
3.247747421264648438e-01,6.279508179198968199e-01,2.108639371246866234e-01,2.799968483810696962e-01,2.364437255747132982e-02,6.462599108205072107e-02,1.086133883788904450e-02
3.337745666503906250e-01,6.151665347277881501e-01,1.639475526341541978e-01,3.747657788431020265e-01,1.527423030390107073e-02,6.422485075301045954e-02,1.126408562506644485e-02
3.427865505218505859e-01,5.073017662516328130e-01,1.811606644113306630e-01,5.107285855474498204e-01,1.670734340736673360e-02,5.238245574760549278e-02,1.039518156203394703e-02
3.517746925354003906e-01,4.966813076498527435e-01,1.748890912803361120e-01,3.818630007402771809e-01,1.701649588757649101e-02,5.109386356515845801e-02,1.075360546352202747e-02
3.627741336822509766e-01,4.730071587874448147e-01,8.996394732008876349e-02,4.142208944903281176e-01,7.772170346681169135e-03,4.753546897685752975e-02,1.641328376913588766e-02
3.717939853668212891e-01,5.555140803374759573e-01,1.405476983144514636e-01,3.145569706058807813e-01,1.454548494902662553e-02,5.409784531824957804e-02,1.643926122154461961e-02
3.817899227142333984e-01,5.438270098692119525e-01,1.570289910252014864e-01,3.571788444878362667e-01,1.493811241116767795e-02,5.342857449387019425e-02,1.605282778537741456e-02
3.897762298583984375e-01,5.793842042251201585e-01,1.844492694433498003e-01,3.981530273325269431e-01,2.062439069002781553e-02,5.743009647356196040e-02,1.386842907725303713e-02
3.992936611175537109e-01,5.506633938270586448e-01,1.923841237919243496e-01,3.696206213595810142e-01,2.304725415681918577e-02,5.354508543521578623e-02,1.187362362722518654e-02
4.082994461059570312e-01,6.047799193362202175e-01,1.163484277174371556e-01,3.147573782776587614e-01,1.510945777053767855e-02,6.076183313484320725e-02,1.229172479210263909e-02
4.172801971435546875e-01,6.002863227775160349e-01,1.967980050935177472e-01,3.471327560468798201e-01,2.610149671412855671e-02,5.746986623761835694e-02,9.822341798999441320e-03
4.272797107696533203e-01,6.022488559508135664e-01,1.941548826935886041e-01,3.656493115333918076e-01,2.610887798297068657e-02,5.939980733282666098e-02,7.960870122724372430e-03
4.352800846099853516e-01,5.863989513867877701e-01,2.218232024771727706e-01,3.562937134028994479e-01,2.810669416643486046e-02,5.842329018882320285e-02,9.361615060528061943e-03
4.452822208404541016e-01,5.586492984959340324e-01,3.128795347392402393e-01,3.887168370018571073e-01,3.845191992842741935e-02,5.588430722575412485e-02,7.240786148354120579e-03
4.532804489135742188e-01,5.697547650718128853e-01,3.564569134005807771e-01,3.075466862533355883e-01,4.499924586047328312e-02,5.716088033405852115e-02,6.104698732096336226e-03
4.622964859008789062e-01,5.673423758786448889e-01,3.749716395297199023e-01,3.290780269172586259e-01,4.568154818992985894e-02,5.663937514521566463e-02,4.177893059690444659e-03
4.702811241149902344e-01,5.374517517137405997e-01,3.786357494637437870e-01,3.517805608698847952e-01,4.713661335569773597e-02,5.467503907306515282e-02,1.798015957178700263e-03
4.802916049957275391e-01,4.296584071766578750e-01,3.999910633314106012e-01,3.363536831546613537e-01,5.018561433631969770e-02,4.338355498000640714e-02,1.200621242547272871e-03
4.882848262786865234e-01,3.578553143698272043e-01,2.904828413016119493e-01,4.532544139045863174e-01,3.685621547189204400e-02,3.703739462080042621e-02,3.034061539950701561e-03
4.962878227233886719e-01,3.398359271964755401e-01,2.621398098687957035e-01,4.815699608697438516e-01,3.279840511566044225e-02,3.522836565011533416e-02,3.529418441674196227e-03
5.057961940765380859e-01,2.436421953272028817e-01,2.867546707791196470e-01,6.045593991244316845e-01,3.683545072978453017e-02,2.433194330449755041e-02,6.773527056371648992e-04
5.148131847381591797e-01,2.350319830244105845e-01,3.506603559878627152e-01,5.683313796318419930e-01,4.501510943679119803e-02,2.089392694738777256e-02,2.456230996401472400e-03
5.237963199615478516e-01,2.822619674181003346e-01,3.420653399064875200e-01,5.695510720538360383e-01,4.371225606652906492e-02,2.535937535469806256e-02,1.059034209396096096e-03
5.337963104248046875e-01,3.101293538401409533e-01,3.571463360581721980e-01,5.298000233357723632e-01,4.568573297353933221e-02,2.875710541742755241e-02,2.656420156957824390e-03
5.417962074279785156e-01,2.499985315951998299e-01,2.881348753929662276e-01,5.049922259570590599e-01,3.758058862049751953e-02,2.205314424628131501e-02,5.803919929685497255e-03
5.507960319519042969e-01,1.621841706860325527e-01,2.569780122344942352e-01,5.226188137305776138e-01,3.329557464225422342e-02,1.153803587718324301e-02,2.087706908480694689e-03
5.598113536834716797e-01,1.479624218109907019e-01,2.475288967478083690e-01,5.365387407940730435e-01,3.207736997377032967e-02,8.648836219605089345e-03,2.931835376703236570e-03
5.687963962554931641e-01,1.556150153677999526e-01,3.070472594105069786e-01,4.528629595948885367e-01,3.869487941743917497e-02,1.092718122495897788e-02,3.147023693025256200e-03
5.778150558471679688e-01,9.313691016627245745e-02,3.732508715430735147e-01,5.496014277193371766e-01,4.563829326647941831e-02,5.351895965864983222e-03,1.999076957742470205e-03
5.858967304229736328e-01,4.476539635845402931e-02,3.093774984337381850e-01,5.685853901973615399e-01,3.657151794198761074e-02,1.108553115252153276e-04,2.124623387918559922e-04
5.948884487152099609e-01,5.653467645398843611e-02,2.237984205020443484e-01,5.518582827687991132e-01,2.466179737143014278e-02,2.782664389041045270e-03,3.280217829134901781e-04
6.033945083618164062e-01,8.146059725995939693e-02,3.259242658942961834e-01,4.870917994814592533e-01,3.934686371447977671e-02,3.788057051198127391e-03,4.937647178468266293e-04
6.143951416015625000e-01,1.940146627181573991e-01,2.170431228262628964e-01,3.426237949284844375e-01,2.750472464106916773e-02,1.573435257724871764e-02,3.513734977412437681e-05
6.213951110839843750e-01,1.779463000442476073e-01,2.966108259199776165e-01,4.757458651198532840e-01,3.652794130152484803e-02,1.414492029764512042e-02,1.411265053019435610e-04
6.313946247100830078e-01,2.019541388118350767e-01,3.479181995746832290e-01,4.831339807314686818e-01,4.258002616935285117e-02,1.697035343068137650e-02,3.545660541324731959e-03
6.393949985504150391e-01,1.299244051495458963e-01,1.757557835424393144e-01,5.545246474760259225e-01,1.990113390105392385e-02,1.047216001611063659e-02,1.927408407113858279e-03
6.493942737579345703e-01,1.340211564832242686e-01,1.772642728057045869e-01,5.153448265258329108e-01,2.078088709034121850e-02,1.036755870842576144e-02,5.098613253656496085e-03
6.573944091796875000e-01,1.532343570275837008e-01,2.562667620554843206e-01,5.841534679528749274e-01,2.955213404462130738e-02,1.141811115866853826e-02,4.958830648233251157e-04
6.673943996429443359e-01,1.232254230213172264e-01,2.618495062161263487e-01,5.983709759682265261e-01,2.930720462309922142e-02,9.632889246721483903e-03,1.462144563091631122e-03
6.763954162597656250e-01,1.144837572282793731e-01,2.875781055264828301e-01,5.760501153306740729e-01,3.116061480559710259e-02,7.615722525308858161e-03,7.565754542844398177e-04
6.844027042388916016e-01,1.457904913693193749e-01,2.967406921453649149e-01,6.213634828688284761e-01,3.198075960749105495e-02,1.166335103181855536e-02,1.331321993011824788e-03
6.944160461425781250e-01,2.241797174407724469e-01,3.306336806160672381e-01,5.574384209136039603e-01,3.745646074555111088e-02,1.872355460684791556e-02,5.183421306977316952e-04
7.030651569366455078e-01,2.190095568155212280e-01,2.683957542676618235e-01,6.683647684442022285e-01,3.018773978645577713e-02,1.928018265094051317e-02,1.730205018790783233e-03
7.120480537414550781e-01,2.676185403706855537e-01,1.697286869245227536e-01,6.661213890816505279e-01,2.072884598321251062e-02,2.319827162992506298e-02,3.514254111960971819e-04
7.200458049774169922e-01,2.720254080717855460e-01,1.558282695414547336e-01,7.491860790876135878e-01,1.887824464539556574e-02,2.364769454592430264e-02,4.144091479515858364e-03
7.290458679199218750e-01,2.691454138655752781e-01,1.754725165219790939e-01,7.220491076723338786e-01,2.278215002560498095e-02,2.388258472799614437e-02,6.218342669891466917e-03
7.380464076995849609e-01,2.956157994486188212e-01,1.594214254768563932e-01,6.628849587669516374e-01,2.126307873846080415e-02,2.780879378056522883e-02,6.414230295430689392e-03
7.480449676513671875e-01,3.621956380703331146e-01,2.214632413258096622e-01,6.194546541748214841e-01,2.948135403529033097e-02,3.391175278791305064e-02,6.187257280383487955e-03
7.570619583129882812e-01,4.158089820545718962e-01,2.841573622116896902e-01,5.039547253242143698e-01,3.776879113125867354e-02,4.056589589264134044e-02,9.254058507335309949e-03
7.680916786193847656e-01,4.603199437680764450e-01,3.274046157192695428e-01,5.121981847936649679e-01,4.350233914344178027e-02,4.475997179899640632e-02,8.522561624189710014e-03
7.770450115203857422e-01,5.097444544566845925e-01,3.245347994024053717e-01,4.700366268566549821e-01,4.291053722725705205e-02,4.979385272012762376e-02,9.001445924789264544e-03
7.860543727874755859e-01,5.720068477118519512e-01,3.238444702324533297e-01,5.628615755978823021e-01,4.120388691437947698e-02,5.718482797944102886e-02,6.456684103186397655e-03
7.950470447540283203e-01,4.986173438422520920e-01,2.983660100764770617e-01,4.569985870625939417e-01,3.893513003456791632e-02,5.110735892847375478e-02,1.231847815684274962e-02
8.045554161071777344e-01,5.487562014171556424e-01,3.374013331908675695e-01,4.928949807257779758e-01,4.349739474600529399e-02,5.674743413660577468e-02,1.105894303861882158e-02
8.135569095611572266e-01,5.649697992852753536e-01,3.612551106970973702e-01,5.060188021549926196e-01,4.620108207805238149e-02,5.768701677408909212e-02,1.420682124104497533e-02
8.225967884063720703e-01,6.511878674607884943e-01,3.350770374158268394e-01,4.746899238923484865e-01,4.458689904882255639e-02,6.776961108846703274e-02,1.508867905054311898e-02
8.305537700653076172e-01,6.846955413007760338e-01,3.893984953814149663e-01,4.995048496336395027e-01,5.047659111139821131e-02,7.308767357316510449e-02,1.637317554614961881e-02
8.395540714263916016e-01,6.801085427897741731e-01,3.222545977686488983e-01,6.535980212726784089e-01,4.282763239979689440e-02,7.066134728488256134e-02,1.720621499579852096e-02
8.485543727874755859e-01,6.987152108753574842e-01,2.374034186239048494e-01,6.026060860409242492e-01,3.253427633322616974e-02,7.193009133980063363e-02,2.029473375332832216e-02
8.585546016693115234e-01,7.809288424505955728e-01,2.802664667127847675e-01,6.061809783023055509e-01,3.791138757353452321e-02,7.957941569106539992e-02,2.161407703323326573e-02
8.675539493560791016e-01,7.920488925423010418e-01,3.663587640972475468e-01,6.243026281386955256e-01,5.044760890517441254e-02,7.995311562425774787e-02,1.773201135116712554e-02
8.765542507171630859e-01,7.935612572677529508e-01,3.236931651563423884e-01,6.268571061034736713e-01,4.644346505891784604e-02,8.123692937253118584e-02,1.921060686240469093e-02
8.865723609924316406e-01,7.478520440379654577e-01,4.068188137600368126e-01,7.424364649741076461e-01,5.461324133301950073e-02,7.636213918569106918e-02,1.865784206439055279e-02
8.955597877502441406e-01,7.359493292178228563e-01,3.265895079060736061e-01,7.267708818437454976e-01,4.528836705342686314e-02,7.622222255242076805e-02,2.122720049083937077e-02
9.040627479553222656e-01,7.286902315231029714e-01,3.388296671971682827e-01,6.687925575731749062e-01,4.829020158137537627e-02,7.480930685773552746e-02,2.030016358162488321e-02
9.140620231628417969e-01,7.203979651746464929e-01,5.071311134944376242e-01,6.638337214943741404e-01,6.935834656027636824e-02,7.319013155062453757e-02,2.414355893508844664e-02
9.220650196075439453e-01,7.498597744035168100e-01,5.284813330410448318e-01,7.136211551044699952e-01,7.212808840664966525e-02,7.390318947902459190e-02,2.161402444623579736e-02
9.310622215270996094e-01,6.843949592803951765e-01,4.151203490403304608e-01,6.547618111820047160e-01,5.883079062078877541e-02,6.694883901616922872e-02,2.707764770173697391e-02
9.400620460510253906e-01,6.553527972492074749e-01,4.509567677969769650e-01,6.138195386452430791e-01,6.251300885632199433e-02,6.276459703618707253e-02,2.675702359268240793e-02
9.490764141082763672e-01,6.646202598427140007e-01,5.130268668997658432e-01,6.043566799916167964e-01,7.126996489651910016e-02,6.444833839101378470e-02,2.895723552590778738e-02
9.580616950988769531e-01,6.160451477050374880e-01,4.849310979150805445e-01,5.557357337746698933e-01,6.702160303035445410e-02,6.112594867839513807e-02,2.984663262418538882e-02
9.660615921020507812e-01,5.683715950166181585e-01,4.478078319848720068e-01,6.245034542660339305e-01,6.166534509151417459e-02,5.584947264230755160e-02,3.100705356975748048e-02
9.760661125183105469e-01,5.564029645264236823e-01,5.185780405691019501e-01,4.976798760428259305e-01,7.254014255554200319e-02,5.333979941539587766e-02,3.148152199715172767e-02
9.840660095214843750e-01,5.788403435181997958e-01,5.400507611633174054e-01,4.728641124464843526e-01,7.368865023889283050e-02,5.609776543721494563e-02,2.885925032785777514e-02
9.938554763793945312e-01,5.328660378197049852e-01,5.658012668830239011e-01,4.961091021552033742e-01,7.656307729647450488e-02,5.258870491061653357e-02,2.298162046720088336e-02
1.003361225128173828e+00,5.223134594131425557e-01,5.508981234770843338e-01,4.570310869179906033e-01,7.658615890796754977e-02,5.171096195285038166e-02,2.205382684106405727e-02
1.011361122131347656e+00,5.054607684160560277e-01,5.397840509019957711e-01,4.998941299905439450e-01,7.351256359582721001e-02,4.834912760982353064e-02,1.986375373450760193e-02
1.021361351013183594e+00,4.742831985111680693e-01,4.867952548179194650e-01,5.232606257388674464e-01,6.673368627413941989e-02,4.813351309607478284e-02,1.791533179318482993e-02
1.031362056732177734e+00,4.205587412143583781e-01,5.264813232629705908e-01,6.007743696915537335e-01,7.091198426317860126e-02,4.261044931205256597e-02,1.855116552082788570e-02
1.039361715316772461e+00,3.718185198184961737e-01,5.232894316891896214e-01,5.717377847803771784e-01,6.970531145717538679e-02,3.744181973546851366e-02,2.241900518277037055e-02
1.048371791839599609e+00,3.611464556146432581e-01,5.472424140727241149e-01,5.695210874513918498e-01,7.321609093384827405e-02,3.669310075462914322e-02,2.134798298543363199e-02
1.056361675262451172e+00,2.541733293418538264e-01,5.892649232266544690e-01,5.110213263544788331e-01,7.783946398510561970e-02,2.463123953518076698e-02,2.293053814062915446e-02
1.065627574920654297e+00,2.885705258538486251e-01,5.876418121192495958e-01,5.645648897458360738e-01,7.780486772683316288e-02,2.735329367174030996e-02,1.897928691396736159e-02
1.074627876281738281e+00,2.886865357581515634e-01,6.386756975205348796e-01,4.628472364030175590e-01,8.501806395734394506e-02,2.573221760032455910e-02,1.789153103270842496e-02
1.083628892898559570e+00,3.376016406322387975e-01,6.312322925024161924e-01,4.445023408027469203e-01,8.366907524577384125e-02,3.247923658606528818e-02,1.462131846581065167e-02
1.093631505966186523e+00,2.990855518394489598e-01,6.061506288842433143e-01,4.266583508399366398e-01,7.864080516501499585e-02,2.929951352608945250e-02,1.278006041218886571e-02
1.102320671081542969e+00,3.255762969953018282e-01,5.641923444673878629e-01,3.523539013476091331e-01,7.441050418040487391e-02,3.238345611329864621e-02,1.314639113540934899e-02
1.111320018768310547e+00,3.219416748357379898e-01,6.567736038513435348e-01,2.253547476239468605e-01,8.554034622983343328e-02,3.202778052818164300e-02,1.245287871532580262e-02
1.121535778045654297e+00,3.196383058004277355e-01,7.070535376462051547e-01,2.405976050710802727e-01,9.332585501381783499e-02,3.102302502229457165e-02,8.989058530117288032e-03
1.130495309829711914e+00,2.765451540400403752e-01,6.997745050855489479e-01,2.157200559203002743e-01,9.231899677735935783e-02,2.749102843942532320e-02,1.013544315150674037e-02
1.139545440673828125e+00,3.345391965259257860e-01,6.425620803570268880e-01,2.542345703753902120e-01,8.408188269102427614e-02,3.382263537253855923e-02,1.092469791531741272e-02
1.147490978240966797e+00,3.575026893191394772e-01,7.006798085912336882e-01,3.119242504035817376e-01,9.183429880005332391e-02,3.543891173724363769e-02,9.315406879262865675e-03
1.156493186950683594e+00,2.620531701826581128e-01,6.209462355727045635e-01,2.534547927224968245e-01,8.395960473934635515e-02,2.482825551890914181e-02,8.661639697680974248e-03
1.165491342544555664e+00,2.376455451239152805e-01,6.401970372721099700e-01,2.428396370174359109e-01,8.551858383390567586e-02,2.120447468439280031e-02,5.299433245444470399e-03
1.173490762710571289e+00,2.125698731472285830e-01,6.461702365168728868e-01,2.159991393519246627e-01,8.425399026769060662e-02,1.759029027517223370e-02,6.070322057577722495e-03
1.183491468429565430e+00,2.185959017783725700e-01,6.040859016437314377e-01,2.642012100525701901e-01,7.768739102936207674e-02,2.071186353148243495e-02,3.541981797790313014e-03
1.191494226455688477e+00,2.231013588929078029e-01,5.835092529140026851e-01,2.414125100009762437e-01,7.348737474449329454e-02,2.352474063608007634e-02,3.251663453910709923e-03
1.200996875762939453e+00,2.447327944401259114e-01,5.777035544619920637e-01,2.614789816232476194e-01,7.133435049013528428e-02,2.668295484815376428e-02,1.373352677465063641e-03
1.209997415542602539e+00,2.130195778185630107e-01,4.920352305511120905e-01,2.928351680021284431e-01,6.123287079730245497e-02,2.453853255599471733e-02,3.854255657425920134e-03
1.218997001647949219e+00,2.546043018255934043e-01,4.125905819249112705e-01,3.561540781232269692e-01,5.241167828449556226e-02,3.005900337894911942e-02,4.577883939970635654e-03
1.228999137878417969e+00,3.057570816751334353e-01,4.245316504815368486e-01,2.663121958423947944e-01,5.444499129670123810e-02,3.481636795293776426e-02,4.438551779509580797e-03
1.236998558044433594e+00,2.738060750880241812e-01,4.391683397919763365e-01,2.586129948059304184e-01,5.513919753202281560e-02,3.053616215984239837e-02,6.181774879254116686e-03
1.244997739791870117e+00,3.497352941415852734e-01,3.562546159840896398e-01,3.039873302442235858e-01,4.256743657398735087e-02,3.994871097749362610e-02,6.007945303434662591e-03
1.254001140594482422e+00,3.023354085048026718e-01,4.163266115041712734e-01,2.901019080341555312e-01,5.001927550520204879e-02,3.656943317455133707e-02,4.368716716324128405e-03
1.263061523437500000e+00,3.910269400017026276e-01,3.681462718241912402e-01,2.777105525993874835e-01,4.461593222008287257e-02,4.530572599310846160e-02,5.008753751238081628e-03
1.270996570587158203e+00,4.098653701828842144e-01,3.972626672757409438e-01,2.485131925486840088e-01,4.681212655719289156e-02,4.739034865610561309e-02,6.022575268410153976e-03
1.281997680664062500e+00,3.987061202240757551e-01,3.882125762642028577e-01,2.735192424692653446e-01,4.654793479029860348e-02,4.574554720056751150e-02,6.982909107032172005e-03
1.291000843048095703e+00,4.597256650142370060e-01,4.386550860509037530e-01,1.918962068919401187e-01,5.194324729316459471e-02,5.038682321376731360e-02,8.192451548952444165e-03
1.300515413284301758e+00,4.792123027219754028e-01,5.068996156482000748e-01,1.597209901184844794e-01,6.120291083059038045e-02,5.130248697788622469e-02,1.119692158159287486e-02
1.309532165527343750e+00,4.675120761108073619e-01,5.609701772519731788e-01,1.444196176740533133e-01,6.931804307456861103e-02,5.060565956802721282e-02,1.412660215075026322e-02
1.318514585494995117e+00,4.505195562761213357e-01,5.235396234585768527e-01,8.733458969752755374e-02,6.497701347706889841e-02,4.967513004306838703e-02,9.992237878751792854e-03
1.328515291213989258e+00,4.899145658638948131e-01,5.285333459071641649e-01,1.035193845940976104e-01,6.638962353420160833e-02,5.352263557030044472e-02,1.225852397838599755e-02
1.336515903472900391e+00,5.363680731972662041e-01,4.943190281748428561e-01,6.231700374746130394e-02,6.167388217343455076e-02,5.840850256978132038e-02,1.265459582899939976e-02
1.345514774322509766e+00,5.050528395526273640e-01,4.886460787600280242e-01,1.735122546439039071e-01,5.736818000737606976e-02,5.618102348289455428e-02,1.087571957279109824e-02
1.354513883590698242e+00,4.754046611894077734e-01,4.752537229841891642e-01,2.682767148132707002e-01,5.672232054449241612e-02,5.410086985825846712e-02,7.782954863612637914e-03
1.363513469696044922e+00,5.465166785158437346e-01,4.561927132130913498e-01,2.808482186078667953e-01,5.569799249474479547e-02,5.982151893689113820e-02,5.831525365911168282e-03
1.372519016265869141e+00,5.105478002752111832e-01,4.077282959269226126e-01,3.052998841551916032e-01,4.987997917363232864e-02,5.538520295784935682e-02,3.321786166900346157e-03
1.380513429641723633e+00,5.302844453270597613e-01,2.852207447254433981e-01,4.277778614630778353e-01,3.484782970360136151e-02,5.784262239612244366e-02,3.827698708489372676e-03
1.389515638351440430e+00,5.485707461550451969e-01,2.504654168351095334e-01,4.488690885264311481e-01,3.038835185305034658e-02,6.022045727919986963e-02,3.794021777569141739e-03
1.399022340774536133e+00,5.397741778505606991e-01,2.521550999901360224e-01,4.451679197922568387e-01,2.937210157396457147e-02,5.710953226096369267e-02,7.220766688335237757e-03
1.408025026321411133e+00,4.991017385715956212e-01,3.343000920291577249e-01,4.225599875530266503e-01,4.162105012851113200e-02,5.004609215034997588e-02,4.604819865306408570e-03
1.417024135589599609e+00,4.802736194709434359e-01,2.607090397101084478e-01,3.914810487995453170e-01,3.237075888236470855e-02,4.722010347223535437e-02,7.448819903281301072e-03
1.426045179367065430e+00,5.475302045193468636e-01,3.397755659245713100e-01,4.599612605884836336e-01,4.024306701743949471e-02,5.352747566506200344e-02,8.499973085072746667e-03
1.435024261474609375e+00,6.015504882695689171e-01,2.932625198363259522e-01,4.490108780712177006e-01,3.410926856417818842e-02,5.939789751029601883e-02,9.311000825234632197e-03
1.444025039672851562e+00,6.078858300934366632e-01,3.144904836703854012e-01,5.131939304518202682e-01,3.817568580257871963e-02,6.006402963776009962e-02,1.107519769381109034e-02
1.454024076461791992e+00,5.875169041844162665e-01,3.004372132229856107e-01,4.496815719447651016e-01,4.074884975498616058e-02,5.622400799941583427e-02,1.055244651306638630e-02
1.463025569915771484e+00,6.302685787193756939e-01,3.080544641974967135e-01,4.473773925702594911e-01,4.389065248857460660e-02,6.152120316474499195e-02,1.225440102933285542e-02
1.472026348114013672e+00,6.428520572402869337e-01,3.536204608618315204e-01,4.473300564032996474e-01,4.949635119029061059e-02,6.263557160705696125e-02,7.363408579041275104e-03
1.480025291442871094e+00,7.125011207333500352e-01,4.006784544184308627e-01,4.298542996520531290e-01,5.695374216013065344e-02,6.713135095999651913e-02,3.839915391850778990e-03
1.488806009292602539e+00,6.353110060446771623e-01,4.782366219967481014e-01,4.222425820419947740e-01,6.469680410153558214e-02,5.734604755950951926e-02,3.911864303608014737e-03
1.497815847396850586e+00,6.061274843975110738e-01,4.774054934799674133e-01,4.877709291063275776e-01,6.489449998592705660e-02,5.236422557818638801e-02,4.107274687642344276e-03
1.506465673446655273e+00,6.556442538489153371e-01,4.368731942556020043e-01,4.942997378832958422e-01,6.136841727048013978e-02,5.670328337410267955e-02,2.968651742241308882e-03
1.515421152114868164e+00,6.667794966593777461e-01,4.327204676852512422e-01,4.897351480149360614e-01,6.283050795851187476e-02,5.404808516811421271e-02,5.417929859518707224e-03
1.524419546127319336e+00,7.176546231031247780e-01,4.006884239320148144e-01,5.033960533486013800e-01,6.004829259385324747e-02,5.315431493437584864e-02,4.255666339327671827e-03
1.533420562744140625e+00,6.855495259993058532e-01,4.274429978249576489e-01,5.141307126361631674e-01,6.125164167006177246e-02,4.922008058415162923e-02,3.374946118268681069e-03
