time,Filtered_Torque_Signal
5.310042858123779297e+00,1.925781561405834674e+00
5.318548440933227539e+00,1.925811025926339681e+00
5.327552556991577148e+00,1.925821399447601667e+00
5.335550308227539062e+00,1.925849458833354122e+00
5.345552682876586914e+00,1.925851284195585045e+00
5.359412670135498047e+00,1.925827265345350092e+00
5.367412805557250977e+00,1.925805494295060871e+00
5.376412391662597656e+00,1.925787730357821692e+00
5.386422872543334961e+00,1.925724441596057490e+00
5.394411087036132812e+00,1.925656060924817670e+00
5.403463602066040039e+00,1.925572636195242326e+00
5.412419557571411133e+00,1.925481877249365370e+00
5.421107292175292969e+00,1.925383403794144188e+00
5.430107116699218750e+00,1.925293164876810570e+00
5.438750267028808594e+00,1.925214087688111197e+00
5.448755264282226562e+00,1.925114670870287092e+00
5.457749605178833008e+00,1.925036038737375055e+00
5.466749906539916992e+00,1.924945685223450553e+00
5.475828170776367188e+00,1.924886450404145632e+00
5.484749555587768555e+00,1.924827628756171416e+00
5.494749784469604492e+00,1.924791162407132772e+00
5.502749443054199219e+00,1.924766048064678658e+00
5.511751890182495117e+00,1.924711320882385390e+00
5.521254539489746094e+00,1.924636718135944058e+00
5.529254436492919922e+00,1.924567069332483449e+00
5.539261102676391602e+00,1.924512289688477651e+00
5.548253774642944336e+00,1.924449434285439464e+00
5.557260513305664062e+00,1.924392183915091703e+00
5.565253734588623047e+00,1.924361105053695731e+00
5.575686454772949219e+00,1.924356171427207052e+00
5.583687305450439453e+00,1.924310462391671583e+00
5.593686819076538086e+00,1.924261553148797876e+00
5.601687192916870117e+00,1.924196245887481727e+00
5.610797643661499023e+00,1.924114692092417478e+00
5.620409488677978516e+00,1.924023732363215666e+00
5.630409955978393555e+00,1.923957162629360784e+00
5.639408349990844727e+00,1.923881973318649408e+00
5.647407770156860352e+00,1.923826029513537872e+00
5.656410455703735352e+00,1.923812406446415713e+00
5.664408206939697266e+00,1.923778509070637854e+00
5.673408031463623047e+00,1.923777492147295209e+00
5.682408332824707031e+00,1.923789969974216696e+00
5.691407680511474609e+00,1.923809665098789479e+00
5.700407743453979492e+00,1.923803090256807069e+00
5.708458185195922852e+00,1.923773957931094181e+00
5.717459917068481445e+00,1.923723729597752730e+00
5.726887226104736328e+00,1.923657520312259672e+00
5.734885215759277344e+00,1.923569959399953788e+00
5.743885278701782227e+00,1.923456093642294640e+00
5.752887010574340820e+00,1.923352919082100820e+00
5.761887550354003906e+00,1.923213801551786561e+00
5.769901752471923828e+00,1.923060990133064641e+00
5.778887271881103516e+00,1.922896299823707800e+00
5.787886381149291992e+00,1.922724153813864190e+00
5.795885086059570312e+00,1.922527480512802311e+00
5.805900096893310547e+00,1.921384736490712619e+00
5.814894676208496094e+00,1.920244282694997695e+00
5.824446678161621094e+00,1.919104224752303800e+00
5.832444667816162109e+00,1.917941701051624204e+00
5.842446804046630859e+00,1.916746025288788902e+00
5.850467920303344727e+00,1.915566665503544597e+00
5.860501766204833984e+00,1.915134126192413966e+00
5.868445158004760742e+00,1.914708093735814964e+00
5.877445220947265625e+00,1.914274962601883345e+00
5.886446714401245117e+00,1.913822034256833060e+00
5.895446062088012695e+00,1.913390053431202276e+00
5.903445482254028320e+00,1.912928052209370122e+00
5.912447690963745117e+00,1.912459301417214652e+00
5.922944545745849609e+00,1.911979903272355896e+00
5.929943084716796875e+00,1.911489274242898162e+00
5.940942287445068359e+00,1.910983126240621832e+00
5.948942899703979492e+00,1.910465691296093116e+00
5.958943843841552734e+00,1.909950119422231474e+00
5.966943740844726562e+00,1.909436015561634781e+00
5.975944042205810547e+00,1.908915301587214008e+00
5.983942985534667969e+00,1.908391036184212464e+00
5.992959737777709961e+00,1.907905692194877600e+00
6.000943183898925781e+00,1.907431708239779145e+00
6.010944843292236328e+00,1.906954419208281237e+00
6.020454168319702148e+00,1.906486549013041598e+00
6.028452157974243164e+00,1.906016760695897982e+00
6.037464857101440430e+00,1.905537743174744669e+00
6.047490119934082031e+00,1.905055459764030346e+00
6.056450605392456055e+00,1.904557077743418203e+00
6.065450191497802734e+00,1.904102243452288068e+00
6.075450420379638672e+00,1.904639509776113737e+00
6.083450078964233398e+00,1.905189057448503753e+00
6.092450141906738281e+00,1.905734291163402983e+00
6.102451562881469727e+00,1.906268961089194747e+00
6.110455036163330078e+00,1.906792682234901060e+00
6.119843721389770508e+00,1.907319005211897567e+00
6.128841400146484375e+00,1.907147115699364903e+00
6.136842727661132812e+00,1.906963769825516630e+00
6.145841360092163086e+00,1.906817854676651436e+00
6.154845237731933594e+00,1.906707913339557026e+00
6.162841558456420898e+00,1.906580897331733082e+00
6.172852754592895508e+00,1.906451484873358249e+00
6.180850744247436523e+00,1.906306765134514469e+00
6.190841436386108398e+00,1.906169369837616534e+00
6.199840784072875977e+00,1.906062830657733853e+00
6.208841800689697266e+00,1.905926481789326665e+00
6.216842889785766602e+00,1.905783548413933159e+00
6.226003646850585938e+00,1.905647813070119101e+00
6.234032869338989258e+00,1.905526367333697957e+00
6.242995262145996094e+00,1.905393901343723106e+00
6.250993728637695312e+00,1.905258821261248237e+00
6.261005878448486328e+00,1.905099204880085662e+00
6.268992900848388672e+00,1.904936105444325234e+00
6.277992963790893555e+00,1.904771316902337697e+00
6.286993026733398438e+00,1.904578234796163949e+00
6.298992872238159180e+00,1.904356568049942577e+00
6.307996511459350586e+00,1.904141156103619448e+00
6.315996885299682617e+00,1.903927578837369294e+00
6.325545310974121094e+00,1.903749644350950065e+00
6.334554433822631836e+00,1.903558365229561122e+00
6.343545675277709961e+00,1.903399618566816942e+00
6.352556228637695312e+00,1.903251923557025993e+00
6.360545396804809570e+00,1.903102104642443670e+00
6.369544982910156250e+00,1.902980180806411070e+00
6.378657579421997070e+00,1.902860211642022792e+00
6.387545347213745117e+00,1.902752184837798843e+00
6.395546436309814453e+00,1.902646071979879006e+00
6.405548095703125000e+00,1.902546468408484515e+00
6.414567708969116211e+00,1.902405194122842147e+00
6.423139810562133789e+00,1.902245567373376467e+00
6.432140111923217773e+00,1.902073480957948481e+00
6.441139698028564453e+00,1.901939007965131267e+00
6.450139760971069336e+00,1.901832090303732459e+00
6.459139347076416016e+00,1.901700234958920932e+00
6.467139959335327148e+00,1.901549815785755326e+00
6.476139545440673828e+00,1.901420169001329707e+00
6.485139846801757812e+00,1.901337132386713202e+00
6.495181798934936523e+00,1.901246199179515983e+00
6.504167556762695312e+00,1.901125928483975436e+00
6.512170076370239258e+00,1.901035180279039283e+00
6.521203041076660156e+00,1.900946976716469727e+00
6.530203104019165039e+00,1.900871248934405067e+00
6.540203094482421875e+00,1.900799971768337260e+00
6.549202680587768555e+00,1.900704359324435933e+00
6.557202816009521484e+00,1.900614308494957383e+00
6.566202878952026367e+00,1.900549234581899727e+00
6.575203180313110352e+00,1.900464398254384957e+00
6.584203004837036133e+00,1.900364678311339262e+00
6.593203306198120117e+00,1.900261716592340999e+00
6.602203845977783203e+00,1.900167037262958658e+00
6.611232995986938477e+00,1.900057853146589038e+00
6.620580434799194336e+00,1.899948515746642475e+00
6.629576683044433594e+00,1.899827926735001782e+00
6.640577554702758789e+00,1.899690390600834000e+00
6.647577524185180664e+00,1.899545526798444017e+00
6.657578229904174805e+00,1.899379211246391197e+00
6.665584564208984375e+00,1.899208140898128727e+00
6.675578355789184570e+00,1.899018928837432618e+00
6.683576822280883789e+00,1.898860285949509841e+00
6.692585229873657227e+00,1.898688268741290486e+00
6.700577259063720703e+00,1.898525428070060972e+00
6.709579229354858398e+00,1.898337848796909588e+00
6.719089984893798828e+00,1.898150884946585348e+00
6.728092670440673828e+00,1.897979318055340370e+00
6.737092494964599609e+00,1.897849756758954731e+00
6.745093584060668945e+00,1.897704445781712268e+00
6.754093647003173828e+00,1.897535106422617357e+00
6.763092517852783203e+00,1.897380669929216168e+00
6.772092819213867188e+00,1.897260051783548951e+00
6.780092716217041016e+00,1.897114652913641786e+00
6.790096759796142578e+00,1.896973109376843381e+00
6.798093557357788086e+00,1.896840030550886125e+00
6.807166099548339844e+00,1.896706912259042532e+00
6.816145658493041992e+00,1.896561098112756971e+00
6.825682163238525391e+00,1.896423309217706077e+00
6.833665609359741211e+00,1.896297056347589161e+00
6.843666553497314453e+00,1.896175693966096309e+00
6.850666522979736328e+00,1.896058066930129016e+00
6.860666513442993164e+00,1.895954533919131269e+00
6.868665933609008789e+00,1.895826066195176685e+00
6.877665281295776367e+00,1.895685763568524695e+00
6.886665821075439453e+00,1.895540936362389184e+00
6.894665718078613281e+00,1.895388616941698023e+00
6.903665781021118164e+00,1.895233131230327661e+00
6.912668228149414062e+00,1.895080607835909703e+00
6.922187805175781250e+00,1.894936092994466748e+00
6.930173397064208984e+00,1.894808379971559598e+00
6.940173387527465820e+00,1.894695576584588093e+00
6.949174642562866211e+00,1.894588322764184207e+00
6.957173824310302734e+00,1.894471718293343043e+00
6.966173410415649414e+00,1.894359225201048380e+00
6.975173234939575195e+00,1.894257308248058047e+00
6.984174489974975586e+00,1.894127934517510603e+00
6.993174791336059570e+00,1.894020679612640423e+00
7.001173496246337891e+00,1.893861342676149251e+00
7.010177612304687500e+00,1.893707833434207455e+00
7.019178628921508789e+00,1.893557831199545127e+00
7.028685808181762695e+00,1.893411185230106542e+00
7.037685632705688477e+00,1.893237733477767692e+00
7.045685529708862305e+00,1.893083546999163147e+00
7.055685758590698242e+00,1.892928529366668666e+00
7.064685344696044922e+00,1.892781023984420719e+00
7.072686672210693359e+00,1.892659466680508995e+00
7.081685543060302734e+00,1.892581137074439868e+00
7.090685844421386719e+00,1.892520855110848776e+00
7.099685668945312500e+00,1.892444830823687862e+00
7.108708381652832031e+00,1.892374738849579296e+00
7.116701841354370117e+00,1.892276789344085275e+00
7.126229286193847656e+00,1.892181616248636677e+00
7.134230136871337891e+00,1.892091425592670184e+00
7.146908044815063477e+00,1.892010038392066384e+00
7.156907558441162109e+00,1.891907449973844413e+00
7.164906263351440430e+00,1.891825138685591989e+00
7.173907041549682617e+00,1.891733961485420279e+00
7.181905746459960938e+00,1.891651833188045417e+00
7.191906452178955078e+00,1.891571411098455613e+00
7.199905872344970703e+00,1.891502864352484048e+00
7.208921432495117188e+00,1.891446015731057750e+00
7.217921018600463867e+00,1.891383283943856464e+00
7.227424621582031250e+00,1.891328187816185169e+00
7.235424518585205078e+00,1.891249955169012509e+00
7.247425079345703125e+00,1.891159225575590908e+00
7.259425163269042969e+00,1.891058401091498142e+00
7.268424749374389648e+00,1.890946926082099910e+00
7.279425144195556641e+00,1.890869632754305529e+00
7.288425445556640625e+00,1.890809162868006377e+00
7.296425342559814453e+00,1.890755433071622083e+00
7.305430650711059570e+00,1.890703575242682177e+00
7.313429832458496094e+00,1.890660773690941543e+00
7.322696924209594727e+00,1.890592150147721862e+00
7.330696582794189453e+00,1.890530937600390482e+00
7.340698957443237305e+00,1.890446119917464918e+00
7.347697257995605469e+00,1.890330783764497369e+00
7.357713699340820312e+00,1.890204733342987442e+00
7.366696119308471680e+00,1.890073471866223542e+00
7.374696254730224609e+00,1.889929734140021411e+00
7.383697032928466797e+00,1.889777244743151563e+00
7.392696142196655273e+00,1.889649090873151360e+00
7.400697469711303711e+00,1.889505808149030575e+00
7.409771442413330078e+00,1.889355229083585996e+00
7.422330617904663086e+00,1.889189891373720398e+00
7.431331634521484375e+00,1.889047480826510084e+00
7.440331459045410156e+00,1.888903255841759554e+00
7.448344945907592773e+00,1.888736508007926362e+00
7.457330465316772461e+00,1.888549965301831612e+00
7.465330362319946289e+00,1.888389026789011327e+00
7.474384784698486328e+00,1.888200519111848941e+00
7.483330488204956055e+00,1.888015474979599206e+00
7.492330312728881836e+00,1.887822537849226601e+00
7.500330448150634766e+00,1.887654520199744335e+00
7.509331464767456055e+00,1.887492671417178469e+00
7.517331600189208984e+00,1.887308652037418710e+00
7.526842355728149414e+00,1.887138147854244163e+00
7.534841299057006836e+00,1.886957699902655383e+00
7.544842481613159180e+00,1.886765780332332110e+00
7.552841186523437500e+00,1.886560584012852537e+00
7.561841249465942383e+00,1.886355025259319529e+00
7.570841073989868164e+00,1.886147912165154317e+00
7.579841136932373047e+00,1.885954350815265856e+00
7.589857101440429688e+00,1.885780735246400885e+00
7.597868680953979492e+00,1.885624713509030270e+00
7.607871532440185547e+00,1.885472238886432450e+00
7.615864753723144531e+00,1.885340964382074436e+00
7.625898361206054688e+00,1.885207009202895412e+00
7.633896827697753906e+00,1.885067785190942535e+00
7.642896652221679688e+00,1.884966762638601079e+00
7.651901960372924805e+00,1.884866635218749531e+00
7.662897109985351562e+00,1.884757343096335358e+00
7.671896696090698242e+00,1.884642948901591453e+00
7.680897474288940430e+00,1.884542347252266437e+00
7.689898014068603516e+00,1.884456016405098966e+00
7.698896884918212891e+00,1.884360962834930042e+00
7.707900762557983398e+00,1.884248895870809015e+00
7.715901851654052734e+00,1.884177067455004018e+00
7.725026845932006836e+00,1.884122262281775040e+00
7.734027862548828125e+00,1.884033742268898193e+00
7.743027210235595703e+00,1.883952187103979270e+00
7.751026391983032227e+00,1.883869745348640157e+00
7.761027336120605469e+00,1.883800000026412569e+00
7.769026517868041992e+00,1.883703677181262526e+00
7.778026819229125977e+00,1.883620844303801833e+00
7.787026405334472656e+00,1.883539070904963975e+00
7.796026706695556641e+00,1.883473665619184612e+00
7.806029081344604492e+00,1.883393828422082139e+00
7.815090656280517578e+00,1.883320718214323675e+00
7.824536800384521484e+00,1.883266775058118458e+00
7.832535505294799805e+00,1.883202390464314480e+00
7.842585086822509766e+00,1.882381106276509453e+00
7.850537061691284180e+00,1.881557312504064106e+00
7.860553741455078125e+00,1.880725898568988530e+00
7.868546247482299805e+00,1.879889219604011341e+00
7.877535820007324219e+00,1.879032075237109245e+00
7.886535644531250000e+00,1.878202518507429142e+00
7.895535469055175781e+00,1.877372536258998803e+00
7.905551195144653320e+00,1.876533588515951534e+00
7.913546323776245117e+00,1.875692873523069348e+00
7.923046112060546875e+00,1.874877923911393962e+00
7.931046009063720703e+00,1.874082574906206000e+00
7.941045761108398438e+00,1.873283544560177427e+00
7.950046777725219727e+00,1.872481139853649390e+00
7.958045959472656250e+00,1.871703573062952763e+00
7.967048883438110352e+00,1.870960330070451816e+00
7.976047039031982422e+00,1.870229508837702337e+00
7.984045743942260742e+00,1.869484635420570973e+00
7.993058443069458008e+00,1.868741062202253778e+00
8.002047777175903320e+00,1.867984458015303995e+00
8.010049104690551758e+00,1.867239012135489151e+00
8.019064188003540039e+00,1.866503674517181910e+00
8.027556419372558594e+00,1.865763889671547382e+00
8.036556482315063477e+00,1.865029030451097691e+00
8.046556472778320312e+00,1.864280415561208493e+00
8.055558204650878906e+00,1.863549624505062896e+00
8.063577413558959961e+00,1.862819138723594836e+00
8.072564363479614258e+00,1.862116958794440169e+00
8.080556631088256836e+00,1.852982070043286411e+00
8.090556621551513672e+00,1.843855267704101797e+00
8.098243713378906250e+00,1.834736811018093938e+00
8.111287117004394531e+00,1.826304287208122989e+00
8.119275331497192383e+00,1.817869370727653866e+00
8.129503250122070312e+00,1.809415270061432768e+00
8.138519048690795898e+00,1.800946856885804026e+00
8.146503686904907227e+00,1.792491296776763887e+00
8.155512571334838867e+00,1.784026793587525361e+00
8.163503646850585938e+00,1.775575125276109834e+00
8.172697544097900391e+00,1.767111091875097628e+00
8.181697368621826172e+00,1.758625691968028537e+00
8.191697359085083008e+00,1.750140286151020463e+00
8.199697494506835938e+00,1.741650089227112508e+00
8.207705497741699219e+00,1.733155350803981865e+00
8.216706037521362305e+00,1.724659651184752951e+00
8.225302219390869141e+00,1.716172392034508443e+00
8.234302282333374023e+00,1.707689505835644495e+00
8.243325233459472656e+00,1.699221236031670967e+00
8.251302957534790039e+00,1.690744915948885208e+00
8.260311603546142578e+00,1.682272767587425610e+00
8.269302845001220703e+00,1.673816599334271071e+00
8.278302669525146484e+00,1.665368706566119350e+00
8.287302255630493164e+00,1.656932110009542436e+00
8.296301841735839844e+00,1.648495915058739492e+00
8.305302143096923828e+00,1.640034958711829471e+00
8.313304424285888672e+00,1.631575731741978785e+00
8.322489738464355469e+00,1.623103021465478912e+00
8.334489345550537109e+00,1.614624379950447608e+00
8.343489170074462891e+00,1.606152937656367241e+00
8.351489543914794922e+00,1.597669539648216563e+00
8.361489295959472656e+00,1.589189511102093721e+00
8.369489192962646484e+00,1.580700604538756160e+00
8.378560066223144531e+00,1.572214821027966059e+00
8.387499809265136719e+00,1.563724121536969047e+00
8.395489931106567383e+00,1.555255073145942468e+00
8.405489921569824219e+00,1.546804786271701593e+00
8.414491415023803711e+00,1.538361703935360536e+00
8.424018383026123047e+00,1.529902845430880731e+00
8.432017803192138672e+00,1.521439641368323548e+00
8.441019058227539062e+00,1.513003770468974274e+00
8.450061321258544922e+00,1.504576429982840802e+00
8.458017826080322266e+00,1.496142618840220262e+00
8.467017650604248047e+00,1.487681008542671934e+00
8.476017713546752930e+00,1.479231553459429360e+00
8.484018325805664062e+00,1.470790397667872451e+00
8.494017601013183594e+00,1.462344808380867223e+00
8.502024173736572266e+00,1.453888546688216765e+00
8.511021375656127930e+00,1.445441302077281387e+00
8.521551132202148438e+00,1.436999241480209522e+00
8.529534339904785156e+00,1.428580396132643315e+00
8.538539648056030273e+00,1.420142621786607107e+00
8.546534538269042969e+00,1.411704905520146935e+00
8.556534290313720703e+00,1.403269661202769303e+00
8.564534664154052734e+00,1.394844110431673556e+00
8.574535608291625977e+00,1.386422043312292240e+00
8.583534479141235352e+00,1.377981527816533713e+00
8.591534614562988281e+00,1.369551158986555217e+00
8.600534677505493164e+00,1.361119974926297882e+00
8.609631061553955078e+00,1.352684829592140092e+00
8.618630886077880859e+00,1.344255446344629901e+00
8.627090692520141602e+00,1.335817384771889715e+00
8.636090517044067383e+00,1.327384262986321506e+00
8.644091606140136719e+00,1.318958317391895063e+00
8.654091358184814453e+00,1.310550854953200561e+00
8.663094997406005859e+00,1.302127158446537480e+00
8.672099590301513672e+00,1.293690152280402961e+00
8.681090593338012695e+00,1.285245374569878418e+00
8.689090967178344727e+00,1.276808466569923750e+00
8.698090791702270508e+00,1.268358899607323398e+00
8.708116769790649414e+00,1.259900015088943448e+00
8.717117071151733398e+00,1.251427187992984580e+00
8.725623130798339844e+00,1.242966232399739024e+00
8.733623743057250977e+00,1.234510685140914221e+00
8.743623018264770508e+00,1.226044863645497474e+00
8.751622915267944336e+00,1.217568250522195417e+00
8.761623144149780273e+00,1.209093898928687905e+00
8.769623041152954102e+00,1.200612416748394695e+00
8.778625488281250000e+00,1.192109533974475832e+00
8.787622690200805664e+00,1.183591849596262735e+00
8.798622846603393555e+00,1.175068434896329395e+00
8.808653354644775391e+00,1.166549502357252077e+00
8.816625118255615234e+00,1.158029860522828081e+00
8.826130867004394531e+00,1.149510792192696140e+00
8.834131002426147461e+00,1.140987480697483347e+00
8.844130516052246094e+00,1.132466728048038052e+00
8.853228092193603516e+00,1.123973488573517976e+00
8.861131191253662109e+00,1.115494981441622402e+00
8.871195793151855469e+00,1.107027799066529372e+00
8.879130840301513672e+00,1.098569161364270075e+00
8.889132261276245117e+00,1.090114756439277022e+00
8.897130727767944336e+00,1.081667499069832283e+00
8.910228013992309570e+00,1.073223531987323787e+00
8.919227838516235352e+00,1.064764204042130569e+00
8.927846193313598633e+00,1.056314755698321672e+00
8.938845634460449219e+00,1.047857422446750730e+00
8.945845603942871094e+00,1.039413024437821464e+00
8.955930709838867188e+00,1.030989565030097754e+00
8.962846279144287109e+00,1.022570634602063322e+00
8.972845315933227539e+00,1.014177732177919511e+00
8.981845617294311523e+00,1.005770599597465731e+00
8.991845607757568359e+00,9.973847296539184448e-01
8.999845743179321289e+00,9.889996819546199580e-01
9.007943868637084961e+00,9.806188403135932541e-01
9.016944169998168945e+00,9.722376472094047539e-01
9.025590419769287109e+00,9.638693647902805139e-01
9.034591197967529297e+00,9.554951731728923425e-01
9.043590545654296875e+00,9.471297601083527029e-01
9.052590847015380859e+00,9.387600613175670627e-01
9.061592102050781250e+00,9.303887251034941297e-01
