time,fx,fy,fz,mx,my,mz
3.458318710327148438e-01,1.025533850453013429e-01,1.595708121937747248e-01,1.224532218414961932e-01,2.326856149981223684e-02,3.536490665438677891e-03,5.326411605233245979e-03
3.518314361572265625e-01,1.627306365347217509e-01,1.812180729389751832e-01,1.683994128504451848e-01,2.525876614538204168e-02,7.675079595813638460e-03,1.024252610941453305e-02
3.614833354949951172e-01,1.254409471034338142e-01,1.869985066557963704e-01,1.200170010242179869e-01,2.456549705142609813e-02,4.865005826612867068e-03,9.949097722207556407e-03
3.674838542938232422e-01,1.789210387768735699e-01,1.617347763496563007e-01,2.057050074710455589e-01,2.178094038260004056e-02,7.856355722990985418e-03,7.232285760686293224e-03
3.774840831756591797e-01,1.683430458302822841e-01,1.787040555852162926e-01,1.828515383645260839e-01,2.373388324320379467e-02,7.035796756799328477e-03,4.450826109677175069e-03
3.934643268585205078e-01,2.561315959720727453e-01,2.452330652011966150e-01,1.563679079812703432e-01,3.182610529841974761e-02,1.713598466668052323e-02,9.898738979346047642e-03
3.994636535644531250e-01,2.479761597447178445e-01,2.963766135522504785e-01,2.543566114784382992e-01,3.875470622078314165e-02,1.750463678624262012e-02,7.603317060737439445e-03
4.094636440277099609e-01,3.261698328417473869e-01,2.877475474054136950e-01,3.224291002887305635e-01,4.068523655054191723e-02,2.604273137669645133e-02,6.162640667517275440e-03
4.154763221740722656e-01,3.880692679671600698e-01,2.933249367508489747e-01,3.612194059583134220e-01,4.078343046932359633e-02,3.271018168365366630e-02,6.500368708059648531e-03
4.254772663116455078e-01,4.199529046103249730e-01,2.623143095981220196e-01,3.899109644374585404e-01,3.548488807893127733e-02,3.536576588612135724e-02,5.305372914405085544e-03
4.310121536254882812e-01,3.789903828777814732e-01,1.637525759778886425e-01,4.328307675831576939e-01,2.482222137793582348e-02,3.024394661588096153e-02,4.548866889026737144e-03
4.420123100280761719e-01,4.997248031757968167e-01,1.061352443026175735e-01,5.052087062226872094e-01,2.007740409873329593e-02,4.243783030001944956e-02,5.855925072332368933e-03
4.470038414001464844e-01,4.832946750585819240e-01,2.267876183673858403e-01,4.845435202656069862e-01,3.392162385861326179e-02,3.979959461699937584e-02,5.177953411239055725e-03
4.580035209655761719e-01,5.104137297568921428e-01,2.690951242162389345e-01,5.130618174850619662e-01,3.740536600871843115e-02,4.178137353824730449e-02,3.831579719238013219e-03
4.630093574523925781e-01,4.508188179981463262e-01,3.256668521905192737e-01,5.153970785900878759e-01,4.545463142380867794e-02,3.513443370913741509e-02,4.780098685406238695e-03
4.740030765533447266e-01,4.559452134831065706e-01,3.654646857999480636e-01,5.538946140325567979e-01,4.945820936385528915e-02,3.513776850999836970e-02,1.050029354959539909e-03
4.790112972259521484e-01,4.587688989930489014e-01,4.159387698444064196e-01,6.375319754405442962e-01,5.857538607891511762e-02,3.384382582171003434e-02,1.905931302503264656e-03
4.900040626525878906e-01,4.613575846599244357e-01,4.237542279960914704e-01,6.287727545690792175e-01,6.079285613386454373e-02,3.474030628168767870e-02,3.201528520706335181e-03
4.950113296508789062e-01,5.122605024566468934e-01,4.252184994409740626e-01,7.106854445517055696e-01,5.822926061026170719e-02,3.923097198435464283e-02,2.214792760509058222e-03
5.060033798217773438e-01,5.187263549430292109e-01,3.982448517813642064e-01,8.338147843082486244e-01,5.593379364944315452e-02,3.961420943538738332e-02,1.122022317098310851e-04
5.110111236572265625e-01,5.480780121192448950e-01,3.780335792394595162e-01,8.762758141515722965e-01,5.276992274278911876e-02,4.077535026056873513e-02,2.524911875014061117e-03
5.225045680999755859e-01,6.496160587514301366e-01,2.474011554968783000e-01,8.641245638609064139e-01,3.534729720185900842e-02,5.219872734660671587e-02,3.532944789011723246e-03
5.275037288665771484e-01,7.167236043829540160e-01,2.031827513202794366e-01,7.853871905794671537e-01,2.995791441131494606e-02,5.968535219906125067e-02,2.118555027978796627e-03
5.382530689239501953e-01,7.303261398243013902e-01,2.671959363084004391e-01,8.081894004406166010e-01,3.775681687304170003e-02,6.015039171603254325e-02,2.619853674338745546e-03
5.442576408386230469e-01,8.034828309559151061e-01,2.701206636878182854e-01,8.750534841014740994e-01,3.578558706877827539e-02,6.675996805334380446e-02,3.817708252813349201e-03
5.534837245941162109e-01,8.603603620872729563e-01,2.768790315316133621e-01,8.305298743005302686e-01,3.499797147532633657e-02,7.267846538692000757e-02,5.688117914181992606e-03
5.594835281372070312e-01,8.532341586484923912e-01,2.942918616669122911e-01,7.920055711059563741e-01,3.946454666623928909e-02,7.120643868201580184e-02,3.800766197607163832e-03
5.699856281280517578e-01,8.688376861244806459e-01,3.352948705446474609e-01,8.299108949692407533e-01,4.306156719692454116e-02,7.284704032393221618e-02,3.974911478711688588e-03
5.749936103820800781e-01,9.747125089830271927e-01,3.099935604681542944e-01,8.732639261393799757e-01,4.142241761571915926e-02,8.276125296686373534e-02,4.166981528619296063e-03
5.854883193969726562e-01,1.126241580278328547e+00,2.647983163689237585e-01,9.903732480597199350e-01,3.452235406590163647e-02,9.668926425354973375e-02,4.357245769865218383e-04
5.924887657165527344e-01,1.209016289356994456e+00,2.534190618412097140e-01,1.032128753269830002e+00,3.167258066082166007e-02,1.042062654793629861e-01,7.919884747774977871e-04
6.014881134033203125e-01,1.146197799176823962e+00,2.286966164348906150e-01,9.307314149390616409e-01,2.762491086694467482e-02,9.763083515002088375e-02,1.660151488620353931e-03
6.074945926666259766e-01,1.203859809033358763e+00,2.597977789122528636e-01,1.051311376611292703e+00,3.140939043333527969e-02,1.018874723281576605e-01,2.041195591527600382e-04
6.175005435943603516e-01,1.237076491828829061e+00,2.963967242488029230e-01,1.115451439287663327e+00,3.609957025216316284e-02,1.040595251824456419e-01,1.846468724584404610e-03
6.345076560974121094e-01,1.231608675867007285e+00,2.836070387213221466e-01,1.139942271656060768e+00,3.229858257911478320e-02,1.018701125533024165e-01,2.448186448318656703e-03
6.395065784454345703e-01,1.193911794637995127e+00,2.547645652545156847e-01,1.230324678547323636e+00,2.829255059116840554e-02,9.594346845260014189e-02,6.090037889830654007e-03
6.494987010955810547e-01,1.200391399790402991e+00,2.546763436717526252e-01,1.241840751549166955e+00,2.921920594102177943e-02,9.453944585867139760e-02,5.952231553416635103e-03
6.555070877075195312e-01,1.186315785387357158e+00,2.347678162867287144e-01,1.247109491760514777e+00,2.453631122685209082e-02,8.977625293866893508e-02,8.391348366351313731e-03
6.664991378784179688e-01,1.135759637319446291e+00,2.383080629900561631e-01,1.228686999992150142e+00,2.449486673964731270e-02,8.415421064012229557e-02,8.415155255966618245e-03
6.725068092346191406e-01,1.157621433649548504e+00,2.695980849187805117e-01,1.152501745507733766e+00,2.652802725230204647e-02,8.556907188773991979e-02,9.804164132193848510e-03
6.814987659454345703e-01,1.227119195275423902e+00,3.075843863252634147e-01,1.172793475496635818e+00,2.760179103186756466e-02,9.174206127841808001e-02,8.078459001811477691e-03
6.875073909759521484e-01,1.155697865337406594e+00,3.531915564081993808e-01,1.118003435719920891e+00,3.072063121101754890e-02,8.308352342429682624e-02,6.423024552625659044e-03
6.974990367889404297e-01,1.223815387701123969e+00,3.450764351526857121e-01,1.116081698926584043e+00,2.934464376942198457e-02,8.885287945777643748e-02,5.353055002945753676e-03
7.034983634948730469e-01,1.219953534942821882e+00,2.963990419412008692e-01,1.154789071031554037e+00,2.324780228461218595e-02,8.796851337005526239e-02,5.310834839875600011e-04
7.134988307952880859e-01,1.276494981075899426e+00,2.229941662572926531e-01,1.146073880463924111e+00,1.557014209816086174e-02,9.221971583040539100e-02,1.140432551643962532e-03
7.215120792388916016e-01,1.277668974929291323e+00,2.202613822301643098e-01,1.069495593792996191e+00,1.435859080022977921e-02,9.184395512300741471e-02,1.494644545674124968e-04
7.295117378234863281e-01,1.321967929402637631e+00,2.006674649858103121e-01,1.107243163496877791e+00,8.687964004489382233e-03,9.518394578297255382e-02,8.022443630390322386e-04
7.370448112487792969e-01,1.319930480228129754e+00,1.892182405536473877e-01,1.083525028050514427e+00,6.402063761719212383e-03,9.396884399231814067e-02,2.132277472476721560e-04
7.450532913208007812e-01,1.292376916041248602e+00,1.556872348085794611e-01,1.066317670766000703e+00,2.856666265336767641e-03,8.917653579877043990e-02,1.591395308804995632e-04
7.511732578277587891e-01,1.295110903340036534e+00,2.279413888155929213e-01,1.015868086085829569e+00,1.163111463908830280e-02,8.855248743490155838e-02,1.786152727645099825e-03
7.621717453002929688e-01,1.291561674471094934e+00,2.520135538111868412e-01,9.772155405929938699e-01,1.387293220502107578e-02,8.848378899131136011e-02,9.134251935938604962e-04
7.671747207641601562e-01,1.269253481229647207e+00,2.468051270650500895e-01,1.024249112501696812e+00,1.191793841043177656e-02,8.513612872282086408e-02,6.212981225163552966e-03
7.781732082366943359e-01,1.266124862623360547e+00,2.235154243096658944e-01,1.073438118274050890e+00,5.093094672698110156e-03,8.275108084408995535e-02,8.177566021076080813e-03
7.851719856262207031e-01,1.296379877664355806e+00,1.893359655725594393e-01,1.076618550540512587e+00,7.035572029518396327e-04,8.538883447494642620e-02,7.350141620179492102e-03
7.944469451904296875e-01,1.274772842514029891e+00,1.148195584295019500e-01,1.017924148364958814e+00,9.645216350355074672e-03,8.286394360728395470e-02,5.438531558064448740e-03
8.004572391510009766e-01,1.259542578387610856e+00,5.456145717700877640e-02,1.059590489433170690e+00,1.646107805354960971e-02,7.770129848401570449e-02,5.614168827736287608e-03
8.094556331634521484e-01,1.263647267000860497e+00,1.391849808277688220e-02,1.061839232598851934e+00,2.381483412669786401e-02,7.505143192868012070e-02,6.999285211838983042e-03
8.154535293579101562e-01,1.216413488508885088e+00,5.655004596223373731e-02,1.064914376482595015e+00,1.860267666698890709e-02,7.136503091293858181e-02,7.377700371206464061e-03
8.254930973052978516e-01,1.159778298174324540e+00,5.549210082789433895e-02,1.003015006495490136e+00,2.007190837103560097e-02,6.537370821862602266e-02,5.946098344356768282e-03
8.304939270019531250e-01,1.087774365941232224e+00,1.071545896475304543e-01,9.848327037662042427e-01,1.427475171267378329e-02,5.688245808415588051e-02,3.545123040437066740e-03
8.414893150329589844e-01,1.132365014409350668e+00,9.734989053182659113e-02,9.612203577242799390e-01,1.588042812708341175e-02,6.052532793436719849e-02,3.540063546612855650e-03
8.580369949340820312e-01,1.179827724776628228e+00,1.116515889711645060e-01,1.051138324244155209e+00,1.518466659966518327e-02,6.450171825911447943e-02,3.873442289306231693e-03
8.640370368957519531e-01,1.140127217140861626e+00,1.304200081813794154e-01,9.910899360439591188e-01,1.303694890429098370e-02,6.029925139111753929e-02,1.845599553313537308e-04
8.730454444885253906e-01,1.191488700785145793e+00,5.743227642295020696e-02,8.369406434384349946e-01,2.200401214920493301e-02,6.758291359409517030e-02,7.176083865015373767e-04
8.790388107299804688e-01,1.177289302835783813e+00,5.221912419480077144e-02,7.237720175611419560e-01,2.009868702118483910e-02,6.557042692435816056e-02,2.514961466931516475e-03
8.892469406127929688e-01,1.194008481134197774e+00,5.251781208305175003e-02,6.135578131360008847e-01,1.779803920719959937e-02,6.803929428476768182e-02,3.947947095318227531e-03
8.952474594116210938e-01,1.242105875938556814e+00,1.797104697974513318e-02,5.715579203213250192e-01,2.848402755380412613e-02,7.345712141018716224e-02,2.281586016351140871e-03
9.057133197784423828e-01,1.240558288576587787e+00,8.475004713346360671e-03,5.148735707602251077e-01,2.758564130844736936e-02,7.399650593759864170e-02,3.106880255244378383e-03
9.117114543914794922e-01,1.307515952064688625e+00,7.054787943878247647e-02,5.393646434755150487e-01,3.467858568978178513e-02,8.102038059376932833e-02,1.424830578573121898e-03
9.220986366271972656e-01,1.263092202778996143e+00,9.290489656911281313e-02,5.833644220304030625e-01,3.490000620871942794e-02,7.599680959688989712e-02,2.818077745745843112e-03
9.281001091003417969e-01,1.287607768586067625e+00,8.464661668770455394e-02,5.700536564250957561e-01,3.014251001762010065e-02,8.037188907345263478e-02,3.893975879663091975e-03
9.376304149627685547e-01,1.368887175588476168e+00,1.607091415209320473e-01,6.943986913486998036e-01,3.874187785226267805e-02,8.865526479371842183e-02,9.258590614019753147e-04
9.436388015747070312e-01,1.299710252144469447e+00,2.773282067210966484e-01,6.711151074540466777e-01,5.125500185978483503e-02,8.248529269411873643e-02,6.536162452167519447e-04
9.541318416595458984e-01,1.344450459508845119e+00,3.367890815443042585e-01,6.467707984875136207e-01,5.663678677253868726e-02,8.812053734704469732e-02,4.763885192278586971e-03
9.591434001922607422e-01,1.334247512463168528e+00,3.348986895512747197e-01,5.755393175257699223e-01,6.153392114169324578e-02,8.834693644066063389e-02,5.624314882068551930e-03
9.696004390716552734e-01,1.347698202618869301e+00,3.445228458693136986e-01,6.767497855022116537e-01,6.055169506046927802e-02,9.061055683269518546e-02,7.953207794323003538e-03
9.756023883819580078e-01,1.322339932025539788e+00,4.376008680137284390e-01,6.375860195359668303e-01,7.042455952079566817e-02,8.734602483340823953e-02,1.261448951297916565e-02
9.855010509490966797e-01,1.373159064842857768e+00,5.094985713524480264e-01,6.317735074275148133e-01,7.728036816027597511e-02,9.385952456779837749e-02,1.452267372875414714e-02
9.915072917938232422e-01,1.415920578435600152e+00,5.583376107230402230e-01,5.861373399309722787e-01,8.132133089058170283e-02,9.784005695525864466e-02,1.577225333107641278e-02
1.001500844955444336e+00,1.445207582772667365e+00,6.924748166078955602e-01,5.873776470061540245e-01,9.757658138587436969e-02,9.933350847744823464e-02,1.967463866736130634e-02
1.007509946823120117e+00,1.443706498349390577e+00,7.371860989658581831e-01,5.772971570748154369e-01,1.015088409878541070e-01,9.841061803863304647e-02,2.018259116596243102e-02
1.017502784729003906e+00,1.492665050060792309e+00,6.656530476652378070e-01,5.440055686243191468e-01,9.055986543758004492e-02,1.029772204356291243e-01,2.141085500238702755e-02
1.024502754211425781e+00,1.502762665397189279e+00,6.501225089205562302e-01,5.806034130026264117e-01,8.337005833401095467e-02,1.041222327831296535e-01,2.202861127944804806e-02
1.034021377563476562e+00,1.509257885983427139e+00,6.638029055306507997e-01,5.542636764144297512e-01,8.552249331184663683e-02,1.053593512536646487e-01,2.391301003773471656e-02
1.040020942687988281e+00,1.490086780265609478e+00,7.021246638288066722e-01,5.501902722915557042e-01,8.912222124525245870e-02,1.033534040798965020e-01,2.544629422230203913e-02
1.050043582916259766e+00,1.532473727716811673e+00,6.583314537807264388e-01,5.104199156989612796e-01,8.158559905576338867e-02,1.085143707815161979e-01,2.868717392121908003e-02
1.056043624877929688e+00,1.513079410695975957e+00,6.940001228560225277e-01,4.893959105246075691e-01,8.414228856150630931e-02,1.074496020982201594e-01,2.742469982774261086e-02
1.065501451492309570e+00,1.507063809282389366e+00,7.533438263478032804e-01,4.933678553532850342e-01,8.858534834590117701e-02,1.046708969660599120e-01,2.861270120729885597e-02
1.081492662429809570e+00,1.569740624361814829e+00,7.619468368657356105e-01,4.307121374197310781e-01,8.629164689000236310e-02,1.119054774381763318e-01,3.083112137927862192e-02
1.088877439498901367e+00,1.607390448538331906e+00,8.059459972330590416e-01,4.433139718739968482e-01,8.643679968306296202e-02,1.146152951122452607e-01,3.415038708172189741e-02
1.096885442733764648e+00,1.605540208012796510e+00,8.309621415747940887e-01,4.911905547509368142e-01,8.856803846067992647e-02,1.141061730558693560e-01,3.599858106659971357e-02
1.103877305984497070e+00,1.604043183002995310e+00,9.155711590709045833e-01,4.382969536948475020e-01,9.507191750219240456e-02,1.144078823346924706e-01,4.055736988747270927e-02
1.112931966781616211e+00,1.630042524674226501e+00,1.030608139561693726e+00,4.704540246149269134e-01,1.064594377420256394e-01,1.151053075684546484e-01,4.344833212461178540e-02
1.119936466217041016e+00,1.542164084917153843e+00,1.046632404662094062e+00,5.310789809452870491e-01,1.066349959651912427e-01,1.043737670435521264e-01,4.287613181674609919e-02
1.128937005996704102e+00,1.573116744767997899e+00,1.152707489942203845e+00,5.808772254268862456e-01,1.174289549790153431e-01,1.068854478315392903e-01,4.712041058763570545e-02
1.135443687438964844e+00,1.587789291066123987e+00,1.254295462144314977e+00,6.796929131409702451e-01,1.284707817701077059e-01,1.063166569673818229e-01,5.033131256429507899e-02
1.145790576934814453e+00,1.538535296481696735e+00,1.268825084502497758e+00,6.863191226303532178e-01,1.260544508427896560e-01,9.944484014582416487e-02,4.993549931624650245e-02
1.151790380477905273e+00,1.484764026593127006e+00,1.240751980387806430e+00,7.246391238638821841e-01,1.186312979290707476e-01,9.279544585615291663e-02,4.988741883620290835e-02
1.161227941513061523e+00,1.482813784920736122e+00,1.281454393048640839e+00,7.218543846350568005e-01,1.208077058974331847e-01,8.998575323528930359e-02,5.104088040936184678e-02
1.167228460311889648e+00,1.460221341570796749e+00,1.267612389888454594e+00,7.254594732060216655e-01,1.171130085079652716e-01,8.788334124806090886e-02,5.247529579673980427e-02
1.177229881286621094e+00,1.420352995613327618e+00,1.283232580112871224e+00,7.100160299984596968e-01,1.180975712399904565e-01,8.170740541246618305e-02,5.581409210232542856e-02
1.183232307434082031e+00,1.316578201393798109e+00,1.320023283354978094e+00,6.230374943874416038e-01,1.226660412314195397e-01,7.129078597340170187e-02,5.604056260948149515e-02
1.194227933883666992e+00,1.302140191938087943e+00,1.298030860869588743e+00,7.002266374928474146e-01,1.170531495657849974e-01,6.997893040787063479e-02,6.128361971757779331e-02
1.200235843658447266e+00,1.277480375333078566e+00,1.272494875343227694e+00,7.203595763952075348e-01,1.116035393808418874e-01,6.668433232909352915e-02,6.393575590862447811e-02
1.209228754043579102e+00,1.290118450833563912e+00,1.272493021600213048e+00,6.917506440745953000e-01,1.053859001319838312e-01,6.776594827094614693e-02,6.574199381162024181e-02
1.215229272842407227e+00,1.281266124411114093e+00,1.357349300553842397e+00,7.363983311592257053e-01,1.140107835205749071e-01,6.498511105223467310e-02,6.829737603274042834e-02
1.225231170654296875e+00,1.325769473922756791e+00,1.393111085982827513e+00,6.911426499762036713e-01,1.143714132612639461e-01,6.969151617153809819e-02,7.125519993266574148e-02
1.242752075195312500e+00,1.310465878777993920e+00,1.369007567249324042e+00,7.155355065657362790e-01,1.100068698985692678e-01,6.722081153984540980e-02,7.592509890583290511e-02
1.247759342193603516e+00,1.246018927255520437e+00,1.415494126996232671e+00,7.028618497066112525e-01,1.166681259679935023e-01,6.096957111627185344e-02,7.759891835020764350e-02
1.257751941680908203e+00,1.184865347901257859e+00,1.456166537175704878e+00,6.644564719441699019e-01,1.198340587683530273e-01,5.444444947163196852e-02,7.621131012254296622e-02
1.262760162353515625e+00,1.158203891779965300e+00,1.469235253418586629e+00,6.620697610786010490e-01,1.194315536076721584e-01,5.122999791670850706e-02,8.266330387668927027e-02
1.273751258850097656e+00,1.156904906640739750e+00,1.543984436495536183e+00,6.622422154604462596e-01,1.256104044621870475e-01,5.101444873345120645e-02,8.239038094720446681e-02
1.279760360717773438e+00,1.101774392924050883e+00,1.594158920361830267e+00,6.823690434689313467e-01,1.303594613206862929e-01,4.489279466447922140e-02,8.304934619404447105e-02
1.289751291275024414e+00,1.070489082296678385e+00,1.625771556246795591e+00,7.005049483000415078e-01,1.312029333323169455e-01,4.036892718403987251e-02,8.705725124949124927e-02
1.295751571655273438e+00,1.062077527480884909e+00,1.617852527929765527e+00,6.567353252269405584e-01,1.268574192278345836e-01,3.957238005902209005e-02,8.964705660601607340e-02
1.305661439895629883e+00,9.693056165958549020e-01,1.638765223866893939e+00,5.790631866873816591e-01,1.280647340977364990e-01,2.921903973346845831e-02,8.667204896107369438e-02
1.321516036987304688e+00,1.075483963025237522e+00,1.652961429159027329e+00,5.304674122647161649e-01,1.261439334766603082e-01,4.073139840342936829e-02,9.145606582840085097e-02
1.327515125274658203e+00,1.078744737117155905e+00,1.686438905832551516e+00,5.048325762341006051e-01,1.288054063378488989e-01,4.060396511743570580e-02,9.472640513537593232e-02
1.338007211685180664e+00,1.038888790656879335e+00,1.734292142244572732e+00,4.993063867408489842e-01,1.353545128636203243e-01,3.494979324454576541e-02,9.906589657334162469e-02
1.343013763427734375e+00,1.000958009621554901e+00,1.770536240952793605e+00,4.065575994023059025e-01,1.388579371425401887e-01,3.160404647447064008e-02,9.898077393513070310e-02
1.353480100631713867e+00,9.568590411785565797e-01,1.832186064719056207e+00,4.137005180640211388e-01,1.423864963117318083e-01,2.667060190876326120e-02,1.036923111034329936e-01
1.359395742416381836e+00,9.593231241548088040e-01,1.807121821555499830e+00,3.733611920080752156e-01,1.388985719585106582e-01,2.705582507436362152e-02,1.034037393113924896e-01
1.370490789413452148e+00,9.419763297270322688e-01,1.808356343102320851e+00,2.733036834216678868e-01,1.398146631869706669e-01,2.655571037184419406e-02,1.076064102136122663e-01
1.376361846923828125e+00,9.817749168923849412e-01,1.835093408297150175e+00,2.579242207346721383e-01,1.407177707154505797e-01,3.191792470806290721e-02,1.122085284527248039e-01
1.385361909866333008e+00,9.407536702352597979e-01,1.769565808506415872e+00,3.304774384645130514e-01,1.324095652001054946e-01,2.744312691528977624e-02,1.161019301811088283e-01
1.391454935073852539e+00,8.858361300754162837e-01,1.779219064111243531e+00,2.256332823176028513e-01,1.314508211356253953e-01,2.338075874305252030e-02,1.189071158735363898e-01
1.401900053024291992e+00,8.230669435472530715e-01,1.853885558110617726e+00,1.985833502284930774e-01,1.397263210126578614e-01,1.824117886386766862e-02,1.228956201874772947e-01
