time,fx,fy,fz,mx,my,mz
6.555213928222656250e-01,8.007626288123041725e-02,1.721724963963718325e-01,1.050382361109853946e-01,2.371069793969778419e-02,1.731019033507284061e-02,5.589699004545733638e-03
6.615335941314697266e-01,9.650624821224790262e-02,2.112207863477498504e-01,6.385382466060510187e-02,2.825403577712268938e-02,2.091685283020289568e-02,9.114260053949300652e-03
6.719899177551269531e-01,9.964831961336458044e-02,2.348596873697805509e-01,6.599998812485144417e-02,3.182084692046771579e-02,2.090867920136769628e-02,1.021538881962625461e-02
6.779985427856445312e-01,7.291755321507693843e-02,2.540109483671557089e-01,1.465600903939623945e-01,3.330235159039774545e-02,1.685912299424992614e-02,1.063033759252851596e-02
6.882159709930419922e-01,1.366093848210248041e-02,2.391841556271084301e-01,1.577603005777999667e-01,3.022937949829991242e-02,7.383356336781095840e-03,1.070326127057644357e-02
6.942107677459716797e-01,4.856232281361912151e-02,3.238295341967472041e-01,6.837379731861664700e-02,3.873436368601677199e-02,5.251004081355489274e-03,1.358679703927615813e-02
7.042145729064941406e-01,9.979526705281038801e-02,3.573655639609090717e-01,5.387840592195516226e-02,4.388444670679548382e-02,1.353823272670684518e-03,1.521114306136455915e-02
7.102153301239013672e-01,7.450730880195462202e-02,3.176726174561864124e-01,7.194425498909305661e-02,3.855427533569315279e-02,1.520905239380709829e-03,1.022436113326037274e-02
7.197427749633789062e-01,1.524995696063534412e-01,3.800687004641839506e-01,3.957742661564486036e-02,4.656056235319645104e-02,6.621140397403749850e-03,1.223543631277945742e-02
7.257423400878906250e-01,2.194129974824197971e-01,3.287155523433019089e-01,4.078188080847530012e-02,4.058764225274463094e-02,1.474218474222219015e-02,1.392983970191057422e-02
7.359886169433593750e-01,2.006010425777450534e-01,3.268708667149875513e-01,6.550640596306891994e-02,3.963815793780825492e-02,1.337089773349669705e-02,1.510697578192104693e-02
7.419905662536621094e-01,1.381025021024992472e-01,2.995565092011436836e-01,2.235403210420396081e-02,3.468120707418288762e-02,7.636155493541367002e-03,1.417132116812494687e-02
7.519886493682861328e-01,8.576698628321798024e-02,2.967820003594449640e-01,2.689932059994551775e-02,3.414521918168358927e-02,2.573210541685651883e-03,1.230937651767362480e-02
7.589876651763916016e-01,1.246049521022764422e-01,3.340381711940167975e-01,8.818673153939850240e-02,3.765118225459976320e-02,5.580396568495160289e-03,1.372098285817421014e-02
7.679905891418457031e-01,9.504575257984791692e-02,3.120846515891794182e-01,3.869945772839523956e-02,3.408005569986780753e-02,3.678039823791149580e-03,1.130658438404877515e-02
7.839894294738769531e-01,1.269932321781203910e-01,2.685236428048142221e-01,3.838013627676891294e-03,2.934259293757405726e-02,6.773185555336776707e-03,1.398379436769935785e-02
7.899887561798095703e-01,1.457457593627990433e-01,3.070547816301384958e-01,6.441485976243205291e-02,3.525751617052730325e-02,6.553528733523705622e-03,1.396859463966054413e-02
7.999918460845947266e-01,1.895564501160388604e-01,2.651170659038456501e-01,1.325852263635122607e-03,2.724808302042707950e-02,1.323086012650745609e-02,1.288544658296217164e-02
8.059904575347900391e-01,1.463536616515619670e-01,2.512418260094131939e-01,7.996874235184706081e-02,2.726135501294919480e-02,1.103503955286446077e-02,1.166065484634614541e-02
8.166017532348632812e-01,2.215551339341664261e-01,2.733277110776048402e-01,1.124648369340945919e-01,3.102868462973470617e-02,1.804336816443816854e-02,1.140539836494219514e-02
8.216114044189453125e-01,2.182006367914454958e-01,3.312872202876813166e-01,1.418698573566984922e-01,3.863792629224078318e-02,1.823274630136149238e-02,7.896250956536699298e-03
8.316121101379394531e-01,2.236867679918236318e-01,3.445537093823413666e-01,1.613058433845507011e-01,3.905463746915061735e-02,1.930205046417653170e-02,9.525229333154932101e-03
8.386027812957763672e-01,2.119990988133652055e-01,3.871021526872037155e-01,1.060229632496709484e-01,4.440998813938996925e-02,1.672294502513012662e-02,1.024668851750023570e-02
8.478932380676269531e-01,2.333725585489884735e-01,4.318759270829289898e-01,1.029786038273667742e-01,5.020167698572013115e-02,1.933639617020975476e-02,8.650068314972881450e-03
8.548927307128906250e-01,2.424216891405983065e-01,4.333833261309498197e-01,6.574474075240317739e-02,4.973499563207948310e-02,1.968867165895822960e-02,7.537793640296068000e-03
8.638932704925537109e-01,1.751907437136594470e-01,4.308687346230925530e-01,8.207837908750785505e-02,4.870029699253961009e-02,1.182598679778060387e-02,7.781573217307731667e-03
8.698928356170654297e-01,2.224629735797638008e-01,4.156009187697487506e-01,5.635841915790938683e-02,4.735725303884894682e-02,1.698337929813300423e-02,1.015773110192078228e-02
8.798921108245849609e-01,2.025713806141194451e-01,4.440413218463897804e-01,5.631271377749318824e-02,5.085043335044284879e-02,1.414937772432618354e-02,9.481929824998239914e-03
8.858928680419921875e-01,1.963249793581005320e-01,4.507034996797406046e-01,6.454767770113226111e-02,5.086879184816517352e-02,1.104543579422731341e-02,1.327585812436762359e-02
8.958921432495117188e-01,2.518875404339297464e-01,3.549687066465570529e-01,9.216669566838812944e-02,4.064906619187957232e-02,1.807883094328922163e-02,9.019491990052749125e-03
9.022908210754394531e-01,2.415524914475013218e-01,3.323325422815671115e-01,9.451939309673444700e-02,3.941117907083278166e-02,1.803242389031600723e-02,5.147820850198521828e-03
9.122917652130126953e-01,2.231290733802102355e-01,2.970265593030082529e-01,4.326734975738873168e-02,3.431497369920689239e-02,1.818035058703547369e-02,5.936032944786054887e-03
9.180083274841308594e-01,1.550591629626454082e-01,4.014699062010976260e-01,1.125068084630726217e-01,4.661636495094825111e-02,9.107570674499661581e-03,2.138736289635249400e-03
9.279997348785400391e-01,1.170179378252851621e-01,3.402017258945126965e-01,1.472131093255479584e-01,4.049078679625471577e-02,6.001154166641597953e-03,2.012345166623186188e-03
9.339993000030517578e-01,1.318152767318411522e-01,3.315461164819519246e-01,2.383656394074321894e-01,4.046719494577093179e-02,7.778944236544452738e-03,1.906124789021390684e-03
9.439997673034667969e-01,1.103884875831817880e-01,3.094687740184677294e-01,2.633829662423877727e-01,3.947125948613052632e-02,6.152970621450600842e-03,1.955879124386061992e-03
9.499995708465576172e-01,3.452480704722186294e-02,3.755713911520549009e-01,2.592004485947055348e-01,4.793596419107627044e-02,3.871784273363084415e-03,8.411871141351667531e-05
9.600005149841308594e-01,9.504614936893839017e-02,3.157714514917122073e-01,2.116431863652749601e-01,3.965641439424037740e-02,3.213901794517622611e-03,1.257948699505936083e-03
9.659993648529052734e-01,2.144585163952932375e-02,2.612106178507341836e-01,3.380564592873248619e-01,3.049437899315231987e-02,3.703202112149813364e-03,4.115840560766711336e-04
9.763329029083251953e-01,7.174036839233484744e-03,2.406909197382982313e-01,3.658329992793802887e-01,2.923427410591858053e-02,7.183639489964166805e-03,2.012229657567784005e-03
9.823334217071533203e-01,3.736976126563457817e-02,2.533426954642209461e-01,3.851962465851213602e-01,3.209462753820264275e-02,2.935210039893669260e-03,1.521201367543737869e-03
9.923324584960937500e-01,8.990783749591836627e-02,2.809117769222064798e-01,3.275736534719972948e-01,3.536815578115781733e-02,7.154860847417972248e-04,4.197777268925761626e-03
9.983332157135009766e-01,1.344017958732410534e-01,3.427972232564447386e-01,2.807457695826772182e-01,4.328328301625313651e-02,3.507248380465189004e-03,4.059715905919840211e-03
1.007342576980590820e+00,1.208553919335741966e-02,3.207542316025751572e-01,2.811939947255131522e-01,4.140044126225035648e-02,8.762914090070343665e-03,8.316874171201564568e-04
1.024621963500976562e+00,4.314817691543477302e-02,3.287076977507566999e-01,3.068745132646476526e-01,4.429130107149976958e-02,5.500577090959435714e-03,5.742415383859445161e-04
1.030622005462646484e+00,2.549899247350471965e-02,3.404165133387649922e-01,2.474123326040945925e-01,4.599616930269352644e-02,9.776319078195486872e-03,2.021582088888547793e-04
1.039622068405151367e+00,6.180248373912450993e-02,3.272274866320183384e-01,2.104725595366590540e-01,4.247808943931197234e-02,5.673856133590578395e-03,3.516980208355047037e-03
1.046622753143310547e+00,9.641061531374598217e-03,2.720195276366965120e-01,1.748467821478636719e-01,3.589079865740511799e-02,1.110172260352950031e-02,2.212647340866939153e-03
1.055622577667236328e+00,8.626797964418943254e-02,2.281739738806266016e-01,7.171204175837572747e-02,3.003118436550848355e-02,5.352733906095652645e-03,6.130451265077615543e-03
1.062623023986816406e+00,3.751735019177455249e-02,2.150577793058758291e-01,4.249676872873659611e-02,2.598396700140851931e-02,9.051991734422445285e-03,8.511942794783821861e-03
1.071980237960815430e+00,1.892476855953783427e-02,1.627160704473496478e-01,2.857392967038402745e-02,1.923113892874385444e-02,9.775853613060015226e-03,9.725207134250639721e-03
1.077980041503906250e+00,2.680142406037463662e-02,2.197273870106267735e-01,1.025825580257186224e-02,2.716087684163970978e-02,8.802048698831343304e-03,1.062884728680901780e-02
1.087980270385742188e+00,4.945950202214532965e-02,1.555703137542503722e-01,1.910819341611139999e-03,1.877598858817464134e-02,5.619536709330619044e-03,1.032139602175884824e-02
1.094207286834716797e+00,2.647391837818524607e-02,9.506595593801421551e-02,1.216858954083572045e-02,1.075646067111826233e-02,1.308677752459982101e-02,9.784787971948091106e-03
1.104219913482666016e+00,6.345416674148497693e-02,7.113828627647933445e-02,4.228608395431384705e-03,6.672515874084913347e-03,1.637894809737240609e-02,9.759889973959327142e-03
1.110227346420288086e+00,2.025751714556622146e-02,2.242108376067809133e-02,2.229687152819389770e-02,7.450148420807304554e-04,5.069413872717317728e-03,5.905834298471749483e-03
1.120358467102050781e+00,5.748299012791294876e-02,1.149563266909567061e-01,1.501971165913739553e-02,1.232860051394085374e-02,1.165910634632287080e-03,4.225356854585715985e-03
1.126358747482299805e+00,9.023302265606432393e-02,1.415423188818228650e-01,3.910608706858198155e-03,1.507426907477888919e-02,2.591027024924959753e-03,2.956591618259999787e-03
1.136992931365966797e+00,4.437641911486096824e-02,7.844389591333349177e-02,7.721213775275496786e-03,7.228509493954445204e-03,2.089566145532476861e-03,7.192515784956239784e-04
1.142993211746215820e+00,3.880525573848517956e-02,1.462386147342414344e-01,1.703145153317583115e-03,1.374895911847406893e-02,1.151537371522692822e-03,4.985946248256848887e-03
1.152992486953735352e+00,2.572272416907897888e-02,1.436653429096149126e-01,2.422054787321480801e-02,1.234184883626993426e-02,1.705494649986993806e-03,8.349312597674914127e-03
1.158992290496826172e+00,6.175920826429113358e-02,1.584142416833107803e-01,5.911608530385805554e-02,1.331947791637902619e-02,4.151154950536935944e-04,4.422884478405982554e-03
1.167989730834960938e+00,1.221289406095309032e-01,7.975650791608757118e-02,7.690521395320785991e-02,4.128023345749672578e-03,6.019212528851240057e-03,6.934920181143322364e-03
1.173989772796630859e+00,1.505508132568919022e-01,1.516082640269028614e-01,1.791618152648815909e-01,9.621475129099483700e-03,7.645160815809104102e-03,8.171975592067400040e-03
1.183990240097045898e+00,8.083317803582777683e-02,1.658122662222339672e-01,2.548597564138489480e-01,1.132639926106531261e-02,8.991504170739647020e-04,5.973666770191747057e-03
1.189989566802978516e+00,9.740336406748931197e-02,1.844456467498943597e-01,2.094818428459267468e-01,1.380730136061879103e-02,1.082580806655434593e-03,8.167490816546937177e-03
1.199986457824707031e+00,1.895624132372636383e-01,1.457104750146086813e-01,2.980383758903286662e-01,6.998650195212618996e-03,1.149876589871919562e-02,1.441659856901136329e-02
1.205007791519165039e+00,1.878693564773848690e-01,1.889248424250022651e-01,3.091694638958732977e-01,1.443557201924612274e-02,1.017901441778953746e-02,1.415107666824980300e-02
1.215989112854003906e+00,2.231690418402138276e-01,2.278545929951964755e-01,3.273465331369315723e-01,2.324170019235006351e-02,1.235390328970450112e-02,1.226965804071819370e-02
1.221521854400634766e+00,1.558130822436422647e-01,1.661327188770902186e-01,4.257196639800203686e-01,1.474982753977342222e-02,6.322406243567938421e-03,6.925856356552939283e-03
1.232990264892578125e+00,1.838723853027249278e-01,2.163816424654712023e-01,4.543414134841503027e-01,1.997494424982869388e-02,1.088396224306644768e-02,5.485116430558770878e-03
1.248989820480346680e+00,1.574211427237194871e-01,2.112575345823501094e-01,4.078222072665793063e-01,1.742696248114222399e-02,8.495783297983831861e-03,2.833567581460405375e-03
1.264013528823852539e+00,1.037152118368570852e-01,9.700033600392003741e-02,3.987847166580777980e-01,3.242333360351601444e-03,4.084320481831093912e-03,3.928290525688519705e-03
1.270012855529785156e+00,1.561226621012313243e-01,1.669279762435299519e-01,4.505527186520003058e-01,1.153571548625732107e-02,7.411512372997019864e-03,8.303844032841048786e-03
1.281005859375000000e+00,9.002024665592132935e-02,1.514277793700339603e-01,5.115469303223524333e-01,8.200688235832132716e-03,1.942614157671125998e-03,6.658104727035629375e-03
1.286013364791870117e+00,1.560888901903195458e-01,1.937681937607393934e-01,5.366826035107059578e-01,1.279537658886453072e-02,9.725717941686928131e-03,6.832560574190778800e-03
1.296005249023437500e+00,1.169621416966431099e-01,1.684084820924875714e-01,5.187026661233195002e-01,8.306776168838798935e-03,7.722462808422110754e-03,1.039941730413085439e-03
1.302010774612426758e+00,1.528819449719633072e-01,2.059414310403838155e-01,4.864445268429657410e-01,1.515784573255043489e-02,1.135418469672844211e-02,2.385978883711192735e-03
1.311990976333618164e+00,1.714258821895986162e-01,1.991621277813768187e-01,3.651181794335632280e-01,1.499182010747226491e-02,1.340282496385690296e-02,3.639182188732714707e-04
1.318523645401000977e+00,1.393651170275980178e-01,2.212219548699792537e-01,3.918083348874198402e-01,1.994554070619892344e-02,1.068846306821753453e-02,1.885319953351046428e-03
1.327531576156616211e+00,1.573399402851002604e-01,2.345485444931507402e-01,3.920374094553958910e-01,2.264039087135566106e-02,1.174374211552975389e-02,3.843056842133041329e-03
1.334542274475097656e+00,1.723854383487052333e-01,1.683477766953425658e-01,4.831223780440808691e-01,1.658004690640755424e-02,1.158686915412419048e-02,7.513064371240973580e-03
1.343981742858886719e+00,2.251846650787968085e-01,1.498562836074900928e-01,4.812201201706521880e-01,1.495609468363898707e-02,1.682294208071804034e-02,5.500168035352211333e-03
1.349980831146240234e+00,2.248428394557020482e-01,9.204767384135550956e-02,4.817235923749327298e-01,6.626141851470931411e-03,1.837343619724489049e-02,7.144864313640341899e-03
1.359981536865234375e+00,2.312686158637449751e-01,5.989115079409780551e-02,4.049467144165539989e-01,2.880039085988765190e-03,2.136528667606028831e-02,8.532719728306182097e-03
1.365980863571166992e+00,1.952378815219821262e-01,1.482356201300016607e-01,3.931330932129369904e-01,1.460581363047701656e-02,1.402600331609957750e-02,4.863126166328350132e-03
1.375982284545898438e+00,1.344617528776082538e-01,7.270608185901608622e-02,3.849222985502974148e-01,5.277179265595736274e-03,7.499355900416778548e-03,8.989697725594665567e-03
1.381990194320678711e+00,1.143179133674671333e-01,1.849458429087273356e-02,4.501539876150341679e-01,2.499827758915233213e-03,5.448856935128591067e-03,9.005632550527204946e-03
1.392493724822998047e+00,1.729197290978873869e-01,5.292863463201816221e-02,4.437175514862909953e-01,2.580104645471573924e-03,9.147507161776768231e-03,8.700964409372203071e-03
