time,fx,fy,fz,mx,my,mz
1.662130355834960938e-01,7.452900585953715906e-02,9.600164687635508219e-04,2.119980399924207073e-02,9.329233178630680703e-03,7.977898900304552024e-03,1.905976009443458922e-05
1.757037639617919922e-01,7.189202488816448522e-02,2.384167724139700864e-02,6.213974109290845010e-02,1.250336624312572802e-02,8.635638525478824684e-03,2.872121013576907876e-03
1.817879676818847656e-01,7.928823511308599747e-02,6.164468108435462029e-02,9.601368339889190806e-02,1.652095424069865287e-02,1.070069199697358010e-02,3.405751039981996710e-03
1.917035579681396484e-01,1.029360712140500594e-01,2.071197713361054137e-03,1.581282134008131779e-01,7.738544669432497261e-03,1.311788754663389261e-02,7.218111143763457881e-03
1.979928016662597656e-01,9.004831853500215588e-02,5.577414091510395772e-02,1.879081138138462281e-01,5.986232887815153610e-04,1.082136243338303709e-02,1.192442026742387105e-02
2.084374427795410156e-01,8.714554719927238013e-02,6.402156317094191695e-02,1.940092792148874479e-01,5.390392398381276028e-04,1.025965305647857234e-02,1.179063317718873592e-02
2.135207653045654297e-01,5.742449083702159951e-02,4.565245187059995685e-02,1.982139874547167724e-01,2.072293824233165885e-03,7.085927662707857885e-03,1.393446004601018445e-02
2.244446277618408203e-01,1.601053925619038906e-02,8.102725995446793950e-02,2.691668062343713363e-01,1.793024808402539838e-03,1.494246529523331722e-03,1.627515029406123581e-02
2.304441928863525391e-01,4.019106808383554608e-02,1.205078686830551304e-01,2.547430747710535681e-01,6.805014845221121246e-03,4.199611698185501396e-03,1.466509662984337263e-02
2.395331859588623047e-01,2.648826793434757437e-02,6.428071144116197233e-02,2.833643812348149993e-01,9.960263631308900571e-04,2.806076886869283537e-03,1.351589601041225386e-02
2.557380199432373047e-01,1.390863893865770286e-02,9.339013141914496996e-02,2.674054925129560334e-01,4.642668766912845697e-03,1.161941061474077450e-03,1.219761465807825580e-02
2.618329524993896484e-01,1.008873940993086117e-02,3.991993093316826419e-02,3.345945621379198820e-01,1.556235919567446491e-03,1.464261388973101896e-03,1.083084458217986601e-02
2.718145847320556641e-01,2.204017571356070918e-02,1.444812170017873570e-02,2.535280712901408773e-01,3.409977042282126818e-03,2.489579982074641238e-03,7.522531397627573932e-03
2.777380943298339844e-01,5.336339427359012427e-02,1.620339337705611060e-01,2.289719000096589185e-01,1.498433868274388382e-02,6.944334687127480706e-03,9.311610567325982746e-03
2.877378463745117188e-01,6.776661723186758191e-02,1.360632448319175070e-01,1.947074174239375455e-01,1.163152595051422829e-02,6.558555872954545223e-03,7.394401710212017767e-03
2.938795089721679688e-01,4.102100556837365991e-02,1.624394491241470118e-01,2.300674254685482478e-01,1.605303651361704095e-02,5.709680430191236764e-03,8.751926471470517291e-03
3.039152622222900391e-01,1.147481011161863990e-01,1.107100392542567646e-01,2.229574821042945021e-01,9.731088058102048063e-03,1.174267081074211773e-02,8.862264587140270336e-03
3.105006217956542969e-01,1.706768128309500698e-01,8.377580875335675914e-02,3.791947104395106405e-01,5.669110253202802249e-03,1.633243984599556595e-02,1.491534602556732203e-02
3.195011615753173828e-01,1.982752153423280872e-01,1.310110812114298195e-01,3.196557052137215527e-01,1.374054724839274613e-02,2.025232042995142936e-02,1.550414036669836050e-02
3.255012035369873047e-01,1.888610154635259053e-01,1.708328561060127870e-01,3.542096909876095712e-01,1.841651110383490247e-02,1.929635248152461457e-02,1.255041303768117053e-02
3.357472419738769531e-01,2.384613558097424257e-01,2.062247765731806681e-01,3.654508208167840388e-01,2.274417670828956378e-02,2.399460797492061065e-02,1.250224523274819609e-02
3.417468070983886719e-01,2.000975167068175520e-01,2.163718233570094129e-01,2.718099985172022226e-01,2.297016474834325667e-02,2.269287567645660031e-02,1.466534241179028725e-02
3.517470359802246094e-01,2.114684261316404357e-01,2.749414437631746977e-01,2.120425559295294193e-01,2.940988014066157202e-02,2.644843267708849727e-02,1.244307518393764946e-02
3.577466011047363281e-01,2.372577748496809136e-01,2.653632973983207077e-01,1.705293224668989749e-01,3.056115130042673725e-02,3.099379798565988012e-02,1.069150056449254434e-02
3.676662445068359375e-01,1.887889450792888113e-01,2.316268988525218842e-01,1.292175791061974111e-01,2.806211015434154771e-02,2.393904069993792877e-02,9.335086220660896925e-03
3.746666908264160156e-01,1.884380960730908383e-01,1.810847407749037186e-01,8.792982271055554966e-02,2.097972737810535268e-02,2.236139122327974321e-02,9.071050297762495856e-03
3.846862316131591797e-01,1.568831050093895951e-01,1.706324885440115569e-01,8.978624198987882055e-02,1.870637321473959599e-02,1.918135682840385950e-02,8.757362163478414271e-03
3.896858692169189453e-01,1.635280239110882550e-01,1.553830428128975538e-01,1.622690938270354988e-01,1.766515811791335294e-02,1.838949761580215350e-02,1.040353315257139429e-02
3.996872901916503906e-01,1.664528176378284596e-01,1.829314343045709279e-01,1.181633948971646392e-01,2.127224496040156648e-02,1.783136549182540165e-02,8.350729454687622066e-03
4.056873321533203125e-01,1.602059054577976982e-01,2.856871096767188423e-01,1.411506875305342246e-01,3.013252694054434355e-02,1.790213287688514898e-02,7.888134388735900879e-03
4.156856536865234375e-01,2.149978372486896772e-01,3.218621295163615059e-01,1.970431171855153638e-02,3.398594974644607303e-02,2.534599956350314792e-02,7.948233771278371759e-03
4.216856956481933594e-01,2.519157932064301497e-01,3.348699060636183278e-01,7.445978633583934247e-02,3.523972570453329928e-02,3.114343640410527705e-02,7.650005393202456358e-03
4.318063259124755859e-01,2.069750547184376899e-01,3.695670982345812261e-01,1.534195051242427665e-01,3.742309332088596813e-02,2.704914115356952739e-02,8.496252371425342884e-03
4.378058910369873047e-01,2.522099770154583864e-01,3.116093236257152510e-01,1.744447369259923275e-01,2.739576114970058637e-02,3.112380016717909009e-02,5.678486014579734939e-03
4.479508399963378906e-01,2.236911793830009543e-01,2.467135945464761504e-01,2.807153281323728211e-01,1.930799784846559675e-02,2.774362583988658135e-02,8.253705096574156293e-04
4.549515247344970703e-01,2.688765085736715688e-01,2.416552624502709135e-01,3.557643879205040771e-01,1.820563667027048568e-02,3.240311276562764242e-02,1.547362947784414145e-03
4.638147354125976562e-01,2.190826880499911200e-01,2.289884498696835580e-01,3.575697303570914420e-01,1.737379886959059330e-02,2.663922340783819037e-02,1.261891362230856649e-03
4.804525375366210938e-01,1.656790880100200980e-01,1.933807485350205468e-01,4.139053893588328092e-01,1.297171027256934471e-02,1.945912524305504904e-02,2.508741518153278843e-04
4.874534606933593750e-01,2.036811438404259322e-01,1.390085251110576847e-01,3.487082135263356863e-01,6.816654037748589093e-03,2.291766766635040115e-02,3.111560517486999626e-03
4.954741001129150391e-01,1.971518833946693805e-01,2.030960671293224606e-01,3.528806358279590882e-01,1.479425744822394223e-02,2.207258812253935429e-02,6.441097927070934571e-03
5.014672279357910156e-01,1.454882492137024030e-01,2.313701107607817054e-01,3.608483368007663894e-01,1.801058739769416731e-02,1.581383019193198861e-02,9.717456498171609183e-03
5.120546817779541016e-01,1.138986666962256977e-01,3.394719934884596335e-01,4.537112034836570107e-01,3.059936636602837365e-02,1.308742325161276268e-02,1.133423069338627444e-02
5.190553665161132812e-01,8.191374107912068048e-02,3.527556583259937040e-01,4.712465320783046363e-01,3.272016734345974814e-02,1.009341905434297040e-02,1.066255293919848163e-02
5.280544757843017578e-01,9.153587569676749358e-02,3.049826932975771565e-01,3.934393748023047865e-01,2.790000835283770048e-02,1.050440632965582780e-02,1.232668267974636363e-02
5.340540409088134766e-01,6.335393411040649014e-02,3.506972546517658773e-01,2.899506758385854144e-01,3.379644494079900308e-02,8.257794259922930993e-03,1.398970502089644762e-02
5.434627532958984375e-01,9.552123683667161635e-02,3.015474981188958625e-01,3.004547330826525808e-01,2.711639607473479568e-02,9.157624732141773916e-03,9.614522123571929077e-03
5.494663715362548828e-01,5.239226504243118393e-02,3.785426354752459699e-01,2.828910533645723202e-01,3.823547534663482989e-02,6.220198104741111317e-03,1.069471555896554273e-02
5.605373382568359375e-01,4.148027519654521461e-02,4.087025539147224884e-01,2.855190207846988182e-01,4.515615599848364636e-02,7.055564114833694049e-03,6.011640873384379094e-03
5.655448436737060547e-01,1.954867782944897173e-02,4.168649344637140874e-01,2.753904004864419219e-01,4.514731185085772008e-02,3.758481639384096164e-03,8.391738960523090901e-03
5.768477916717529297e-01,4.561104626577119209e-02,3.755551226298985967e-01,2.325618519611931390e-01,4.024267358212340467e-02,7.543281877268211838e-03,1.046818424593337973e-02
5.818378925323486328e-01,2.893875548352914037e-02,3.671269586612140867e-01,3.068731275215069165e-01,3.928241150344161103e-02,6.313633496145568992e-03,7.665078444349700780e-03
5.918378829956054688e-01,5.515330317209787836e-02,3.574359633932289171e-01,2.221124236646301597e-01,3.868752600548219789e-02,8.832519197187327711e-03,3.408210070887503825e-03
5.978403091430664062e-01,7.035331994299115488e-02,3.218317498005456856e-01,8.361024024168202395e-02,3.516644282748195710e-02,8.175667288530622315e-03,7.735336581161300282e-03
6.078402996063232422e-01,6.774126226174992382e-02,3.130699796691260306e-01,4.797122703230485147e-02,3.278731545363289257e-02,8.086804581426113372e-03,1.002228889897559087e-02
6.135427951812744141e-01,1.223772203279318432e-01,2.543328024212883065e-01,4.248419649706155349e-02,2.533993134688549559e-02,1.389780852594186059e-02,1.228172838690029176e-02
6.235511302947998047e-01,8.322241038441914596e-02,3.600748440551403973e-01,3.668471190540027044e-02,3.887148114200377619e-02,9.631214670805817932e-03,1.431168557615394334e-02
6.305468082427978516e-01,6.326884635534106571e-02,3.554929283926687167e-01,5.934033519134208207e-02,4.061417612121272919e-02,6.826725380776140287e-03,1.197032040190658224e-02
6.405451297760009766e-01,7.442128306769077439e-02,3.244293595684723530e-01,8.392584860722938911e-02,3.794710192105945484e-02,6.206928117708058155e-03,1.019079539126206344e-02
6.455445289611816406e-01,7.730403172899448505e-02,3.295558113321064297e-01,4.997308974749164329e-02,3.777926627547938815e-02,6.943963987413192922e-03,1.155741310434748106e-02
6.557705402374267578e-01,7.668489066353031958e-02,2.686193053874333936e-01,7.119102820922360020e-02,3.208585773180386985e-02,6.416887225114376384e-03,9.925497538278463608e-03
6.617703437805175781e-01,3.391301787555096175e-02,2.686102925263516572e-01,1.680800274579996312e-01,3.387428438122330049e-02,1.092511404445920984e-03,1.334041688409848270e-02
6.717703342437744141e-01,1.099642361339287291e-02,2.791799806344565926e-01,2.208125733064754681e-01,3.485022036136674328e-02,3.468237287513146420e-03,1.105967893792964354e-02
6.778564453125000000e-01,4.372951352086099780e-02,3.190019077582590401e-01,2.574003369742172143e-01,4.128877116689106536e-02,2.557932824485857366e-03,1.028922457267325043e-02
6.877770423889160156e-01,5.097757378697937575e-02,3.003196189995999132e-01,1.887684584573499080e-01,3.966214455050955795e-02,4.672436708999297937e-03,7.122374492427497109e-03
7.047417163848876953e-01,1.000163433529374230e-01,3.015207035414505521e-01,2.801073746358146987e-01,3.934585317813722727e-02,9.172773322005367200e-03,6.515357873016765916e-03
7.105410099029541016e-01,2.880992138912823533e-02,3.043828591986662557e-01,4.262320503011861605e-01,4.108491206885182129e-02,8.402201916882271696e-04,9.491477652173892915e-03
7.194235324859619141e-01,3.729257336847181109e-02,2.943803162504096127e-01,3.865887937896151927e-01,4.044301172665812349e-02,1.313132194759939787e-03,1.064669942535555018e-02
7.264237403869628906e-01,5.619662507886431790e-02,2.586791671689430694e-01,3.582050733050138325e-01,3.667913238606145682e-02,3.352195357281588083e-03,5.671107537402964027e-03
7.354233264923095703e-01,5.509418570476635330e-02,2.569830181155817739e-01,3.450629467533948280e-01,3.598237367109179130e-02,2.752047261215532798e-03,3.926458086512729997e-03
7.424240112304687500e-01,3.300820857570106737e-02,2.083367525738916981e-01,3.190755114096373579e-01,2.822763370082596521e-02,1.472679800770038182e-04,3.273192230114914825e-03
7.517383098602294922e-01,5.578530956214974162e-02,1.344507392167467175e-01,3.381336164185934079e-01,1.929016423902894101e-02,3.298455490016942004e-03,9.857854320854879220e-04
7.578706741333007812e-01,4.400443235044721596e-02,6.305622984715360257e-02,3.878688504174938600e-01,1.152238312623901813e-02,3.778902372981285504e-04,1.974964035624197662e-03
7.678606510162353516e-01,6.249508815505334242e-02,7.475020981898174155e-02,4.570215148486532764e-01,1.068652408222874398e-02,1.871756103483290757e-03,4.294799802092945200e-03
7.741813659667968750e-01,6.006658215061821265e-02,1.618460859547023178e-02,3.579562097509940144e-01,2.160617184972342657e-03,1.782491031041496176e-03,4.204584102712353305e-03
7.841813564300537109e-01,4.260826358843203959e-02,6.139955751028385728e-02,3.042096477655490960e-01,6.589416165819746672e-03,1.522571582173629957e-03,2.461355056573906724e-03
7.901811599731445312e-01,3.313920077655320429e-02,7.333527055268500294e-02,3.585170145836677480e-01,8.499106497802996069e-03,2.104716645530964585e-03,7.159669781582038255e-03
8.002831935882568359e-01,3.212233205419951637e-02,3.396162192445994349e-02,3.390265400805285712e-01,2.158482116031201770e-03,1.852878829444071229e-03,7.914327843915340902e-03
8.062829971313476562e-01,7.537336829726844906e-03,4.158853250756541081e-02,2.289876121729316483e-01,1.800052587497210288e-03,3.151849089737313037e-03,5.424381812351164456e-03
8.154647350311279297e-01,2.883693452225036605e-02,3.136396292370970118e-02,2.892130504165197347e-01,5.491467016444673624e-03,5.601600019469898765e-03,6.661782460908701603e-03
8.215186595916748047e-01,6.324476884089959283e-02,2.058860359517495839e-02,2.268423146390058376e-01,1.075041042223408739e-04,9.626801086973351199e-03,5.924178218552297349e-03
8.317344188690185547e-01,6.947316837238552700e-02,6.771611597385648190e-03,2.029493435423605774e-01,1.301244655267375094e-03,1.123888768342817812e-02,1.175775806060380332e-02
8.377339839935302734e-01,8.395663922823905223e-02,2.058888550279789481e-02,2.992042349418092551e-01,1.982894143693533003e-03,1.555763601509341926e-02,1.760859582896337830e-02
8.479266166687011719e-01,1.087638991532322991e-01,5.508984146818581701e-02,2.868834452596473739e-01,8.477498045815382716e-03,1.856892575842289048e-02,1.425837389359130292e-02
8.539266586303710938e-01,1.032992100745614011e-01,3.364969357194714378e-02,2.343416465707169605e-01,5.816811054999189955e-03,1.777746369518678690e-02,1.543413538840655158e-02
8.637413978576660156e-01,1.358966214724116328e-01,5.792676612984214157e-02,1.746846532462742740e-01,1.022565944558291237e-02,2.224456879688552213e-02,1.215049233836077748e-02
8.697412014007568359e-01,1.188460498589564707e-01,2.430687308429213545e-02,1.665388439594811532e-01,6.724579694759687774e-03,1.913408939811979403e-02,1.251926802832120308e-02
8.797373771667480469e-01,1.793536054739237329e-01,5.788216598724839346e-02,1.892010246546815266e-01,1.213953157323845351e-02,2.315623724312228585e-02,1.258307482074288650e-02
8.867373466491699219e-01,1.808681824607636657e-01,9.422819498579665387e-02,8.001216190969202835e-02,1.551994075249343331e-02,2.124177095440869106e-02,1.418754137030256608e-02
8.958752155303955078e-01,1.749650334875996749e-01,7.365436399097972930e-02,1.356757977199544996e-01,1.467152002087021394e-02,2.193701079748171592e-02,1.173012572508681968e-02
9.018757343292236328e-01,1.769108848149968938e-01,9.307408975506538396e-02,8.980750869877761333e-02,1.881821814890489650e-02,2.075894522489790325e-02,8.976092088517455270e-03
9.122080802917480469e-01,1.584885851660680911e-01,1.058441890995951012e-01,2.588298722520079170e-02,1.982430408587744497e-02,1.943749647416986512e-02,7.131396448164798590e-03
9.182088375091552734e-01,1.430817756549985775e-01,1.118030183588705484e-01,6.250907192084630137e-02,2.146130854382655856e-02,1.846312480739440570e-02,7.550500669600820024e-03
9.272973537445068359e-01,1.857256536893505117e-01,8.035563125650924121e-02,4.648781643800982410e-02,1.592300712824089998e-02,2.269443350880983451e-02,8.803861585335326714e-03
9.443609714508056641e-01,1.842820122304080488e-01,8.949738613973608203e-02,4.007290211152607362e-02,1.503624610796657456e-02,2.358815797386936558e-02,1.342377925341020628e-02
9.494144916534423828e-01,1.996106437247631704e-01,1.510386121598495945e-01,4.225705020402680673e-02,2.322699204326041100e-02,2.538290571749128935e-02,1.537676334530931575e-02
9.603109359741210938e-01,1.292031800016459897e-01,1.690823440770325703e-01,9.686246769059371486e-02,2.247367453462837186e-02,1.724185212337991935e-02,1.522110109411469771e-02
9.673116207122802734e-01,9.591689825258681301e-02,1.886042485338587371e-01,6.584049119886259578e-03,2.451845418241796817e-02,1.467294261361522592e-02,1.631928229507850076e-02
9.763112068176269531e-01,7.298972847094671590e-02,2.792346589840164484e-01,6.438369497349137605e-02,3.575696811247232321e-02,1.235014174141599134e-02,1.713759483227968519e-02
9.818172454833984375e-01,1.026352832989892022e-01,3.242407974104490331e-01,9.021631278576952573e-02,3.861346885518930627e-02,1.503575758121114027e-02,1.903769427401417677e-02
9.917438030242919922e-01,9.496445104780354418e-02,3.716442167948850739e-01,8.099712464545258395e-02,4.382679908302419131e-02,1.404448622904014635e-02,1.350293940930435282e-02
9.980688095092773438e-01,1.186409963676900020e-01,4.514272795987769316e-01,5.504897871737123721e-02,5.309892479933153026e-02,1.605816173100250988e-02,1.233141674608890029e-02
1.008252382278442383e+00,1.057209612340533483e-01,4.874144058070858931e-01,1.037341903254374587e-01,5.863782080324041884e-02,1.395372936470555027e-02,1.290320152118260531e-02
1.013880729675292969e+00,8.540589548799044917e-02,4.872987657800161854e-01,8.459173143578482823e-02,5.838478748377393113e-02,1.102743300684036996e-02,1.076030465233617298e-02
1.023878335952758789e+00,1.062091718873901386e-01,5.209363062347065476e-01,7.287172305351959090e-02,6.290629247576008665e-02,1.403966567565362311e-02,7.523407193493624953e-03
1.029949665069580078e+00,1.051431412733229848e-01,4.535160095636148747e-01,5.893537743286027253e-02,5.489694836254208066e-02,1.533073374190119936e-02,8.584023955407612053e-03
1.040106773376464844e+00,9.478802201289499019e-02,4.981690067115650544e-01,1.465651516351890449e-01,6.096155371070543366e-02,1.286733138115792735e-02,4.371711402643614977e-03
1.046221494674682617e+00,7.794833702690909250e-02,5.650251896497143766e-01,1.482923649831701940e-01,6.956600610979203625e-02,9.768638659635694652e-03,3.645186335402280080e-03
1.056680440902709961e+00,4.298442849909349384e-02,5.274394089988437839e-01,1.146239513783711972e-01,6.423689132864490725e-02,5.714088263753399309e-03,4.825382584250877301e-03
1.062746524810791016e+00,3.079214840873732012e-02,5.376990279306852472e-01,1.913857665448768786e-01,6.398554088593909339e-02,1.795443202645508095e-03,8.292621520990343118e-04
1.071792840957641602e+00,2.181196575593631268e-02,4.816587562548221291e-01,2.457758420100257524e-01,5.836814306192004975e-02,6.708654634675366825e-04,9.141102885097840847e-04
1.078679561614990234e+00,5.386175011420384073e-02,4.663225332999587636e-01,2.154044499755483344e-01,5.505491684224743387e-02,2.497013590621562692e-03,1.679285532198523077e-03
1.089781522750854492e+00,4.188288475673272726e-02,4.818618047876265797e-01,3.089956269161329150e-01,5.647286531658254199e-02,1.059532542562191537e-03,5.904774610453644886e-03
1.095816373825073242e+00,1.223156498293524463e-01,5.111836987982470992e-01,3.881216867734655351e-01,5.700772626060850862e-02,3.849968271657999534e-03,6.080603542535145678e-03
1.103761672973632812e+00,1.198929004421853961e-01,5.390370327121890570e-01,3.515619218783904154e-01,6.046531610475577162e-02,3.377009537468556033e-03,8.741488563114251792e-03
1.109761714935302734e+00,1.538262086585612254e-01,5.581728032390259608e-01,3.120390603078000424e-01,6.063256674774505223e-02,4.981687834058664416e-03,8.906512016669809739e-03
1.119787454605102539e+00,2.105645541642604257e-01,6.400940394472522943e-01,3.497024218281213903e-01,6.814785251154363566e-02,1.018299412226320727e-02,1.489368793151732255e-02
1.126218318939208984e+00,1.643135725160198291e-01,6.042859116980641154e-01,4.378651644455084924e-01,6.002833513946424088e-02,5.616845522730147880e-03,1.564462412883453266e-02
1.135926485061645508e+00,1.428609797086685118e-01,6.106506656365937591e-01,3.794696428205083238e-01,5.801009480103562488e-02,3.160382542662857567e-03,1.587579130337605018e-02
1.141926527023315430e+00,1.750515957022492075e-01,6.229349659733534050e-01,3.563731246858033441e-01,5.687034700669416770e-02,3.985291911294997109e-03,1.938191811658279348e-02
1.151965618133544922e+00,1.889349372037771591e-01,6.587253769242958912e-01,3.106570735023114760e-01,5.832874381391389002e-02,6.021739692050065602e-03,1.641789383949697478e-02
1.167751312255859375e+00,2.089547306569176643e-01,6.557949709015147288e-01,2.613926348961672086e-01,5.423919324028491501e-02,7.134893300680111676e-03,1.863061997903353237e-02
1.173855066299438477e+00,2.524977305920656501e-01,6.785192464275354718e-01,3.002130405618643749e-01,5.497167132255462857e-02,1.132173617025281943e-02,2.209859779609299121e-02
1.183934688568115234e+00,2.398096964402607056e-01,6.597987484738425668e-01,2.289951054880719483e-01,5.076270058948336578e-02,9.453095814276772646e-03,2.681448318912929910e-02
1.189933538436889648e+00,2.721743846207843598e-01,7.258635098661997409e-01,1.786321743825477482e-01,5.941681927596065976e-02,1.199296771952968257e-02,3.028275019716214836e-02
1.199692964553833008e+00,3.439034277873407319e-01,7.085095080841933290e-01,9.973147442309814037e-02,5.427294701792947929e-02,1.850602728463652050e-02,3.202310491176295348e-02
1.205692768096923828e+00,4.335629497575683167e-01,6.977908182768236545e-01,4.625056001760583652e-02,5.283409177978259236e-02,2.761261748981122185e-02,3.695792788824682484e-02
1.215919494628906250e+00,4.390417604346172342e-01,7.594681379512990826e-01,1.292201834584003339e-01,5.606324865326003243e-02,2.676908992789526348e-02,3.931862333982046737e-02
1.221919298171997070e+00,5.163678240541249576e-01,7.061701608074320013e-01,5.082515465468162574e-02,4.800561678843878050e-02,3.575323974495807355e-02,3.825511999464255297e-02
1.231920242309570312e+00,5.142379749569092606e-01,6.997204112806817422e-01,3.389185715327158732e-02,4.747474734460351009e-02,3.450946120886886487e-02,4.171479111894075414e-02
1.247672319412231445e+00,5.514928239276687405e-01,7.245096598389224596e-01,8.148773256804085763e-02,4.913246556928255876e-02,3.721194021514370037e-02,4.138674314051503378e-02
1.253678083419799805e+00,5.502319561818614924e-01,6.674455891302453203e-01,9.738898332407094210e-03,3.895828580948261510e-02,3.786579660070781700e-02,3.926524792335374381e-02
1.263671636581420898e+00,5.253368135988474297e-01,7.081601919638060849e-01,5.908229724084843038e-02,3.896371403265567329e-02,3.364691973954230669e-02,3.979665011573867844e-02
1.269673109054565430e+00,5.332810571303218117e-01,7.369689059128783359e-01,3.361912613758211849e-02,4.079297593680682177e-02,3.461253784403706818e-02,3.858810472620768234e-02
1.280671834945678711e+00,5.985138477918356958e-01,8.141518749810122690e-01,1.656480180699588731e-02,4.741741656750348560e-02,4.001231338703518936e-02,4.100640149647948041e-02
1.286672592163085938e+00,6.347647893296829436e-01,9.369420450795530320e-01,4.257660173640213236e-03,5.805311051497501901e-02,4.156658671163981217e-02,4.244687295680414640e-02
1.295673608779907227e+00,6.938369226826796021e-01,9.401717955406994065e-01,3.035197327056072397e-02,5.502723601404462678e-02,4.809341074435342228e-02,4.169669001268971192e-02
1.301673650741577148e+00,6.798551566029291671e-01,9.487017271432890420e-01,9.593467021218486657e-02,5.275374549042251282e-02,4.853155552439344933e-02,4.138360737129012645e-02
1.311862945556640625e+00,6.994189234904614194e-01,9.970615790589590910e-01,1.251509706515953613e-01,5.658372214930492555e-02,4.891112421124114290e-02,4.118077091115415062e-02
1.317862510681152344e+00,6.443465222319760821e-01,1.068818699576259190e+00,1.694672140259569915e-01,6.083114609218161911e-02,4.541225489849837899e-02,3.966960524531844279e-02
1.327861785888671875e+00,6.770834313619508160e-01,1.135735508042222897e+00,2.389695698259082235e-01,6.450551993317574229e-02,5.085093394001082706e-02,3.854801594763970773e-02
1.333862781524658203e+00,6.545539924033360046e-01,1.214663889425859233e+00,2.934802203966739853e-01,7.119620496501161133e-02,4.758266421217485775e-02,3.797567982744925325e-02
1.343861818313598633e+00,6.066312994442667472e-01,1.254843550995131229e+00,3.196904818993097086e-01,7.229962343626776533e-02,4.341774503157799781e-02,4.013417626909670383e-02
1.348872184753417969e+00,5.324026500184715349e-01,1.343767300703078593e+00,4.141990548419625662e-01,7.931916176003982188e-02,3.836658345998311681e-02,4.084134010806635823e-02
1.359861850738525391e+00,5.637638510004034931e-01,1.400179634116987426e+00,3.895721271107061567e-01,8.197901808964883075e-02,4.284863217797676288e-02,4.261264460238707585e-02
1.365861892700195312e+00,4.711344464792316389e-01,1.532778308894154451e+00,4.189161519932644295e-01,9.440711894826001038e-02,3.304033578397762988e-02,4.296270107283257922e-02
1.375862836837768555e+00,4.482671992876239297e-01,1.515121937526552554e+00,4.551311359927417977e-01,8.753331797506262724e-02,3.117573750818323358e-02,4.690622570741743297e-02
1.392862319946289062e+00,4.084561317011025094e-01,1.637720679207585350e+00,5.413102140130232609e-01,9.676580874336586369e-02,2.919652770010031442e-02,4.869350309832014972e-02
1.398877620697021484e+00,4.276284603818017449e-01,1.658876900735298809e+00,5.141620941637431441e-01,9.475078645247782261e-02,3.214648478773852319e-02,5.295659437775130512e-02
