time,fx,fy,fz,mx,my,mz
2.484877109527587891e-01,1.814895652470956522e+00,1.423279859756523047e+00,2.606119088020809049e-01,1.547985244503048974e-01,2.515744792833235488e-01,1.963896903708195196e-01
2.574851512908935547e-01,1.847439824054695867e+00,1.538398422983694447e+00,2.941674282962779552e-01,1.671778045246317956e-01,2.563993876183682241e-01,2.063435603987979206e-01
2.654852867126464844e-01,1.978027416341833211e+00,1.625163409481953591e+00,2.583327044071154210e-01,1.784527038071121452e-01,2.734507892077144287e-01,2.164153840289829989e-01
2.744853496551513672e-01,2.128424078105976669e+00,1.705199131801250267e+00,2.826369572081387505e-01,1.862171511457537121e-01,2.930510880208781477e-01,2.249825927790225777e-01
2.844870090484619141e-01,2.221437591588752092e+00,1.832072641969492599e+00,2.770394143743532545e-01,2.001655137183008804e-01,3.050082432011675948e-01,2.353908300681353538e-01
2.935473918914794922e-01,2.268610710347009007e+00,1.817499738563183032e+00,2.340483133659453929e-01,1.988348326740652650e-01,3.148612500325037589e-01,2.422422466495393889e-01
3.017365932464599609e-01,2.332544829165532629e+00,1.906306806983487867e+00,1.972531831263594770e-01,2.082295499804534544e-01,3.238294807228626060e-01,2.527734253727376701e-01
3.117365837097167969e-01,2.427898427797658076e+00,1.975883612005191470e+00,2.139652514716691711e-01,2.170729084373465012e-01,3.371351628793770039e-01,2.617371316929407166e-01
3.194286823272705078e-01,2.494028127766278580e+00,2.023267447031857014e+00,2.570539003112777832e-01,2.216807363542517562e-01,3.468101999165123517e-01,2.702088212470428186e-01
3.294279575347900391e-01,2.539074982441170913e+00,2.015107810166391733e+00,2.836697111686722339e-01,2.212319577511488444e-01,3.524279814849245462e-01,2.740292325615333313e-01
3.384318351745605469e-01,2.453509327652137806e+00,1.949212647935140374e+00,2.824289122068182056e-01,2.129776396770028113e-01,3.454343101227787538e-01,2.709193326466708962e-01
3.474278450012207031e-01,2.474460302866120287e+00,1.951491813881043980e+00,3.045408231334642557e-01,2.121261517957820641e-01,3.481960283830294878e-01,2.744211996495034001e-01
3.564288616180419922e-01,2.481427657721061220e+00,1.988685331660511313e+00,3.768280208874517090e-01,2.148378055164638367e-01,3.478415233137705509e-01,2.749143538453989177e-01
3.654294013977050781e-01,2.448800592483474592e+00,2.002126190764044189e+00,3.927514429837678511e-01,2.137255289469744413e-01,3.437371194917760442e-01,2.726902276977716255e-01
3.744277954101562500e-01,2.399748899196317620e+00,1.986689434654320463e+00,2.725538394260081931e-01,2.099358627113773468e-01,3.392920115136528469e-01,2.725529820586928276e-01
3.824286460876464844e-01,2.457301837962769131e+00,2.046311430094198247e+00,2.666929297610262095e-01,2.186215328885708076e-01,3.430772668091209843e-01,2.725319063317280244e-01
3.924601078033447266e-01,2.474927100971221705e+00,2.076367762118926041e+00,1.523431739557992159e-01,2.202762694041932590e-01,3.457278250887574900e-01,2.709589799542670430e-01
4.004409313201904297e-01,2.449977061089347430e+00,2.081676748525123521e+00,1.521868329307778933e-01,2.218130238077316574e-01,3.415373931868939672e-01,2.691491415506100382e-01
4.094316959381103516e-01,2.442051551149794442e+00,2.101204528794996307e+00,1.422969618617900833e-01,2.249651326656295636e-01,3.398682740837010718e-01,2.695733581836891601e-01
4.181265830993652344e-01,2.445950745801670045e+00,2.129761037237256183e+00,2.108585194532655929e-02,2.275555788479261821e-01,3.392478994540590320e-01,2.714560643147058139e-01
4.281275272369384766e-01,2.468793860843506494e+00,2.101330573723790618e+00,4.847147768861267275e-02,2.226683672048705431e-01,3.418762462530338664e-01,2.732841717365180334e-01
4.371268749237060547e-01,2.458953512064808944e+00,2.131782353329516599e+00,4.929935063680399021e-02,2.286743771915910328e-01,3.418772817275450016e-01,2.709886838811254584e-01
4.451270103454589844e-01,2.460974530395186211e+00,2.159463226687752702e+00,1.891053532347086676e-04,2.333569134877669926e-01,3.432288361828090828e-01,2.702058357040695857e-01
4.551324844360351562e-01,2.419612097983997678e+00,2.257135913395006188e+00,5.059897940685355311e-02,2.439624173152328823e-01,3.374691574987641607e-01,2.689442853486493923e-01
4.631273746490478516e-01,2.458948629084606985e+00,2.272457481469177143e+00,6.222554444983264405e-02,2.449881448877584134e-01,3.407413104101150170e-01,2.724957330791725196e-01
4.734809398651123047e-01,2.445483553363083207e+00,2.302777259748353789e+00,1.148119896052148675e-01,2.482947669415752345e-01,3.390901787052529870e-01,2.733697483616165380e-01
4.824812412261962891e-01,2.433638894776684491e+00,2.313253105836674539e+00,2.213014522501145082e-02,2.502264328278958061e-01,3.397647330650881425e-01,2.725805123287665666e-01
4.914801120758056641e-01,2.477334275370032923e+00,2.352979821356366852e+00,1.105522989479889445e-02,2.557335279941502781e-01,3.434893216399588223e-01,2.737465822280012451e-01
4.994850158691406250e-01,2.348814035216746365e+00,2.355919016576297320e+00,9.353428898968682570e-02,2.562261365292481385e-01,3.322922504870632343e-01,2.720196590382903401e-01
5.094931125640869141e-01,2.433935395558662229e+00,2.353084017040150133e+00,1.777499445879930362e-01,2.568726013800856078e-01,3.425144469850593953e-01,2.703433246135666934e-01
5.182864665985107422e-01,2.393258567435923911e+00,2.363964037655732930e+00,1.673163770768752445e-01,2.582344666697110047e-01,3.362878543618205707e-01,2.703750064035751466e-01
5.282866954803466797e-01,2.491810954279654045e+00,2.319909348308898167e+00,1.784720452524079237e-01,2.534810754718404557e-01,3.493216749316711001e-01,2.696645428241180031e-01
5.372869968414306641e-01,2.428069361972321261e+00,2.309222940057431561e+00,2.759326909588232235e-01,2.512887979013981310e-01,3.413210115710790249e-01,2.691146959963296448e-01
5.462865829467773438e-01,2.383445567793819553e+00,2.268045430550881925e+00,3.378140636618027770e-01,2.470787499027067569e-01,3.352291176746640677e-01,2.702136575557185783e-01
5.593047142028808594e-01,2.380538929892531019e+00,2.225942651531039207e+00,3.677301258399877093e-01,2.431027528834289186e-01,3.358815106704685638e-01,2.689011742503294999e-01
5.694270133972167969e-01,2.415390233103258399e+00,2.274565103601500216e+00,3.656376935920095383e-01,2.491951217438188593e-01,3.370628496581464240e-01,2.706338131676517822e-01
5.774118900299072266e-01,2.431584063464466094e+00,2.197434454572450235e+00,4.853355078784877263e-01,2.403683815699583504e-01,3.400108354361991991e-01,2.697064537854562127e-01
5.874149799346923828e-01,2.403311883728443732e+00,2.207060427463541252e+00,4.742642293094154748e-01,2.390062082339807492e-01,3.374595135974351456e-01,2.700323349230858150e-01
5.964114665985107422e-01,2.422955128758450538e+00,2.248184187326094374e+00,4.802558237449734979e-01,2.442568997133340303e-01,3.395239201188363642e-01,2.674511436328359526e-01
6.054143905639648438e-01,2.383698703381851303e+00,2.201715982750798606e+00,4.831379804876966833e-01,2.401757599894591422e-01,3.361284906720696797e-01,2.634278252500548145e-01
6.139159202575683594e-01,2.403809027704601586e+00,2.300651740014796776e+00,5.154108456744829203e-01,2.528753027984149693e-01,3.374453862877737631e-01,2.611828506139757256e-01
6.239402294158935547e-01,2.376669409522507603e+00,2.251634037688600376e+00,5.321619197851900074e-01,2.489799010272268631e-01,3.339751997910242465e-01,2.602588478229855284e-01
6.319181919097900391e-01,2.388909428935082069e+00,2.217477258566364906e+00,4.523096288505617513e-01,2.474579518799721045e-01,3.342653593799514988e-01,2.623918071594675827e-01
6.419200897216796875e-01,2.425439281410687986e+00,2.269839641749666459e+00,4.919791198934566068e-01,2.566936612647530702e-01,3.388712075047209948e-01,2.607620801304593172e-01
6.499180793762207031e-01,2.455470255352143472e+00,2.260356093578665071e+00,5.334365276334994688e-01,2.575510839726629642e-01,3.426609353371137812e-01,2.573909346687164312e-01
6.589176654815673828e-01,2.426397197821385632e+00,2.255298576908409736e+00,4.803779598813269214e-01,2.542555646512086875e-01,3.403051815211455833e-01,2.583348896828823738e-01
6.690208911895751953e-01,2.419679000087295417e+00,2.268439633499943930e+00,5.426127165496495985e-01,2.557243201684161193e-01,3.406849087754885153e-01,2.593254456983560829e-01
6.789200305938720703e-01,2.499270291458246973e+00,2.221867754482845125e+00,4.630173661746537217e-01,2.499514723082126022e-01,3.508728969505964246e-01,2.593787457344223224e-01
6.879196166992187500e-01,2.497017770544906146e+00,2.270710593418032719e+00,5.583176507994292992e-01,2.563506885670507329e-01,3.512093101615194057e-01,2.604703341306046638e-01
6.969189643859863281e-01,2.459743147771849880e+00,2.185860656358166398e+00,5.434869818555163601e-01,2.472173147811461691e-01,3.481670802713766055e-01,2.623815507109729661e-01
7.079207897186279297e-01,2.491047231932240535e+00,2.210804920250719174e+00,4.942459226664925320e-01,2.509754113238669149e-01,3.512912494447222866e-01,2.636849249069407319e-01
7.165298461914062500e-01,2.501076595083533416e+00,2.199169078532678512e+00,4.633527774194838855e-01,2.481354532272275759e-01,3.535967602363906392e-01,2.626007518981666178e-01
7.264814376831054688e-01,2.484116625881220397e+00,2.117156533378951710e+00,5.486947010763701948e-01,2.394697337836160511e-01,3.511111961187464714e-01,2.648676736585338642e-01
7.344281673431396484e-01,2.581666804903657741e+00,2.134346397379817351e+00,6.416371551890994729e-01,2.424613552893791490e-01,3.639704538300373438e-01,2.683848258117930707e-01
7.444283962249755859e-01,2.495547268478905512e+00,2.119890890414053874e+00,6.230793424465138619e-01,2.415601185195714595e-01,3.546863402346449590e-01,2.673029599307668591e-01
7.524290084838867188e-01,2.458864161714925167e+00,2.127176602975755504e+00,6.473986206519164455e-01,2.431889153584632923e-01,3.485930607846935425e-01,2.659974529212348338e-01
7.624275684356689453e-01,2.466043091108209406e+00,2.161712770920327653e+00,5.705219922946841438e-01,2.460994626803322260e-01,3.475332115403848010e-01,2.659701853819310124e-01
7.714281082153320312e-01,2.424151826298178491e+00,2.103293366263585096e+00,5.624628200975990699e-01,2.405481288102570558e-01,3.446520624158990187e-01,2.647532114706173112e-01
7.824280261993408203e-01,2.471207264332457409e+00,2.022347950115745085e+00,4.714554342543524346e-01,2.311395489325599184e-01,3.498824178878665037e-01,2.679944976689214164e-01
7.924301624298095703e-01,2.417583967343786888e+00,2.044924804986474776e+00,4.143176243277508775e-01,2.338862907162198579e-01,3.423179377464705131e-01,2.674170538158528454e-01
8.004636764526367188e-01,2.389463284066741355e+00,2.013024204665299965e+00,4.865468539884654775e-01,2.314436473531853167e-01,3.398224408578035538e-01,2.631448892754330582e-01
8.094635009765625000e-01,2.329692492814487981e+00,2.020606350843675347e+00,3.876384244141775071e-01,2.329007767299692278e-01,3.332716560423311658e-01,2.647439320900856763e-01
8.181495666503906250e-01,2.293638230822775181e+00,2.065151001171307676e+00,3.241221900966813618e-01,2.372838269586706461e-01,3.282006990126498658e-01,2.633076394106378393e-01
8.271739482879638672e-01,2.285202238524095542e+00,2.140083432767393212e+00,2.752291034269535031e-01,2.468540611968062792e-01,3.268012883536091651e-01,2.635854584576516335e-01
8.361678123474121094e-01,2.225481709929475027e+00,2.103555728035322314e+00,2.338004990091046009e-01,2.419485333252927306e-01,3.205183726078472684e-01,2.614737018324559958e-01
8.451509475708007812e-01,2.260101731563965988e+00,2.119027235675125631e+00,3.186483184330194951e-01,2.450916532312609475e-01,3.235682214763367370e-01,2.651318182439819093e-01
8.531494140625000000e-01,2.224343375869078265e+00,2.130100689701455607e+00,2.240474579797634702e-01,2.466540033847163527e-01,3.195991865522023745e-01,2.655484244187170662e-01
8.631963729858398438e-01,2.250070375238415021e+00,2.133663805407072012e+00,2.222234018735519956e-01,2.468337144922286286e-01,3.212089880653469232e-01,2.669919921495411130e-01
8.732361793518066406e-01,2.238102730403127794e+00,2.164854121950267718e+00,1.632331289360223481e-01,2.496919431050646510e-01,3.177332255231324898e-01,2.721223148865349883e-01
8.811495304107666016e-01,2.313151893716153928e+00,2.198821114597799831e+00,1.880037320413566193e-01,2.512866142043009288e-01,3.249337005795461808e-01,2.781598168375920554e-01
8.901491165161132812e-01,2.343511937105311471e+00,2.175826935410079432e+00,1.196601061669710503e-01,2.478982814166232618e-01,3.294374925222924300e-01,2.794782528476121297e-01
8.991577625274658203e-01,2.302525555281227820e+00,2.159821172214708707e+00,1.087588977956438357e-01,2.462581258395413752e-01,3.251122790583308997e-01,2.807285763004337964e-01
9.092488288879394531e-01,2.269919412330509978e+00,2.178261206022496399e+00,1.677235164326103811e-01,2.467969225503052200e-01,3.240174553742728447e-01,2.782427555971002109e-01
9.176654815673828125e-01,2.229952337639391935e+00,2.150170262277840028e+00,6.297454846192186706e-02,2.399969614391702366e-01,3.185351396649135913e-01,2.826747934597747536e-01
9.266629219055175781e-01,2.241052100675438474e+00,2.155961665223855128e+00,6.159796750978283053e-02,2.394588982921620757e-01,3.193714770245780210e-01,2.856509071071112738e-01
9.356622695922851562e-01,2.247676189149050874e+00,2.085141872773293770e+00,1.473200748643409552e-01,2.317099619150420620e-01,3.211010369217633942e-01,2.852134274124139002e-01
9.446628093719482422e-01,2.224097896720709233e+00,2.071484603523607859e+00,1.619130460006921735e-01,2.322380067094048373e-01,3.171189106857468798e-01,2.870127513823384491e-01
9.536709785461425781e-01,2.189856907392887742e+00,2.120194188306197880e+00,2.084057779834663504e-01,2.364231588845391585e-01,3.139405963165425306e-01,2.868594154774942728e-01
9.636626243591308594e-01,2.182118221728751806e+00,2.080865159179831725e+00,1.501780812851855329e-01,2.300775030166224977e-01,3.132496180275706199e-01,2.841861454264982823e-01
9.726648330688476562e-01,2.179841849013411714e+00,2.133007675213536292e+00,1.787362903388581004e-01,2.367912760086426927e-01,3.124476796979219761e-01,2.802508589747302326e-01
9.806654453277587891e-01,2.159593564136431887e+00,2.158220098950788479e+00,2.263179469496871266e-01,2.408176118802863030e-01,3.104917285314765518e-01,2.823005164866213557e-01
9.896647930145263672e-01,2.158116278048459513e+00,2.098690604291570505e+00,1.229536304135443459e-01,2.346198181408308270e-01,3.099607473162598326e-01,2.852345911084918639e-01
9.976625442504882812e-01,2.161151888555224332e+00,2.126116239791818074e+00,8.393355161509319373e-02,2.380790186560761412e-01,3.113167891692808498e-01,2.851004803478713323e-01
1.007676124572753906e+00,2.161851662435705812e+00,2.019952266454734691e+00,6.457225129968098554e-02,2.272797109264305948e-01,3.106107355705333140e-01,2.869295173727690607e-01
1.016181230545043945e+00,2.182665797077903314e+00,2.044576354777384086e+00,8.662324860519442227e-02,2.294135862581924701e-01,3.121432804559974294e-01,2.879516207065931921e-01
1.025179624557495117e+00,2.235821957985825836e+00,2.049055098589958046e+00,1.208517144674296218e-01,2.294050253283458074e-01,3.187897431156339612e-01,2.893039716684642215e-01
1.033179998397827148e+00,2.224451008304976884e+00,2.053725939277051715e+00,8.321369647806946268e-02,2.300775230202652122e-01,3.175303362633533633e-01,2.929115473498924982e-01
1.043179988861083984e+00,2.223681779367963518e+00,2.076343593029611245e+00,6.697449214352625690e-02,2.316249957555549244e-01,3.167581249462702031e-01,2.940243488716543507e-01
1.051179647445678711e+00,2.222434070045185006e+00,2.190614569752080687e+00,1.274667224038443236e-01,2.460944285228187367e-01,3.163826081142120938e-01,2.931549419117476796e-01
1.060179233551025391e+00,2.234270394758476552e+00,2.203409540070896178e+00,1.518204131222804787e-01,2.479659061161437195e-01,3.210719931400888294e-01,2.914572074957163528e-01
1.069640398025512695e+00,2.295004899665640252e+00,2.265361116085106818e+00,8.619119431775507101e-02,2.540561747540125981e-01,3.264716887353131813e-01,2.924892911220435820e-01
1.078640460968017578e+00,2.263538644970093383e+00,2.307789409005987391e+00,1.321549162055324078e-01,2.603842645488793628e-01,3.222294839786133958e-01,2.893941043217305720e-01
1.087640285491943359e+00,2.309132687619435575e+00,2.268186766607330540e+00,1.455522447104958816e-01,2.554590447930957242e-01,3.301250833005929253e-01,2.910430993901137464e-01
1.097638607025146484e+00,2.300051300617210526e+00,2.276426565111419720e+00,1.566402571594513460e-01,2.560237140016271007e-01,3.307714859374823457e-01,2.899873572852811332e-01
1.106677055358886719e+00,2.393734299582884528e+00,2.316732386116780340e+00,1.248486980847675482e-01,2.609951792882698740e-01,3.387951418572596740e-01,2.930525771921111966e-01
1.115183830261230469e+00,2.354790829140832376e+00,2.320793460036087552e+00,9.813164635351441512e-02,2.583725507517758424e-01,3.360800883721152821e-01,2.903242144926248547e-01
1.124183654785156250e+00,2.359593995502203168e+00,2.408642253498355146e+00,1.048488458271982920e-01,2.695454257017139699e-01,3.357817584759486551e-01,2.926111842577627797e-01
1.133186578750610352e+00,2.321377310754833001e+00,2.329952271287271781e+00,8.065580797893025233e-02,2.614560709158593732e-01,3.323772467622163607e-01,2.874080569003764074e-01
1.143184900283813477e+00,2.345170885582315901e+00,2.286955570079538980e+00,1.138141939414114290e-01,2.578804774008738310e-01,3.362160544182461464e-01,2.848591973164999458e-01
1.151381492614746094e+00,2.275969855531446928e+00,2.273627338987078250e+00,2.972773589706036862e-02,2.563070933345995006e-01,3.275893446559099420e-01,2.804032809774667512e-01
1.161382675170898438e+00,2.309622016414946799e+00,2.235896646212865768e+00,1.274539565591131449e-02,2.522265350853005739e-01,3.315542844491087826e-01,2.811109068547621992e-01
1.170381784439086914e+00,2.353003313008198649e+00,2.254964600457702417e+00,4.702136002084860572e-02,2.537563844235731780e-01,3.356228659110685464e-01,2.825659597013034929e-01
1.178381919860839844e+00,2.331846176515839808e+00,2.225353984397273610e+00,5.610085623855169679e-02,2.518837288796502705e-01,3.325350074093654240e-01,2.816939692079848956e-01
1.188382148742675781e+00,2.363068278403718914e+00,2.235834325119490984e+00,2.395813998191030636e-01,2.548845800134399986e-01,3.370085773390077977e-01,2.802150279077824657e-01
1.197381973266601562e+00,2.345623064876485309e+00,2.230771041547296996e+00,2.540429340113914969e-01,2.527117815872146900e-01,3.355851430651694556e-01,2.773002171481863676e-01
1.207383394241333008e+00,2.313447227761809000e+00,2.305767266507423141e+00,2.224785266848279264e-01,2.624975740095020216e-01,3.307407686759649135e-01,2.738625979678381839e-01
1.215893268585205078e+00,2.375905016005331660e+00,2.338267529647175991e+00,2.254335447374513079e-01,2.657201784090365559e-01,3.385108890825093142e-01,2.709544524028114076e-01
1.224909305572509766e+00,2.328780197499841886e+00,2.302756806041686310e+00,1.940463053821353812e-01,2.619430821812399612e-01,3.328512701753193470e-01,2.725669782114178430e-01
1.233895301818847656e+00,2.299943194252232370e+00,2.347469971211361806e+00,2.280716482737406292e-01,2.684538234790860289e-01,3.284780182694120865e-01,2.746587284831952802e-01
1.247494459152221680e+00,2.361622230159785563e+00,2.253101970454157499e+00,2.992812987418747017e-01,2.565486652945818680e-01,3.359497253722301680e-01,2.757092040360794583e-01
1.255440235137939453e+00,2.305579147802621076e+00,2.281387403767773936e+00,3.225976154914339533e-01,2.600048521406744251e-01,3.281923077802225142e-01,2.713033119944414651e-01
1.263441085815429688e+00,2.283071909927790966e+00,2.346021562422177631e+00,4.011997803794275508e-01,2.682074862187834308e-01,3.259590704101605341e-01,2.702553553981507650e-01
1.273439884185791016e+00,2.336669796141468414e+00,2.388248840183645694e+00,3.825098237655952804e-01,2.713398178880789824e-01,3.316767438716667349e-01,2.700386258440847231e-01
1.282439708709716797e+00,2.332633580439290810e+00,2.423555606005200591e+00,3.463742750545364402e-01,2.750073203483575646e-01,3.310384375352689590e-01,2.666606962432849781e-01
1.291439771652221680e+00,2.373547599607592318e+00,2.392389400579653103e+00,3.352175262603289130e-01,2.725319375913602404e-01,3.362041259673574922e-01,2.658393897651925575e-01
1.299439668655395508e+00,2.412514592096592470e+00,2.294820873910997872e+00,3.081730123676272859e-01,2.609369941562279527e-01,3.411534094934137729e-01,2.648647764033615348e-01
1.308612585067749023e+00,2.405668005961367761e+00,2.256836725015678891e+00,2.749932106734649384e-01,2.570257616326363515e-01,3.415013466033794964e-01,2.668850793592101867e-01
1.318275213241577148e+00,2.377424704674291345e+00,2.229151117886782441e+00,1.979562378632643005e-01,2.537166052077717837e-01,3.392244715437439107e-01,2.644471066309733165e-01
1.327231168746948242e+00,2.361404869214488667e+00,2.155980852033828832e+00,1.046610305862922530e-01,2.436881057658901173e-01,3.368192534618792422e-01,2.640312668998089363e-01
1.336231708526611328e+00,2.380925226099657621e+00,2.095149157947170160e+00,4.993123577533727792e-02,2.349499801947466382e-01,3.367036446126834837e-01,2.635988538749068910e-01
1.345231294631958008e+00,2.344794188487091535e+00,2.078939675882493621e+00,1.700975683049132242e-02,2.320668406337390577e-01,3.351723943766379277e-01,2.642168791864422106e-01
1.354248046875000000e+00,2.367389286986102181e+00,2.046054147435482751e+00,3.779381666945482582e-02,2.259989553144202690e-01,3.379756048818886027e-01,2.669889417194652448e-01
1.363233804702758789e+00,2.336151395942713371e+00,2.060699789447083319e+00,6.911957954068152776e-02,2.301158705173870500e-01,3.341218514561044017e-01,2.667580107563040648e-01
1.373233079910278320e+00,2.333876907462664185e+00,2.029781073128863689e+00,2.860881604313405407e-02,2.275492980481423344e-01,3.329093977958235140e-01,2.674835455025890152e-01
1.381231546401977539e+00,2.292093082109778468e+00,1.949897711094152442e+00,5.390724514777645027e-02,2.176708241170076108e-01,3.295982162309610830e-01,2.666654548668077607e-01
1.391231060028076172e+00,2.291777707784556029e+00,1.943483408107867128e+00,9.288957670316572157e-02,2.188195639429088846e-01,3.294002026800507688e-01,2.657345346952918463e-01
1.399239063262939453e+00,2.280195020126404959e+00,1.891278217931085193e+00,1.370974219647512482e-01,2.118416677071837950e-01,3.272445003802383900e-01,2.585724941736835536e-01
1.408245563507080078e+00,2.295931970614332851e+00,1.994923204357136104e+00,8.962580639543299421e-02,2.239646405162047660e-01,3.276227871588210383e-01,2.630591588801021175e-01
1.416750669479370117e+00,2.258605009731252444e+00,1.973892395570192582e+00,1.530457289434148660e-01,2.207607039532560322e-01,3.237101994150503037e-01,2.616497995988984471e-01
1.425750732421875000e+00,2.281477660446007416e+00,2.023805439251593619e+00,1.529236328066976569e-01,2.276932515278008995e-01,3.245399284912269255e-01,2.639742404224800776e-01
1.434750795364379883e+00,2.312352533219528272e+00,2.050685083357329574e+00,1.524281174557214624e-01,2.331956820020485710e-01,3.237841248665412897e-01,2.644257773167401626e-01
1.443750619888305664e+00,2.372268236728271695e+00,2.019365768495755553e+00,2.485932609721489828e-01,2.339000495962006154e-01,3.247778201893748440e-01,2.607651243263177654e-01
1.451751947402954102e+00,2.403012268339457247e+00,1.958207128681343168e+00,4.079003448828321665e-01,2.270250642291635201e-01,3.231253526741880155e-01,2.637482227868542806e-01
1.460751533508300781e+00,2.412753753193821904e+00,1.959758598635818361e+00,4.996299758963019255e-01,2.295634980707390582e-01,3.201808230808907973e-01,2.615465934158892058e-01
1.470752000808715820e+00,2.497030996760436050e+00,1.907658903021145713e+00,5.307373406909838831e-01,2.256037891253857564e-01,3.239028996920617076e-01,2.633237009387838223e-01
1.479750633239746094e+00,2.562527209572749598e+00,1.843001866184562187e+00,5.663994079376964974e-01,2.195816452569312460e-01,3.290641438673144736e-01,2.640043886952140872e-01
1.488751173019409180e+00,2.576839021937517682e+00,1.821297886361218366e+00,5.621848635073862788e-01,2.197864892961259586e-01,3.262987396423523423e-01,2.603481248396755654e-01
1.498750209808349609e+00,2.648514970807847480e+00,1.803085450043441007e+00,5.052761579019230398e-01,2.207692925386268157e-01,3.301849269911315554e-01,2.572598260668503278e-01
1.507753849029541016e+00,2.717933808182292132e+00,1.761193480194666483e+00,5.329056793737654285e-01,2.171626975794201386e-01,3.371074465772537221e-01,2.540924187585794636e-01
1.516256809234619141e+00,2.753915493134428072e+00,1.785839440213881302e+00,5.775784413302491593e-01,2.201626715022645953e-01,3.394958486851690771e-01,2.531377278765905015e-01
1.525256633758544922e+00,2.781223684998609169e+00,1.776114807808878870e+00,6.598782805307360499e-01,2.190570201611526102e-01,3.409969744673910230e-01,2.552390708074103176e-01
1.533257007598876953e+00,2.741538985598765965e+00,1.770478967524419911e+00,6.361801751767165447e-01,2.178057047084632214e-01,3.345815113265650509e-01,2.538398678966010680e-01
1.542315006256103516e+00,2.734456127277292481e+00,1.739763927929298015e+00,6.262868316362054655e-01,2.184882928575110628e-01,3.334278128771118732e-01,2.540439436539735918e-01
1.550257444381713867e+00,2.768443773338078451e+00,1.729387438949342881e+00,6.508712626354064001e-01,2.177371893566940886e-01,3.348293031375783602e-01,2.539425684584488696e-01
1.560257434844970703e+00,2.729933259139550206e+00,1.750396674676341524e+00,7.193888264388900167e-01,2.211805102624062880e-01,3.275675537625656331e-01,2.564173151838565201e-01
