time,fx,fy,fz,mx,my,mz
1.059056043624877930e+00,2.529396874988947275e-01,4.088142721358044018e-01,1.360576595319983595e-01,5.087585302738251158e-02,1.618817116018765601e-02,2.242960466440031483e-02
1.069058179855346680e+00,2.734214375388193674e-01,4.145362937909861101e-01,3.714744668424311419e-02,5.393147637445826204e-02,1.879302102341650488e-02,2.389281187928495032e-02
1.076660871505737305e+00,2.297804637690586960e-01,3.668536364807934436e-01,6.200559269446846711e-02,4.724439661718834310e-02,1.397500645134530650e-02,1.913028629830252139e-02
1.086659908294677734e+00,2.439830796064713925e-01,3.834494664187583224e-01,2.080516458990189308e-03,4.973683444518475771e-02,1.474463595371381004e-02,2.265915572650773271e-02
1.095711231231689453e+00,2.499446487556118146e-01,2.895623608121700721e-01,6.934586089135805209e-02,3.803905651490548795e-02,1.388145305592674780e-02,2.280919217034809918e-02
1.106662034988403320e+00,2.592347747394522228e-01,3.260518315005143108e-01,7.700112230238313760e-02,4.054595168893619650e-02,1.615585716355300364e-02,2.265862199860298534e-02
1.114660263061523438e+00,2.399097640624681671e-01,2.718047689361900443e-01,1.148288625361502079e-02,3.352971626608910322e-02,1.450998054893927643e-02,2.621737215234614879e-02
1.123660564422607422e+00,1.077400076778938370e-01,2.843049066468457675e-01,4.237469104785631518e-02,3.587489428605893094e-02,1.362862402456806654e-03,2.281120261177222233e-02
1.132660150527954102e+00,1.002763394892968590e-01,2.524536268784691173e-01,6.334106223854642226e-02,3.136744655131676329e-02,1.728787918236681374e-05,2.263148556458403210e-02
1.142661094665527344e+00,4.666108485531879346e-02,2.543506166334069118e-01,1.171491374011502246e-01,3.217810936528285592e-02,1.624691982728217535e-02,1.897288099599151248e-02
1.151661157608032227e+00,1.069475443259998784e-02,1.606135162740348621e-01,9.401806515707064604e-02,1.979495808539664947e-02,1.379007925699269992e-02,2.243968252671995137e-02
1.160662412643432617e+00,5.330687698617898179e-02,1.273463615223467682e-01,4.554202764691790001e-02,1.749305419114085755e-02,1.615038968870214156e-02,1.869461144157174778e-02
1.171669721603393555e+00,1.402223422783551998e-01,1.405100724765934728e-01,2.036090912249359161e-02,1.893195262310639823e-02,2.447630610942604437e-02,1.710091153131799296e-02
1.179165601730346680e+00,1.879280759207370977e-01,1.225548838771312460e-01,4.534044112907172769e-02,1.791560379058883615e-02,3.092979772169878599e-02,1.728062895771952795e-02
1.190167188644409180e+00,2.468385601693872389e-01,1.569630978584029835e-01,2.131143073244127703e-02,1.868505502354113335e-02,3.547684983011428067e-02,1.686951953215347008e-02
1.198178529739379883e+00,2.008811381194767764e-01,1.450417011419763980e-01,7.165778867637584426e-02,1.772530684236173215e-02,2.828158783519045191e-02,1.664971544977798812e-02
1.207164764404296875e+00,3.089601747949518029e-01,1.476832902655260682e-01,1.061693718288713312e-01,1.810294279171185960e-02,3.707238852472977825e-02,1.760012053346726724e-02
1.216166734695434570e+00,3.169544238195141639e-01,1.170163863296726503e-01,7.034872453780849355e-02,1.325632650385628539e-02,3.877030366579624354e-02,2.382927519110782447e-02
1.225184917449951172e+00,3.123038115945874216e-01,9.438093646914751111e-02,2.488882050435776705e-01,9.735433368252147460e-03,3.542424364015386157e-02,2.140852575969872870e-02
1.234165668487548828e+00,3.439727823953364072e-01,1.161146320767168505e-01,2.710217710076686104e-01,1.127040800233890076e-02,3.589293144817603393e-02,2.336117150762883482e-02
1.245164871215820312e+00,4.198653741608389112e-01,1.221497665174093583e-01,3.439753161224156086e-01,1.048595221395256551e-02,4.172926892303933932e-02,1.872936432179425278e-02
1.254166364669799805e+00,4.581645988348403420e-01,7.980669118672381601e-02,2.897996437715553153e-01,5.467857886165698560e-03,4.190591369461437593e-02,1.227441767937650745e-02
1.263165950775146484e+00,5.027770485441903636e-01,8.300772599431477383e-02,4.078351678265659808e-01,5.614734930274482144e-03,4.216664293987915785e-02,9.684436631041733884e-03
1.272165775299072266e+00,6.132872270291390704e-01,8.812374640831895090e-02,4.273552530294222884e-01,9.053428560727520488e-03,5.248800358278402772e-02,9.037467843851575838e-03
1.280851125717163086e+00,6.148587841225686690e-01,8.070319003861593787e-02,4.645595843275479586e-01,8.254918048738287689e-03,4.894966243036818349e-02,5.260387242293503886e-03
1.289850950241088867e+00,6.584626078224642409e-01,4.389652501948689001e-02,5.251467978583794771e-01,3.834229414799376467e-03,5.008343991724856920e-02,4.353905102703355297e-03
1.298851728439331055e+00,7.519533956783682749e-01,9.517603364208563829e-03,5.410288832080172305e-01,6.691436277286299541e-05,5.669868549578058886e-02,4.892059929751857786e-03
1.306851863861083984e+00,8.965594264007918923e-01,2.227812947525459678e-02,5.060644156687766904e-01,1.157644834645073749e-03,6.735375709990445992e-02,2.420949364848231229e-05
1.315851688385009766e+00,9.689485579869161480e-01,3.569686672682337216e-03,4.720971389764777593e-01,1.108109496313029220e-03,7.287428610556029307e-02,3.403888579564181248e-03
1.324850797653198242e+00,9.510489490268646540e-01,2.568941935311623223e-02,5.221577704742782489e-01,3.054519258355448044e-03,6.939791269202794100e-02,1.423371545902174474e-03
1.333851099014282227e+00,9.915498367221080578e-01,5.377735296174250557e-02,4.729775601095458915e-01,8.879977880508900870e-03,7.111810372432889049e-02,2.507526453743154859e-04
1.343850374221801758e+00,1.018678204607722071e+00,5.146573059642491760e-02,5.474398233077937270e-01,7.359220815083962648e-03,7.066502255831848267e-02,1.035249351749249324e-03
1.351850748062133789e+00,1.000081148606904113e+00,4.893188758743179101e-02,5.996457852989688364e-01,8.316866786537010017e-03,6.726211540969591340e-02,5.105767040828382980e-03
1.359851837158203125e+00,1.038169546926610343e+00,2.708856436929446901e-02,6.199762797464055675e-01,4.337466398397301151e-03,6.987674261810919440e-02,4.684594465770164015e-03
1.369852066040039062e+00,1.079340874426699903e+00,7.034046715360915691e-02,6.353583613873392544e-01,8.798272425621493989e-03,7.227301507142024073e-02,4.225145338065786765e-03
1.377373695373535156e+00,1.097651251455639576e+00,7.322242322985630936e-02,5.935664651248191426e-01,6.728280992361135651e-03,7.247185535878042373e-02,4.501242732409815872e-03
1.387372970581054688e+00,1.107893792454277992e+00,7.364920874061482714e-02,5.736426523856301696e-01,4.528485369707980004e-03,7.135840753717555274e-02,1.367773040832901809e-03
1.395372629165649414e+00,1.011947258793944426e+00,2.588506405286447251e-02,6.011943044199310471e-01,9.919657564828672676e-04,6.014010697431717428e-02,5.270621751949618530e-03
1.404373407363891602e+00,1.126796131639428600e+00,2.548785413960293587e-03,6.272498713991593311e-01,4.929008896869468796e-03,6.976822639463768627e-02,3.301447205821025042e-03
1.413389444351196289e+00,1.085986495716790623e+00,1.527081312612684448e-03,7.295464572481697996e-01,5.542251826322263861e-03,6.428909642825231252e-02,4.118551826032978806e-03
1.422372579574584961e+00,1.143075962103711429e+00,6.863769666932455216e-02,7.240739571425568455e-01,1.417551011981590427e-02,6.660981794080921004e-02,1.723469155098496805e-03
1.431372404098510742e+00,1.092527252575888230e+00,6.774204681492269897e-02,5.908222200569432925e-01,1.336201140921069487e-02,6.053453296042654586e-02,4.915478043378233332e-03
1.440373182296752930e+00,1.119945771621536412e+00,3.347725054299862529e-02,6.583463682435166664e-01,1.001798994914645212e-02,6.071913983825619893e-02,5.269682058415092567e-03
1.449380636215209961e+00,1.129330813355980734e+00,1.016608472930755590e-02,7.204266583937360968e-01,6.029252978886923478e-03,5.897120289715428176e-02,5.045632811720353675e-03
1.458148479461669922e+00,1.132911597924520342e+00,6.224902466865766398e-02,7.508055165796131414e-01,1.457909099175775866e-02,5.720742189769339320e-02,3.430767610384499820e-03
1.470169305801391602e+00,1.157772355066509995e+00,4.949475380270627195e-02,7.796825987573700045e-01,1.144198357526218963e-02,5.827647176871730145e-02,6.386848382652428498e-04
1.478653192520141602e+00,1.162996492052190245e+00,9.544497526354689745e-03,7.736407514734826574e-01,6.854771357309333984e-03,5.754499778775827579e-02,1.110724744689435984e-03
1.488652944564819336e+00,1.226726136512114484e+00,5.062648705629015783e-02,8.259672041673492560e-01,1.010660413820533600e-02,6.109819267463326153e-02,6.682879218994367855e-03
1.496706485748291016e+00,1.288067245483111245e+00,6.331592567404271954e-02,8.585260077909330212e-01,1.341533234409144661e-02,6.247563945263243101e-02,7.396693551282629113e-03
1.506653547286987305e+00,1.303602709866211073e+00,8.926159072881176271e-02,8.265607249319321115e-01,1.749947796063953259e-02,6.196934380587160868e-02,8.503922359370452363e-03
1.514653444290161133e+00,1.342211140577601380e+00,1.262081379755689570e-01,7.167137405023126240e-01,2.357888003160214796e-02,6.332885137441716938e-02,7.284047730104618347e-03
1.525653123855590820e+00,1.379842672126490255e+00,1.670359525483220975e-01,7.196095256032184473e-01,2.744147793030500895e-02,6.427222558513363826e-02,4.072476757725003622e-03
1.534657955169677734e+00,1.404650934519295236e+00,1.808742550194362420e-01,7.484566909818842761e-01,2.853819624727194082e-02,6.702379894462211218e-02,3.189430119622545853e-03
1.542653560638427734e+00,1.392342557116234225e+00,1.863458952854969708e-01,7.406106733473284409e-01,2.584807931224973598e-02,6.173144419050271420e-02,8.631788290677308226e-03
1.551653385162353516e+00,1.467182512805661476e+00,1.603472771749731296e-01,7.303556775492002773e-01,2.269863946022899343e-02,6.827024884413360195e-02,9.092169445899101268e-03
