time,fx,fy,fz,mx,my,mz
2.393608093261718750e-01,9.198781971238724209e-01,8.646381428303584471e-01,3.271549214958111573e-01,1.040598573872967975e-01,9.617647356740462172e-02,1.055539484445295467e-01
2.463612556457519531e-01,9.314489115196528113e-01,9.301679243321862023e-01,3.070457094263282505e-01,1.117668949085760671e-01,9.842891789792512780e-02,1.099732661531827582e-01
2.553622722625732422e-01,9.592050424155939004e-01,9.323574843715258798e-01,3.502395494661695863e-01,1.119479411174882089e-01,1.012665702682297025e-01,1.127218139241730060e-01
2.623627185821533203e-01,1.024201919156160212e+00,9.887745371076818168e-01,3.373659335490332700e-01,1.174651393297459351e-01,1.075616285739924155e-01,1.162298549179732327e-01
2.713754177093505859e-01,1.031552976017596102e+00,1.099400103488290759e+00,3.348609803997701362e-01,1.319093391602740584e-01,1.109617716201342363e-01,1.177561085593194917e-01
2.773783206939697266e-01,1.079805777638071618e+00,1.134467018158721308e+00,3.468190881177863338e-01,1.348182914396685861e-01,1.157820573265053582e-01,1.182468641290235767e-01
2.883582115173339844e-01,1.025169371449709654e+00,1.109064523867122398e+00,2.946898753617974709e-01,1.308730727646816860e-01,1.092552085108422083e-01,1.169524014548928292e-01
2.943751811981201172e-01,1.076806339471789054e+00,1.190972828079402301e+00,3.004362605686139998e-01,1.405483805118167284e-01,1.144838496437584341e-01,1.202067785410166623e-01
3.033573627471923828e-01,1.143422689499282496e+00,1.251547836343045672e+00,3.287846347873096819e-01,1.483779235356834647e-01,1.202669246176662349e-01,1.196891685400959665e-01
3.093621730804443359e-01,1.177164720578883772e+00,1.315452187716421806e+00,2.900717763555401008e-01,1.566207197521675698e-01,1.247970990350105447e-01,1.186001009166262748e-01
3.194024562835693359e-01,1.261114790267124919e+00,1.361723076808334154e+00,3.157383766189397756e-01,1.612130625150935415e-01,1.319958836960899162e-01,1.192057427419062066e-01
3.353619575500488281e-01,1.232155300962406441e+00,1.350559616260211149e+00,4.085308297975643876e-01,1.596671707581249211e-01,1.292712994690603523e-01,1.170987413706681274e-01
3.413717746734619141e-01,1.184623900568984034e+00,1.322396234453599995e+00,4.986571050809189276e-01,1.557334275191598338e-01,1.246501244999458358e-01,1.172241870871496977e-01
3.513641357421875000e-01,1.232978725417609223e+00,1.355463928543794383e+00,4.033349435640036229e-01,1.604241013265639837e-01,1.291389074844239426e-01,1.189029314837015683e-01
3.573632240295410156e-01,1.192838572340716885e+00,1.328817359142987264e+00,4.558754506968218378e-01,1.566707066602813780e-01,1.260677712429132125e-01,1.184858236379977420e-01
3.678867816925048828e-01,1.168115822099162981e+00,1.353883644402626762e+00,4.628550977823484569e-01,1.591693043723659273e-01,1.242350772150327687e-01,1.214064404097330019e-01
3.728947639465332031e-01,1.175029477697156599e+00,1.429982166130807197e+00,4.531664413687325754e-01,1.665371242354775905e-01,1.257090347729768742e-01,1.202196776017675356e-01
3.833563327789306641e-01,1.214390597410439643e+00,1.438050412603235406e+00,3.910012427390306411e-01,1.679707351829134165e-01,1.305157965149467414e-01,1.211850109184257895e-01
3.893558979034423828e-01,1.212965730800249942e+00,1.413786591723037667e+00,4.220777426752874706e-01,1.640203178511014659e-01,1.312563471569588025e-01,1.210277051332985104e-01
3.993618488311767578e-01,1.271056557688193811e+00,1.414509061710082394e+00,4.308636695648587756e-01,1.630053650953557920e-01,1.356273058715839752e-01,1.244255663479378327e-01
4.053611755371093750e-01,1.245680951692270666e+00,1.481749997709492117e+00,4.903169727818675883e-01,1.701300604869868394e-01,1.340615609237482131e-01,1.222240660313715921e-01
4.153685569763183594e-01,1.250314652655756920e+00,1.507689535386514068e+00,5.921202459662460171e-01,1.734310066399543659e-01,1.358156981555410370e-01,1.245920724615237341e-01
4.213669300079345703e-01,1.330053079231782398e+00,1.436488394683187675e+00,5.899644815088336269e-01,1.653973189337535343e-01,1.429080428365969990e-01,1.283929204076764419e-01
4.313580989837646484e-01,1.311888693224747993e+00,1.444239103447823025e+00,5.978256101655597954e-01,1.631704436041564177e-01,1.415332806683004818e-01,1.258689232359792021e-01
4.373579025268554688e-01,1.251759184512980738e+00,1.415487263087676251e+00,6.664417601547457659e-01,1.579061323807507689e-01,1.346024152481074265e-01,1.258368554262734307e-01
4.473583698272705078e-01,1.235268781391922532e+00,1.401145422925621054e+00,5.920571345888018255e-01,1.548549478880825447e-01,1.341692068437245200e-01,1.241433796729334293e-01
4.543597698211669922e-01,1.244907969962284700e+00,1.469032538297450285e+00,5.349547551180866556e-01,1.631188078472049496e-01,1.341033903823458939e-01,1.232856000799169294e-01
4.637103080749511719e-01,1.234706953392465723e+00,1.480013586106113666e+00,4.736461755143065999e-01,1.638353340082135956e-01,1.331696509778586834e-01,1.202361529254801359e-01
4.697101116180419922e-01,1.211322916397564731e+00,1.480711707546535250e+00,4.630149835283695614e-01,1.637161792733957399e-01,1.310425597153373478e-01,1.189124285015684401e-01
4.797096252441406250e-01,1.112231717753858762e+00,1.440536250255952666e+00,4.313303987697653663e-01,1.580874807199990073e-01,1.219855951800945526e-01,1.130246641750092401e-01
4.857108592987060547e-01,1.034558241023125991e+00,1.409410959029801402e+00,4.174317778964524162e-01,1.547446529676057836e-01,1.151280524455143284e-01,1.128758784289152495e-01
4.957089424133300781e-01,1.066217332015800157e+00,1.350133296557050278e+00,4.445820538429196001e-01,1.468719148312237210e-01,1.187759732165632187e-01,1.121559983736697547e-01
5.018599033355712891e-01,1.063421353549699022e+00,1.404840738551175194e+00,4.168365772877583031e-01,1.539595095969117922e-01,1.198054853739802944e-01,1.137324955122284570e-01
5.113584995269775391e-01,1.045273388916778901e+00,1.422800292825511681e+00,4.503828111833385606e-01,1.571997775925647045e-01,1.168282648111950012e-01,1.137816874432560632e-01
5.173835754394531250e-01,9.927776986732913533e-01,1.333284524063330423e+00,4.634976238246177327e-01,1.454290085699645740e-01,1.126452257216100927e-01,1.126303434401738912e-01
5.278596878051757812e-01,9.859618831250193116e-01,1.288208317262357516e+00,4.781500509704741941e-01,1.417058754239404750e-01,1.105989922437167206e-01,1.111548772137226498e-01
5.339262485504150391e-01,1.019506596425302059e+00,1.306599674311515580e+00,5.146140631332348780e-01,1.442140928328018434e-01,1.139329118808017072e-01,1.105628773205042520e-01
5.429308414459228516e-01,1.019210887919267616e+00,1.297840473243841108e+00,5.846050879286340818e-01,1.415391681204554997e-01,1.131085954918356618e-01,1.077915608803012709e-01
5.593631267547607422e-01,9.868125411799600899e-01,1.214240955268116373e+00,5.362493970176963609e-01,1.307889148527811018e-01,1.102829790515121033e-01,1.073646275689162516e-01
5.648961067199707031e-01,9.734042552806700943e-01,1.183847752108458939e+00,5.968236598027542028e-01,1.278023984433359628e-01,1.094908540072148800e-01,1.073054051244204943e-01
5.743730068206787109e-01,9.446536873838173864e-01,1.216658524763239324e+00,5.739207860123971550e-01,1.340586295976899933e-01,1.073871352483396768e-01,1.088549450701501442e-01
5.806937217712402344e-01,9.522104109406388517e-01,1.191806187168965359e+00,5.341285497088202883e-01,1.305622897006481764e-01,1.071911022890392334e-01,1.104189357502162322e-01
5.916934013366699219e-01,1.011905440245368215e+00,1.168058425599540762e+00,4.752450246873401452e-01,1.286612350836228713e-01,1.136912211913279208e-01,1.103716955499495916e-01
5.976936817169189453e-01,9.908289506302850880e-01,1.192903247692699731e+00,4.782689819238513107e-01,1.322139499106393390e-01,1.144011407296320615e-01,1.083882018855105572e-01
6.072535514831542969e-01,1.023835432791690314e+00,1.213460187045072303e+00,5.022047500259894104e-01,1.356116503187809741e-01,1.154212690850335982e-01,1.094321624893468958e-01
6.132562160491943359e-01,1.032022431116209171e+00,1.218575034803625057e+00,4.636358436009101469e-01,1.363126247170346472e-01,1.167630877066583583e-01,1.068947321083990737e-01
6.233625411987304688e-01,1.032123314745543086e+00,1.154301376738274154e+00,4.298501770560785307e-01,1.300871810182625821e-01,1.175461627263586911e-01,1.072463731348143740e-01
6.293659210205078125e-01,1.038270047302922050e+00,1.136280607709971413e+00,5.005611917563420610e-01,1.267550470925320749e-01,1.170132158839907455e-01,1.078843856633468212e-01
6.393713951110839844e-01,1.099508568476335046e+00,1.155814738550088761e+00,4.707877802306817960e-01,1.303361289045611715e-01,1.248778753504342365e-01,1.118013130814952683e-01
6.463627815246582031e-01,1.051881285683281986e+00,1.175903071697724123e+00,4.414410456751333700e-01,1.343598676471300934e-01,1.192090085154426521e-01,1.107595833371897293e-01
6.553645133972167969e-01,1.040124984339264147e+00,1.172715013265691608e+00,4.661431887977483535e-01,1.359866311561468422e-01,1.187330195154817220e-01,1.139289954372435937e-01
6.614732742309570312e-01,9.950526925719526128e-01,1.208874075671171999e+00,4.414621469965249734e-01,1.423326850189356452e-01,1.121904483643487022e-01,1.127160828435222056e-01
6.713850498199462891e-01,9.355405935435358034e-01,1.187966447451952012e+00,4.722652631473802098e-01,1.413813120858086192e-01,1.076321593620876149e-01,1.097711774962081555e-01
6.779661178588867188e-01,9.282095740748399493e-01,1.204910158803331521e+00,4.531487780559553813e-01,1.448809338775757238e-01,1.084116182358793867e-01,1.103591557209613050e-01
6.869771480560302734e-01,9.182139102030256739e-01,1.276228746985325735e+00,4.197274271469709217e-01,1.549605370097725809e-01,1.077101394880127933e-01,1.078088502912618318e-01
6.939682960510253906e-01,9.031398616934731560e-01,1.392678373594256502e+00,4.387339049624273679e-01,1.716678853216248857e-01,1.078712846999070052e-01,1.122349971374796834e-01
7.033696174621582031e-01,9.140335738883371697e-01,1.346554918787619792e+00,4.853435493770566489e-01,1.663768367130281645e-01,1.116753961660442301e-01,1.115038796004940713e-01
7.103693485260009766e-01,8.905661061550891322e-01,1.279901991755310942e+00,4.140767229146116168e-01,1.586491298729188759e-01,1.102656113462949228e-01,1.103526224107559128e-01
7.193522453308105469e-01,9.365208525108276172e-01,1.283364632700958463e+00,4.765137152082488115e-01,1.584073309173633648e-01,1.136818879089140921e-01,1.102333308396192535e-01
7.253582477569580078e-01,9.953144935426264661e-01,1.273928552009494286e+00,5.252741352074338232e-01,1.568912826847326525e-01,1.200998466994284974e-01,1.130952716660997559e-01
7.353601455688476562e-01,9.828366207355901940e-01,1.257448411957946544e+00,5.819737705600461775e-01,1.532959286775713026e-01,1.178578528049014223e-01,1.169100257302615048e-01
7.413675785064697266e-01,9.785934616265635766e-01,1.291256506918573743e+00,5.584808170362898228e-01,1.583502098870975261e-01,1.174658727155877685e-01,1.175259791855764596e-01
7.513608932495117188e-01,1.011726852000890187e+00,1.214420257143497439e+00,5.363102556948377009e-01,1.492622580482638739e-01,1.191200753555287234e-01,1.171873757274315836e-01
7.573606967926025391e-01,9.954355431395150999e-01,1.178327369976046590e+00,5.028639998172685921e-01,1.444380774664639489e-01,1.193136980341911596e-01,1.169030268957558377e-01
7.678906917572021484e-01,1.077366265471449092e+00,1.249112686674229700e+00,5.059316181890930464e-01,1.519452930964597936e-01,1.269293567661487210e-01,1.153867486615038629e-01
7.728900909423828125e-01,1.042202310975378188e+00,1.249191925568525985e+00,5.049676202208035480e-01,1.517277268345179619e-01,1.245803397321650491e-01,1.155411038504748633e-01
7.828981876373291016e-01,9.966249882194353482e-01,1.246693110356124068e+00,5.653403954135082232e-01,1.514234493085282185e-01,1.198700149501430584e-01,1.151052576670384547e-01
7.993686199188232422e-01,9.972919417498721240e-01,1.267473402823609652e+00,5.634641341650145074e-01,1.569726458336655750e-01,1.209005645286223701e-01,1.154837584737306300e-01
8.053689002990722656e-01,9.741471721374218573e-01,1.284939023773822520e+00,5.488595580817938746e-01,1.615259786350818627e-01,1.205417219366915899e-01,1.166631701251347047e-01
8.163588047027587891e-01,9.997598786743605581e-01,1.290092260911744448e+00,5.391806430021462981e-01,1.627177054184892613e-01,1.209647877321130133e-01,1.158625427369297384e-01
8.223590850830078125e-01,9.808739805931033784e-01,1.290510626833441643e+00,5.632131095123625864e-01,1.631728966723376972e-01,1.191160497831745546e-01,1.106851191591305267e-01
8.314373493194580078e-01,9.503383499971940207e-01,1.268940584479146594e+00,6.001062992583459099e-01,1.591654574658578625e-01,1.187815300630207516e-01,1.129899757533827098e-01
8.364481925964355469e-01,9.183331633071085687e-01,1.358127107186756222e+00,5.898915743684211010e-01,1.705375142711061942e-01,1.150065261191172000e-01,1.124268547125709256e-01
8.473587036132812500e-01,8.958238661160022875e-01,1.310298418683231603e+00,6.113087733823926451e-01,1.631829523341262189e-01,1.106999642691672975e-01,1.124203206762463825e-01
8.528556823730468750e-01,8.407533786046449409e-01,1.326161182482175516e+00,6.463347159887601334e-01,1.632960485273645956e-01,1.063183414215886635e-01,1.117808469440887825e-01
8.628916740417480469e-01,8.077491971096962819e-01,1.371500484895509464e+00,6.946724880536798707e-01,1.702600417725768922e-01,1.019762562890093177e-01,1.123784407807355973e-01
8.689036369323730469e-01,8.556617078269952437e-01,1.343763572689957275e+00,7.268916679286339111e-01,1.672176507394390055e-01,1.048231079623282852e-01,1.133898145529951690e-01
8.793554306030273438e-01,7.814655092595158559e-01,1.368338210257862508e+00,6.842027764754590180e-01,1.696267321556718943e-01,9.714241245530778890e-02,1.135172674462325421e-01
8.853557109832763672e-01,7.515213266946655368e-01,1.429981782246682043e+00,7.216276916894168725e-01,1.779527918813730847e-01,9.151092744616161345e-02,1.118244920728180269e-01
8.953564167022705078e-01,7.366912944788118756e-01,1.409417663370215346e+00,6.824506506730576572e-01,1.763140684136606795e-01,9.275724067075498402e-02,1.141274760843209168e-01
9.013571739196777344e-01,8.009244945722379105e-01,1.360876319078609731e+00,6.424728444137663974e-01,1.690825426566529843e-01,9.930410486686205851e-02,1.114893817482927874e-01
9.113593101501464844e-01,8.559154210341705094e-01,1.350207750294384779e+00,6.542113505649765903e-01,1.676557393647595817e-01,1.057637164391014295e-01,1.119692964222208931e-01
9.173667430877685547e-01,8.664921394911376806e-01,1.404813527772453607e+00,7.027274482501366659e-01,1.725004649329275053e-01,1.056981669431605042e-01,1.146973759287578665e-01
9.278745651245117188e-01,8.860070373873679683e-01,1.427818120324132689e+00,6.974388671684593755e-01,1.755122375535577151e-01,1.055714766813198868e-01,1.170962653089511751e-01
9.328835010528564453e-01,9.543899926570870162e-01,1.397140821634154983e+00,6.831036633688116755e-01,1.742276815828087411e-01,1.127409082464761181e-01,1.199311442046219339e-01
9.433951377868652344e-01,1.045335457693122860e+00,1.280239129597996461e+00,6.580859852193865489e-01,1.585583035658379158e-01,1.205831232252437407e-01,1.170113091064435840e-01
9.494056701660156250e-01,1.037799225520792401e+00,1.270888516697158410e+00,5.886660584180011258e-01,1.563406306568091153e-01,1.174187179543976500e-01,1.165003164029540100e-01
9.587454795837402344e-01,1.090637906065775597e+00,1.317737455500321619e+00,6.079893603767025922e-01,1.605857051009968173e-01,1.210297017811918091e-01,1.198055108715521538e-01
9.662532806396484375e-01,1.050109962136996256e+00,1.286889849802694608e+00,4.963116304706730597e-01,1.572749170929096107e-01,1.170564630549126572e-01,1.201326638621133119e-01
9.752614498138427734e-01,1.014354904414033198e+00,1.330399382990226753e+00,3.896758277764779677e-01,1.626020367908916353e-01,1.134680966621338521e-01,1.195309111093915827e-01
9.822533130645751953e-01,1.124675112358841877e+00,1.276664895697206203e+00,3.364120650365779452e-01,1.585276193896782149e-01,1.261411853406793349e-01,1.156113336489603127e-01
9.913587570190429688e-01,1.144877503436787514e+00,1.214479247155424435e+00,3.460739370341137655e-01,1.516575441395379142e-01,1.277047260416623309e-01,1.131406706017850927e-01
9.973597526550292969e-01,1.068332466831556138e+00,1.306334324804556468e+00,3.353260311485442569e-01,1.612707452106270922e-01,1.188528314573446681e-01,1.127408642394217425e-01
1.007358074188232422e+00,1.081404883697880903e+00,1.305134169286519930e+00,3.638518197357558104e-01,1.641163631565168701e-01,1.197289473325348491e-01,1.135739845081435301e-01
1.023357868194580078e+00,1.039445072013702065e+00,1.315468012476574300e+00,3.218500986308333034e-01,1.685888755727039667e-01,1.144633297333458727e-01,1.152962503970619834e-01
1.029358386993408203e+00,1.051611019711276462e+00,1.321481975098014461e+00,3.031758723899197205e-01,1.670638738574536930e-01,1.138612502706210783e-01,1.134623188419943279e-01
1.039366483688354492e+00,1.073501654170664121e+00,1.323447578549004744e+00,2.255357939830785197e-01,1.670651687753547110e-01,1.155602270503730544e-01,1.132938589328129908e-01
1.045375347137451172e+00,1.072555839987391790e+00,1.216324323492018245e+00,1.295167854979425159e-01,1.521770178700065090e-01,1.164704491364415423e-01,1.138631104967477159e-01
1.055377244949340820e+00,1.128135144132144330e+00,1.254642097671277101e+00,1.577334729114667766e-01,1.551686678564591360e-01,1.188385754088318730e-01,1.121274780224810058e-01
1.061376810073852539e+00,1.127268303444137754e+00,1.269621557940153966e+00,1.421710514886335430e-01,1.552115695652578620e-01,1.192660342883222341e-01,1.143316920164383493e-01
1.071806192398071289e+00,1.139444307789116539e+00,1.236481488599112222e+00,1.839566085497909287e-01,1.507887897947020606e-01,1.209203622400093076e-01,1.163266714467609680e-01
1.077806472778320312e+00,1.227761083115023188e+00,1.325692349693391670e+00,1.654525662325191659e-01,1.638801306755174880e-01,1.271085999061354610e-01,1.114372873014191773e-01
1.088369846343994141e+00,1.221029312734746020e+00,1.296995764500463055e+00,1.775250171707459801e-01,1.604130341512513824e-01,1.264970675865959016e-01,1.120664960136802252e-01
1.094369649887084961e+00,1.230501298095670215e+00,1.286251916327264544e+00,1.710732973288564551e-01,1.587450898232166951e-01,1.253526847651473264e-01,1.127990618664174022e-01
1.103586912155151367e+00,1.291133488353321868e+00,1.230707082732717561e+00,1.005483489850748924e-01,1.516646579386577431e-01,1.323293172078167657e-01,1.130838408692762115e-01
1.108593940734863281e+00,1.316272457172113608e+00,1.181239104984592281e+00,6.035294844282219906e-02,1.443813098507064352e-01,1.356783593509749142e-01,1.140966961766177873e-01
1.119358301162719727e+00,1.282831977145499236e+00,1.136188957907759312e+00,1.332641428171636201e-02,1.392809526516894381e-01,1.320403752636753469e-01,1.129577748226582856e-01
1.125358104705810547e+00,1.307987017518742245e+00,1.147443472989408519e+00,1.613121414890841127e-02,1.410795606270050795e-01,1.359223727611721388e-01,1.103151647886291692e-01
1.135359048843383789e+00,1.255918542117350878e+00,1.038695721050630905e+00,1.043416796232605678e-02,1.255645184841016060e-01,1.310629685340052586e-01,1.072714101075010612e-01
1.141358613967895508e+00,1.273575919250211408e+00,1.013776559182573589e+00,8.565378177612738286e-02,1.201343536696563574e-01,1.328479861788934013e-01,1.047992197318463325e-01
1.152508258819580078e+00,1.244362451443815409e+00,1.015314907014019274e+00,1.013890146035116430e-01,1.204133716020632378e-01,1.315224917395936555e-01,1.030927702218733394e-01
1.157626867294311523e+00,1.225990723469375432e+00,1.052173823366537864e+00,6.391849645594240015e-02,1.226518821813763621e-01,1.335189523093707475e-01,1.017564040367305161e-01
1.167958259582519531e+00,1.241108463530225414e+00,1.059967749545292826e+00,5.700516647088373079e-02,1.237017970101046416e-01,1.365515404183013926e-01,1.003032487139461082e-01
1.173957109451293945e+00,1.258030404428817750e+00,9.567565148834707989e-01,1.135339763542063396e-01,1.099876799632374669e-01,1.413721135799069217e-01,1.015663138591547665e-01
1.184002637863159180e+00,1.205142371201335605e+00,9.659892002402656885e-01,2.059355561504475074e-01,1.109655406724030513e-01,1.382046990057305136e-01,9.956871123533386769e-02
1.189001083374023438e+00,1.078102522754894155e+00,9.662336392614444547e-01,2.340987205074597510e-01,1.113926544332816404e-01,1.259190702732669587e-01,1.001075719037918255e-01
1.199962854385375977e+00,1.006766347326286448e+00,1.053729407985517730e+00,3.026099008272830071e-01,1.224170023297502935e-01,1.201011554307668400e-01,1.016356431159950446e-01
1.204957485198974609e+00,9.254873990150292995e-01,1.048710718721763246e+00,3.830619606589834580e-01,1.244823005105888114e-01,1.115361526349314403e-01,9.833131574259421082e-02
1.215958595275878906e+00,9.136258065253053395e-01,1.086019108446161452e+00,4.031231196490786539e-01,1.293205563085908227e-01,1.104431780192463436e-01,9.896068418009400236e-02
1.220958471298217773e+00,9.247514460832679806e-01,1.103702870662093050e+00,4.892607464336871659e-01,1.336402313628592964e-01,1.115087622845804260e-01,9.810675054186868138e-02
1.230964660644531250e+00,8.051447164359244457e-01,1.164041210751341815e+00,5.130249564172331134e-01,1.379789564425952519e-01,9.950611891789516716e-02,1.014401430874225796e-01
1.247391223907470703e+00,7.672974512522540147e-01,1.207802436044336902e+00,5.413044467858062481e-01,1.436077295510234664e-01,9.666439577453031506e-02,1.043091520413639145e-01
1.253401756286621094e+00,8.012400262339005597e-01,1.166905107331322133e+00,5.757804547424595354e-01,1.399198727308911261e-01,1.034612241230397356e-01,1.035022557208095939e-01
1.263910770416259766e+00,7.964951560892907789e-01,1.102578552831592562e+00,6.000948406517042644e-01,1.296591517523083825e-01,1.059655335392881287e-01,1.043846508851200283e-01
1.269909858703613281e+00,7.741275393010993433e-01,9.951226575668689067e-01,5.996905951711587468e-01,1.155262541450349928e-01,1.049638853179213072e-01,1.004628982184467140e-01
1.279418945312500000e+00,7.522724229484698544e-01,9.750317502399923342e-01,5.910794348962475908e-01,1.143951459297348622e-01,1.062138731288544274e-01,1.010715880933244215e-01
1.285484075546264648e+00,7.525521417155717208e-01,9.674518369803327689e-01,6.964110443528165328e-01,1.129437713747822869e-01,1.083474394806433899e-01,1.042429257198557307e-01
1.296422004699707031e+00,7.039366949892607028e-01,1.027836575244170048e+00,8.264844701200942945e-01,1.207278564326562248e-01,1.051115242279265921e-01,1.058313929986056529e-01
1.302419185638427734e+00,6.171108158644134090e-01,1.001172896746880703e+00,8.386750267443185969e-01,1.168271940844054085e-01,9.860933378812994365e-02,1.078535907478575945e-01
1.311422109603881836e+00,5.551344159719544535e-01,9.693623847373264990e-01,9.068439452124263944e-01,1.149699498838477468e-01,9.532369130968089410e-02,1.083148123977722421e-01
1.317421674728393555e+00,5.552086125660988802e-01,1.027347498665424075e+00,8.128146515203837907e-01,1.214575225816401371e-01,9.630976887029299438e-02,1.077587335375303212e-01
1.327877044677734375e+00,4.971884097896454024e-01,9.264865156524038081e-01,8.586021749952418292e-01,1.079792459249506592e-01,9.249802672907961321e-02,1.127900525303263818e-01
1.334878683090209961e+00,5.037605350977768515e-01,8.363526756094614711e-01,8.732181832956039669e-01,9.501872109927304855e-02,9.508996453444369668e-02,1.135004625115251797e-01
1.343934297561645508e+00,4.674487754968460473e-01,8.604648724516479330e-01,8.546007730516225198e-01,9.923448233546962316e-02,9.365755551266836954e-02,1.130832689302085775e-01
1.349764823913574219e+00,4.181586468857891870e-01,8.167467114489369573e-01,8.575862206280550071e-01,9.307422719092557639e-02,8.982161533538926546e-02,1.125606289091090617e-01
1.359768867492675781e+00,3.831545690140858995e-01,8.101279875673214059e-01,9.557559350528467279e-01,9.394578959502440652e-02,8.661101299550372223e-02,1.106353700198083045e-01
1.365303277969360352e+00,3.554710864747593346e-01,8.367564843970218824e-01,9.876597202846447709e-01,9.547111016512394022e-02,8.433821178102024474e-02,1.114436890628588833e-01
1.375296115875244141e+00,3.882122243832967223e-01,7.646803489790036101e-01,1.056106715454864009e+00,8.609525193204188576e-02,8.920328123343111704e-02,1.145090678569750386e-01
1.381296396255493164e+00,4.467889492587142630e-01,8.469707719206610586e-01,1.092328917252877396e+00,9.833845984492081693e-02,9.660037831125732610e-02,1.160944110731887136e-01
1.391299009323120117e+00,3.747972185493694264e-01,8.758148402322940562e-01,1.098618632534167805e+00,1.022521145864606906e-01,9.030435493735369801e-02,1.140843188518725626e-01
